block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,72960,State CH,CH,"[np.float64(0.8174814478313525), np.float64(-0.9637774971086833)]",0,"[np.float64(0.9245358008227134), np.float64(-0.9533998776024037)]"
0,72961,State DF,DF,"[np.float64(0.0001116903597011728), np.float64(-0.1250641277395879)]",1,"[np.float64(-0.07546419917728657), np.float64(-0.5116662143537369)]"
0,72962,State GN,GN,"[np.float64(-0.02752955327400513), np.float64(0.98)]",1,"[np.float64(0.04660012239759622), np.float64(0.98)]"
0,72963,State CD,CD,"[np.float64(0.8174814478313525), np.float64(0.0001116903597011728)]",0,"[np.float64(0.9245358008227134), np.float64(-0.07546419917728657)]"
0,72964,State AE,AE,"[np.float64(0.8544559184388592), np.float64(-0.10037594849390419)]",0,"[np.float64(0.018100574056247397), np.float64(0.4883337856462631)]"
0,72965,State CB,CB,"[np.float64(0.8174814478313525), np.float64(0.0380191717403273)]",0,"[np.float64(0.9245358008227134), np.float64(-0.9818994259437526)]"
0,72966,State EH,EH,"[np.float64(-0.10037594849390419), np.float64(-0.9637774971086833)]",0,"[np.float64(0.4883337856462631), np.float64(-0.9533998776024037)]"
0,72967,State CE,CE,"[np.float64(0.8174814478313525), np.float64(-0.10037594849390419)]",0,"[np.float64(0.9245358008227134), np.float64(0.4883337856462631)]"
0,72968,State GH,GH,"[np.float64(-0.02752955327400513), np.float64(-0.9637774971086833)]",0,"[np.float64(0.04660012239759622), np.float64(-0.9533998776024037)]"
0,72969,State AN,AN,"[np.float64(0.8544559184388592), np.float64(0.98)]",1,"[np.float64(0.018100574056247397), np.float64(0.98)]"
0,72970,State CH,CH,"[np.float64(0.8174814478313525), np.float64(-0.9637774971086833)]",0,"[np.float64(0.9245358008227134), np.float64(-0.9533998776024037)]"
0,72971,State BH,BH,"[np.float64(0.0380191717403273), np.float64(-0.9637774971086833)]",0,"[np.float64(-0.9818994259437526), np.float64(-0.9533998776024037)]"
0,72972,State GF,GF,"[np.float64(-0.02752955327400513), np.float64(-0.1250641277395879)]",0,"[np.float64(0.04660012239759622), np.float64(-0.5116662143537369)]"
0,72973,State CB,CB,"[np.float64(0.8174814478313525), np.float64(0.0380191717403273)]",0,"[np.float64(0.9245358008227134), np.float64(-0.9818994259437526)]"
0,72974,State EF,EF,"[np.float64(-0.10037594849390419), np.float64(-0.1250641277395879)]",1,"[np.float64(0.4883337856462631), np.float64(-0.5116662143537369)]"
0,72975,State BN,BN,"[np.float64(0.0380191717403273), np.float64(0.98)]",1,"[np.float64(-0.9818994259437526), np.float64(0.98)]"
0,72976,State BN,BN,"[np.float64(0.0380191717403273), np.float64(0.98)]",1,"[np.float64(-0.9818994259437526), np.float64(0.98)]"
0,72977,State EH,EH,"[np.float64(-0.10037594849390419), np.float64(-0.9637774971086833)]",0,"[np.float64(0.4883337856462631), np.float64(-0.9533998776024037)]"
0,72978,State FN,FN,"[np.float64(-0.1250641277395879), np.float64(0.98)]",1,"[np.float64(-0.5116662143537369), np.float64(0.98)]"
0,72979,State BN,BN,"[np.float64(0.0380191717403273), np.float64(0.98)]",1,"[np.float64(-0.9818994259437526), np.float64(0.98)]"
0,72980,State DN,DN,"[np.float64(0.0001116903597011728), np.float64(0.98)]",1,"[np.float64(-0.07546419917728657), np.float64(0.98)]"
0,72981,State DG,DG,"[np.float64(0.0001116903597011728), np.float64(-0.02752955327400513)]",1,"[np.float64(-0.07546419917728657), np.float64(0.04660012239759622)]"
0,72982,State BG,BG,"[np.float64(0.0380191717403273), np.float64(-0.02752955327400513)]",1,"[np.float64(-0.9818994259437526), np.float64(0.04660012239759622)]"
0,72983,State CN,CN,"[np.float64(0.8174814478313525), np.float64(0.98)]",0,"[np.float64(0.9245358008227134), np.float64(0.98)]"
0,72984,State CH,CH,"[np.float64(0.8174814478313525), np.float64(-0.9637774971086833)]",0,"[np.float64(0.9245358008227134), np.float64(-0.9533998776024037)]"
0,72985,State AF,AF,"[np.float64(0.8544559184388592), np.float64(-0.1250641277395879)]",0,"[np.float64(0.018100574056247397), np.float64(-0.5116662143537369)]"
0,72986,State AB,AB,"[np.float64(0.8544559184388592), np.float64(0.0380191717403273)]",0,"[np.float64(0.018100574056247397), np.float64(-0.9818994259437526)]"
