block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,[0.17],[1.],1,1.0,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.085],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.085],[-0.5],1,-0.5,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.17],[-1.],1,-1.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.47)]",0,"[np.float64(0.085), np.float64(-0.44500000000000006)]",0,1,[-0.15555],[-0.415],2,-0.18000000000000002,0.0,-0.47
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.07), np.float64(0.0)]",1,"[np.float64(0.845), np.float64(-0.085)]",0,0,[0.15555],[0.415],2,0.38,0.07,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.47), np.float64(-0.07)]",1,"[np.float64(0.64), np.float64(0.24000000000000002)]",0,0,[-0.1411],[0.17],2,0.44,-0.47,-0.07
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.47), np.float64(0.07)]",0,"[np.float64(0.36), np.float64(-0.24000000000000002)]",0,1,[0.2261],[0.33],2,0.059999999999999984,0.47,0.07
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(0.005950000000000001), np.float64(-0.67915)]",0,"[np.float64(-0.8503999999999999), np.float64(0.8347)]",0,1,[-0.2141065],[-0.34445],3,-0.007849999999999968,0.005950000000000001,-0.67915
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.16919999999999996), np.float64(-0.053200000000000004)]",0,"[np.float64(0.31029999999999996), np.float64(-0.8057)]",0,1,[-0.202113],[-0.3589],3,-0.2477,-0.16919999999999996,-0.053200000000000004
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.14747899999999997), np.float64(-0.431879)]",0,"[np.float64(0.349592), np.float64(-0.366008)]",0,1,[-0.25275379],[-0.297887],4,-0.008207999999999993,-0.14747899999999997,-0.431879
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.46714999999999995), np.float64(-0.005950000000000001)]",0,"[np.float64(-0.6227), np.float64(-0.1496)]",0,1,[0.1291065],[-0.15555],3,-0.38615,0.46714999999999995,-0.005950000000000001
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.42356099999999997), np.float64(-0.076262)]",0,"[np.float64(0.4473325), np.float64(-0.052844500000000016)]",0,1,[0.1921584],[0.3708935],4,0.197244,0.42356099999999997,-0.076262
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.4952), np.float64(-0.04279999999999999)]",0,"[np.float64(-0.7213), np.float64(-0.18330000000000002)]",0,1,[0.187663],[-0.2261],3,-0.45230000000000004,0.4952,-0.04279999999999999
