block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.2), np.float64(-0.8)]",0,1,[ 0.02173913 -0.97826087],[np.float64(-0.2)],2,-0.30000000000000004,0.021739130434782608,-0.9782608695652174
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,0.5,0.5,0.5
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[1, 1]",0,0,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.03030303 -0.96969697],[np.float64(0.0)],2,-0.5,0.030303030303030304,-0.9696969696969697
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(0.8), np.float64(-0.2)]",0,0,[0.41975309 0.58024691],[np.float64(0.2)],2,0.30000000000000004,0.41975308641975306,0.5802469135802469
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.8), np.float64(-0.2)]",0,1,[0.65753425 0.34246575],[np.float64(0.2)],3,0.30000000000000004,0.6575342465753424,0.3424657534246575
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.16), np.float64(0.16)]",0,1,[ 0.08387841 -0.91612159],[np.float64(-0.16)],3,0.16,0.08387841477491344,-0.9161215852250866
0,4,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.6399999999999999), np.float64(0.6399999999999999)]",0,1,[0.78766071 0.21233929],[np.float64(0.36000000000000004)],4,0.6399999999999999,0.787660711655409,0.212339288344591
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[ 0.02278423 -0.97721577],[np.float64(0.0)],3,0.0,0.022784233310549098,-0.9772157666894509
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.128), np.float64(-0.872)]",0,1,[ 0.15426961 -0.84573039],[np.float64(-0.128)],4,-0.372,0.15426960695034622,-0.8457303930496539
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.84), np.float64(0.84)]",0,1,[0.58340707 0.41659293],[np.float64(0.16)],3,0.84,0.5834070703240214,0.4165929296759786
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.02278423 -0.97721577],[np.float64(0.0)],4,-0.5,0.022784233310549098,-0.9772157666894509
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.6719999999999999), np.float64(-0.328)]",0,1,[0.58295688 0.41704312],[np.float64(0.328)],4,0.17199999999999996,0.5829568828588731,0.41704311714112685
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.512), np.float64(-0.488)]",0,1,[0.7186907 0.2813093],[np.float64(0.488)],5,0.01200000000000001,0.7186906958391399,0.2813093041608601
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.017131 -0.982869],[np.float64(0.0)],5,-1.0,0.017131002489134663,-0.9828689975108654
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.8), np.float64(-0.8)]",0,1,[-0.25224094 -0.74775906],[np.float64(-0.2)],6,-0.8,-0.2522409372962188,-0.7477590627037812
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.5376), np.float64(0.5376)]",0,1,[0.74285264 0.25714736],[np.float64(0.46240000000000003)],5,0.5376,0.7428526437769578,0.25714735622304213
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.56992), np.float64(-0.56992)]",0,1,[0.69498552 0.30501448],[np.float64(0.56992)],6,-0.56992,0.6949855154312459,0.305014484568754
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.8976), np.float64(-0.8976)]",0,1,[ 0.15828255 -0.84171745],[np.float64(-0.1024)],5,-0.8976,0.15828254540957215,-0.8417174545904279
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.40959999999999996), np.float64(0.40959999999999996)]",0,1,[0.88806743 0.11193257],[np.float64(0.5904)],6,0.40959999999999996,0.8880674333995421,0.11193256660045797
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.28192), np.float64(0.28192)]",0,1,[-0.18284118 -0.81715882],[np.float64(-0.28192)],6,0.28192,-0.18284117801792782,-0.8171588219820722
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.6399999999999999), np.float64(0.36000000000000004)]",0,1,[-0.38004959 -0.61995041],[np.float64(-0.36000000000000004)],7,-0.13999999999999993,-0.3800495939315066,-0.6199504060684934
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.22553600000000001), np.float64(-0.774464)]",0,1,[-0.06838946 -0.93161054],[np.float64(-0.22553600000000001)],7,-0.27446400000000004,-0.0683894596177144,-0.9316105403822855
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.1804288), np.float64(-0.8195711999999999)]",0,1,[ 0.028921 -0.971079],[np.float64(-0.1804288)],8,-0.31957119999999994,0.02892099921492471,-0.9710790007850753
0,8,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.488), np.float64(-0.512)]",0,0,[-0.5737067 -0.4262933],[np.float64(-0.488)],8,-0.01200000000000001,-0.5737066977981513,-0.42629330220184875
