block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,14208,State CD,CD,"[np.float64(0.8366087437586692), np.float64(0.006610760904288981)]",0,"[np.float64(0.324503761310209), np.float64(-0.6754962386897909)]"
0,14209,State AF,AF,"[np.float64(0.9218371615451102), np.float64(-0.022940480348675088)]",0,"[np.float64(0.6672960223846682), np.float64(-0.5791872503455655)]"
0,14210,State GN,GN,"[np.float64(-0.0786500700766077), np.float64(-0.04)]",0,"[np.float64(0.16397328549167023), np.float64(-0.04)]"
0,14211,State GF,GF,"[np.float64(-0.0786500700766077), np.float64(-0.022940480348675088)]",0,"[np.float64(0.16397328549167023), np.float64(-0.5791872503455655)]"
0,14212,State GH,GH,"[np.float64(-0.0786500700766077), np.float64(-0.06921140713539858)]",0,"[np.float64(0.16397328549167023), np.float64(-0.8360267145083298)]"
0,14213,State AB,AB,"[np.float64(0.9218371615451102), np.float64(0.018895567029823375)]",0,"[np.float64(0.6672960223846682), np.float64(-0.3327039776153317)]"
0,14214,State DH,DH,"[np.float64(0.006610760904288981), np.float64(-0.06921140713539858)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.8360267145083298)]"
0,14215,State DF,DF,"[np.float64(0.006610760904288981), np.float64(-0.022940480348675088)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.5791872503455655)]"
0,14216,State DG,DG,"[np.float64(0.006610760904288981), np.float64(-0.0786500700766077)]",1,"[np.float64(-0.6754962386897909), np.float64(0.16397328549167023)]"
0,14217,State HN,HN,"[np.float64(-0.06921140713539858), np.float64(-0.04)]",1,"[np.float64(-0.8360267145083298), np.float64(-0.04)]"
0,14218,State FN,FN,"[np.float64(-0.022940480348675088), np.float64(-0.04)]",0,"[np.float64(-0.5791872503455655), np.float64(-0.04)]"
0,14219,State AG,AG,"[np.float64(0.9218371615451102), np.float64(-0.0786500700766077)]",0,"[np.float64(0.6672960223846682), np.float64(0.16397328549167023)]"
0,14220,State AB,AB,"[np.float64(0.9218371615451102), np.float64(0.018895567029823375)]",0,"[np.float64(0.6672960223846682), np.float64(-0.3327039776153317)]"
0,14221,State CE,CE,"[np.float64(0.8366087437586692), np.float64(-0.05039162474034961)]",0,"[np.float64(0.324503761310209), np.float64(0.42081274965443444)]"
0,14222,State GF,GF,"[np.float64(-0.0786500700766077), np.float64(-0.022940480348675088)]",1,"[np.float64(0.16397328549167023), np.float64(-0.5791872503455655)]"
0,14223,State DF,DF,"[np.float64(0.006610760904288981), np.float64(-0.022940480348675088)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.5791872503455655)]"
0,14224,State CD,CD,"[np.float64(0.8366087437586692), np.float64(0.006610760904288981)]",0,"[np.float64(0.324503761310209), np.float64(-0.6754962386897909)]"
0,14225,State AN,AN,"[np.float64(0.9218371615451102), np.float64(-0.04)]",0,"[np.float64(0.6672960223846682), np.float64(-0.04)]"
0,14226,State FN,FN,"[np.float64(-0.022940480348675088), np.float64(-0.04)]",0,"[np.float64(-0.5791872503455655), np.float64(-0.04)]"
0,14227,State DN,DN,"[np.float64(0.006610760904288981), np.float64(-0.04)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.04)]"
0,14228,State CF,CF,"[np.float64(0.8366087437586692), np.float64(-0.022940480348675088)]",0,"[np.float64(0.324503761310209), np.float64(-0.5791872503455655)]"
0,14229,State AB,AB,"[np.float64(0.9218371615451102), np.float64(0.018895567029823375)]",0,"[np.float64(0.6672960223846682), np.float64(-0.3327039776153317)]"
0,14230,State CD,CD,"[np.float64(0.8366087437586692), np.float64(0.006610760904288981)]",0,"[np.float64(0.324503761310209), np.float64(-0.6754962386897909)]"
0,14231,State CE,CE,"[np.float64(0.8366087437586692), np.float64(-0.05039162474034961)]",0,"[np.float64(0.324503761310209), np.float64(0.42081274965443444)]"
0,14232,State HN,HN,"[np.float64(-0.06921140713539858), np.float64(-0.04)]",1,"[np.float64(-0.8360267145083298), np.float64(-0.04)]"
0,14233,State DG,DG,"[np.float64(0.006610760904288981), np.float64(-0.0786500700766077)]",0,"[np.float64(-0.6754962386897909), np.float64(0.16397328549167023)]"
0,14234,State CH,CH,"[np.float64(0.8366087437586692), np.float64(-0.06921140713539858)]",0,"[np.float64(0.324503761310209), np.float64(-0.8360267145083298)]"
0,14235,State HN,HN,"[np.float64(-0.06921140713539858), np.float64(-0.04)]",0,"[np.float64(-0.8360267145083298), np.float64(-0.04)]"
0,14236,State DF,DF,"[np.float64(0.006610760904288981), np.float64(-0.022940480348675088)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.5791872503455655)]"
0,14237,State EN,EN,"[np.float64(-0.05039162474034961), np.float64(-0.04)]",0,"[np.float64(0.42081274965443444), np.float64(-0.04)]"
0,14238,State AB,AB,"[np.float64(0.9218371615451102), np.float64(0.018895567029823375)]",0,"[np.float64(0.6672960223846682), np.float64(-0.3327039776153317)]"
0,14239,State CF,CF,"[np.float64(0.8366087437586692), np.float64(-0.022940480348675088)]",0,"[np.float64(0.324503761310209), np.float64(-0.5791872503455655)]"
0,14240,State CB,CB,"[np.float64(0.8366087437586692), np.float64(0.018895567029823375)]",0,"[np.float64(0.324503761310209), np.float64(-0.3327039776153317)]"
0,14241,State DH,DH,"[np.float64(0.006610760904288981), np.float64(-0.06921140713539858)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.8360267145083298)]"
0,14242,State CB,CB,"[np.float64(0.8366087437586692), np.float64(0.018895567029823375)]",0,"[np.float64(0.324503761310209), np.float64(-0.3327039776153317)]"
0,14243,State AG,AG,"[np.float64(0.9218371615451102), np.float64(-0.0786500700766077)]",0,"[np.float64(0.6672960223846682), np.float64(0.16397328549167023)]"
0,14244,State DE,DE,"[np.float64(0.006610760904288981), np.float64(-0.05039162474034961)]",0,"[np.float64(-0.6754962386897909), np.float64(0.42081274965443444)]"
0,14245,State BG,BG,"[np.float64(0.018895567029823375), np.float64(-0.0786500700766077)]",0,"[np.float64(-0.3327039776153317), np.float64(0.16397328549167023)]"
0,14246,State BN,BN,"[np.float64(0.018895567029823375), np.float64(-0.04)]",1,"[np.float64(-0.3327039776153317), np.float64(-0.04)]"
0,14247,State CE,CE,"[np.float64(0.8366087437586692), np.float64(-0.05039162474034961)]",0,"[np.float64(0.324503761310209), np.float64(0.42081274965443444)]"
0,14248,State GH,GH,"[np.float64(-0.0786500700766077), np.float64(-0.06921140713539858)]",0,"[np.float64(0.16397328549167023), np.float64(-0.8360267145083298)]"
0,14249,State BN,BN,"[np.float64(0.018895567029823375), np.float64(-0.04)]",1,"[np.float64(-0.3327039776153317), np.float64(-0.04)]"
0,14250,State AE,AE,"[np.float64(0.9218371615451102), np.float64(-0.05039162474034961)]",0,"[np.float64(0.6672960223846682), np.float64(0.42081274965443444)]"
0,14251,State CD,CD,"[np.float64(0.8366087437586692), np.float64(0.006610760904288981)]",0,"[np.float64(0.324503761310209), np.float64(-0.6754962386897909)]"
0,14252,State AF,AF,"[np.float64(0.9218371615451102), np.float64(-0.022940480348675088)]",0,"[np.float64(0.6672960223846682), np.float64(-0.5791872503455655)]"
0,14253,State CN,CN,"[np.float64(0.8366087437586692), np.float64(-0.04)]",0,"[np.float64(0.324503761310209), np.float64(-0.04)]"
0,14254,State DE,DE,"[np.float64(0.006610760904288981), np.float64(-0.05039162474034961)]",0,"[np.float64(-0.6754962386897909), np.float64(0.42081274965443444)]"
0,14255,State DN,DN,"[np.float64(0.006610760904288981), np.float64(-0.04)]",0,"[np.float64(-0.6754962386897909), np.float64(-0.04)]"
