block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,85632,State DG,DG,"[np.float64(0.9976574400286561), np.float64(-0.9285340184511618)]",0,"[np.float64(-0.623027346822498), np.float64(-0.246884231677908)]"
0,85633,State AG,AG,"[np.float64(0.2703228681801778), np.float64(-0.9285340184511618)]",0,"[np.float64(-0.20101004296785174), np.float64(-0.246884231677908)]"
0,85634,State DG,DG,"[np.float64(0.9976574400286561), np.float64(-0.9285340184511618)]",0,"[np.float64(-0.623027346822498), np.float64(-0.246884231677908)]"
0,85635,State BF,BF,"[np.float64(1.2233202420192729e-08), np.float64(-0.9998920787661338)]",0,"[np.float64(-0.7989899570321483), np.float64(-0.8146258025063666)]"
0,85636,State CG,CG,"[np.float64(0.9311750741604037), np.float64(-0.9285340184511618)]",0,"[np.float64(0.37697265317750195), np.float64(-0.246884231677908)]"
0,85637,State AF,AF,"[np.float64(0.2703228681801778), np.float64(-0.9998920787661338)]",0,"[np.float64(-0.20101004296785174), np.float64(-0.8146258025063666)]"
0,85638,State DF,DF,"[np.float64(0.9976574400286561), np.float64(-0.9998920787661338)]",0,"[np.float64(-0.623027346822498), np.float64(-0.8146258025063666)]"
0,85639,State AN,AN,"[np.float64(0.2703228681801778), np.float64(-0.29)]",0,"[np.float64(-0.20101004296785174), np.float64(-0.29)]"
0,85640,State BE,BE,"[np.float64(1.2233202420192729e-08), np.float64(-0.004021166072692883)]",1,"[np.float64(-0.7989899570321483), np.float64(0.18537419749363337)]"
0,85641,State DN,DN,"[np.float64(0.9976574400286561), np.float64(-0.29)]",0,"[np.float64(-0.623027346822498), np.float64(-0.29)]"
0,85642,State CE,CE,"[np.float64(0.9311750741604037), np.float64(-0.004021166072692883)]",0,"[np.float64(0.37697265317750195), np.float64(0.18537419749363337)]"
0,85643,State AH,AH,"[np.float64(0.2703228681801778), np.float64(-0.999987059723526)]",0,"[np.float64(-0.20101004296785174), np.float64(-0.7531157683220919)]"
0,85644,State AE,AE,"[np.float64(0.2703228681801778), np.float64(-0.004021166072692883)]",1,"[np.float64(-0.20101004296785174), np.float64(0.18537419749363337)]"
0,85645,State FN,FN,"[np.float64(-0.9998920787661338), np.float64(-0.29)]",1,"[np.float64(-0.8146258025063666), np.float64(-0.29)]"
0,85646,State DG,DG,"[np.float64(0.9976574400286561), np.float64(-0.9285340184511618)]",0,"[np.float64(-0.623027346822498), np.float64(-0.246884231677908)]"
0,85647,State BN,BN,"[np.float64(1.2233202420192729e-08), np.float64(-0.29)]",1,"[np.float64(-0.7989899570321483), np.float64(-0.29)]"
0,85648,State DG,DG,"[np.float64(0.9976574400286561), np.float64(-0.9285340184511618)]",1,"[np.float64(-0.623027346822498), np.float64(-0.246884231677908)]"
0,85649,State CF,CF,"[np.float64(0.9311750741604037), np.float64(-0.9998920787661338)]",0,"[np.float64(0.37697265317750195), np.float64(-0.8146258025063666)]"
0,85650,State BF,BF,"[np.float64(1.2233202420192729e-08), np.float64(-0.9998920787661338)]",0,"[np.float64(-0.7989899570321483), np.float64(-0.8146258025063666)]"
0,85651,State EF,EF,"[np.float64(-0.004021166072692883), np.float64(-0.9998920787661338)]",0,"[np.float64(0.18537419749363337), np.float64(-0.8146258025063666)]"
0,85652,State BH,BH,"[np.float64(1.2233202420192729e-08), np.float64(-0.999987059723526)]",0,"[np.float64(-0.7989899570321483), np.float64(-0.7531157683220919)]"
0,85653,State AE,AE,"[np.float64(0.2703228681801778), np.float64(-0.004021166072692883)]",1,"[np.float64(-0.20101004296785174), np.float64(0.18537419749363337)]"
0,85654,State CN,CN,"[np.float64(0.9311750741604037), np.float64(-0.29)]",0,"[np.float64(0.37697265317750195), np.float64(-0.29)]"
0,85655,State CE,CE,"[np.float64(0.9311750741604037), np.float64(-0.004021166072692883)]",0,"[np.float64(0.37697265317750195), np.float64(0.18537419749363337)]"
0,85656,State DE,DE,"[np.float64(0.9976574400286561), np.float64(-0.004021166072692883)]",1,"[np.float64(-0.623027346822498), np.float64(0.18537419749363337)]"
0,85657,State CH,CH,"[np.float64(0.9311750741604037), np.float64(-0.999987059723526)]",0,"[np.float64(0.37697265317750195), np.float64(-0.7531157683220919)]"
0,85658,State CD,CD,"[np.float64(0.9311750741604037), np.float64(0.9976574400286561)]",0,"[np.float64(0.37697265317750195), np.float64(-0.623027346822498)]"
