block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.25],[-1.],1,-1.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.25],[-1.],1,-1.0,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.98), np.float64(-0.06)]",1,"[np.float64(1.23), np.float64(0.31)]",0,0,[-0.1875],[0.25],2,0.77,-0.98,-0.06
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,[0.25],[1.],1,1.0,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.98), np.float64(0.06)]",0,"[np.float64(-0.22999999999999998), np.float64(0.69)]",0,1,[0.4375],[0.75],2,0.22999999999999998,0.98,0.06
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(1.0), np.float64(1.0)]",0,0,[0.25],[1.],2,1.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.98), np.float64(-0.06)]",1,"[np.float64(1.23), np.float64(-0.69)]",0,0,[-0.3125],[-0.25],2,0.27,-0.98,-0.06
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.22540000000000004), np.float64(-0.0414)]",0,"[np.float64(-0.037900000000000045), np.float64(-0.7711)]",0,1,[-0.265625],[-0.3125],3,-0.4045,0.22540000000000004,-0.0414
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9662), np.float64(0.7362)]",1,"[np.float64(-0.40369999999999995), np.float64(-1.1737)]",0,0,[0.453125],[0.0625],3,-0.7887,0.9662,0.7362
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.22540000000000004), np.float64(-0.10139999999999999)]",0,"[np.float64(0.08709999999999996), np.float64(-0.5861000000000001)]",0,1,[-0.359375],[-0.1875],3,-0.24950000000000006,0.22540000000000004,-0.10139999999999999
