block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[0, 0]",0,0,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.57],[-1.],1,-1.0,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.11), np.float64(-0.19)]",0,"[np.float64(-0.32000000000000006), np.float64(-0.24000000000000005)]",0,1,[-0.8151],[-0.43],2,-0.28,-0.11,-0.19
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",1,"[0, 1]",0,0,[0.285],[0.5],1,0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.11)]",1,"[np.float64(-0.285), np.float64(-0.39499999999999996)]",0,0,[0.12255],[-0.285],2,-0.33999999999999997,0.0,0.11
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(1.0), np.float64(0.0)]",0,0,[0.285],[0.5],2,0.5,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.285],[-0.5],1,-0.5,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.19)]",0,"[np.float64(0.285), np.float64(-0.5250000000000001)]",0,1,[-0.40755],[-0.215],2,-0.12000000000000008,0.0,-0.19
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.1452), np.float64(-0.2356)]",0,"[np.float64(0.9602999999999999), np.float64(0.05069999999999994)]",0,1,[-0.635493],[0.3151],3,0.5055,-0.1452,-0.2356
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.19), np.float64(0.0)]",0,"[np.float64(0.5250000000000001), np.float64(-0.285)]",0,1,[0.40755],[0.215],3,0.12000000000000008,0.19,0.0
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.24775000000000003), np.float64(-0.05415)]",0,"[np.float64(0.3447), np.float64(-0.3534)]",0,1,[0.4602465],[0.09245],4,-0.004349999999999993,0.24775000000000003,-0.05415
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.039567000000000005), np.float64(-0.22596700000000003)]",0,"[np.float64(0.67506), np.float64(-0.13854)]",0,1,[-0.55826199],[0.135493],4,0.26826,-0.039567000000000005,-0.22596700000000003
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.05415), np.float64(0.06655)]",0,"[np.float64(-0.06839999999999999), np.float64(-0.1891)]",0,1,[0.0526965],[-0.12255],3,-0.12874999999999998,-0.05415,0.06655
