block_number,trial_number,state_id,stim_id,action,w_values
0,41856,State CF,CF,0,"[np.float64(0.09824935747844885), np.float64(-0.9902081472641477)]"
0,41857,State AN,AN,1,"[np.float64(0.09369134539938889), np.float64(0.34)]"
0,41858,State AN,AN,1,"[np.float64(0.09369134539938889), np.float64(0.34)]"
0,41859,State GN,GN,1,"[np.float64(-0.008869754284084696), np.float64(0.34)]"
0,41860,State GH,GH,0,"[np.float64(-0.008869754284084696), np.float64(-0.9911302457159153)]"
0,41861,State CF,CF,0,"[np.float64(0.09824935747844885), np.float64(-0.9902081472641477)]"
0,41862,State BG,BG,1,"[np.float64(-0.906308654600611), np.float64(-0.008869754284084696)]"
0,41863,State CE,CE,0,"[np.float64(0.09824935747844885), np.float64(0.009791852735852364)]"
0,41864,State FN,FN,1,"[np.float64(-0.9902081472641477), np.float64(0.34)]"
0,41865,State CN,CN,1,"[np.float64(0.09824935747844885), np.float64(0.34)]"
0,41866,State DE,DE,1,"[np.float64(-0.9017506425215511), np.float64(0.009791852735852364)]"
0,41867,State CB,CB,0,"[np.float64(0.09824935747844885), np.float64(-0.906308654600611)]"
0,41868,State BG,BG,1,"[np.float64(-0.906308654600611), np.float64(-0.008869754284084696)]"
0,41869,State CN,CN,1,"[np.float64(0.09824935747844885), np.float64(0.34)]"
0,41870,State EF,EF,0,"[np.float64(0.009791852735852364), np.float64(-0.9902081472641477)]"
0,41871,State CD,CD,0,"[np.float64(0.09824935747844885), np.float64(-0.9017506425215511)]"
0,41872,State GF,GF,0,"[np.float64(-0.008869754284084696), np.float64(-0.9902081472641477)]"
0,41873,State CH,CH,0,"[np.float64(0.09824935747844885), np.float64(-0.9911302457159153)]"
0,41874,State DG,DG,1,"[np.float64(-0.9017506425215511), np.float64(-0.008869754284084696)]"
0,41875,State CE,CE,1,"[np.float64(0.09824935747844885), np.float64(0.009791852735852364)]"
0,41876,State FN,FN,1,"[np.float64(-0.9902081472641477), np.float64(0.34)]"
0,41877,State EN,EN,1,"[np.float64(0.009791852735852364), np.float64(0.34)]"
0,41878,State EH,EH,0,"[np.float64(0.009791852735852364), np.float64(-0.9911302457159153)]"
0,41879,State DF,DF,1,"[np.float64(-0.9017506425215511), np.float64(-0.9902081472641477)]"
0,41880,State BE,BE,1,"[np.float64(-0.906308654600611), np.float64(0.009791852735852364)]"
0,41881,State CN,CN,1,"[np.float64(0.09824935747844885), np.float64(0.34)]"
0,41882,State CG,CG,0,"[np.float64(0.09824935747844885), np.float64(-0.008869754284084696)]"
0,41883,State DG,DG,1,"[np.float64(-0.9017506425215511), np.float64(-0.008869754284084696)]"
0,41884,State AG,AG,0,"[np.float64(0.09369134539938889), np.float64(-0.008869754284084696)]"
0,41885,State CE,CE,1,"[np.float64(0.09824935747844885), np.float64(0.009791852735852364)]"
0,41886,State CN,CN,1,"[np.float64(0.09824935747844885), np.float64(0.34)]"
