block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.055), np.float64(-0.945)]",0,1,1,-0.44499999999999995,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.055), np.float64(-0.945)]",0,0,1,-0.44499999999999995,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.01155), np.float64(-0.40635)]",0,"[np.float64(0.04345), np.float64(-0.53865)]",0,1,2,-0.2476,0.01155,-0.40635
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.945), np.float64(-0.055)]",0,1,2,0.44499999999999995,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.89), np.float64(0.89)]",0,1,1,0.89,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.02365), np.float64(-0.19845)]",0,"[np.float64(0.03135), np.float64(-0.7465499999999999)]",0,1,2,-0.3576,0.02365,-0.19845
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.18689999999999998), np.float64(0.3827)]",1,"[np.float64(0.7581), np.float64(-0.4377)]",0,0,2,0.1602,0.18689999999999998,0.3827
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.19845), np.float64(-0.02365)]",0,"[np.float64(0.7465499999999999), np.float64(-0.03135)]",0,1,3,0.3576,0.19845,-0.02365
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0206745), np.float64(-0.6379695)]",0,"[np.float64(-0.0206745), np.float64(0.6379695)]",0,1,3,0.30864749999999996,0.0206745,-0.6379695
0,4,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.35522549999999997), np.float64(-0.037130500000000004)]",0,"[np.float64(0.5347745), np.float64(0.9271305)]",0,1,4,0.7309525,0.35522549999999997,-0.037130500000000004
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0302335), np.float64(-0.5194664999999999)]",0,"[np.float64(-0.0302335), np.float64(0.5194664999999999)]",0,1,3,0.24461649999999996,0.0302335,-0.5194664999999999
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.016332855), np.float64(-0.363642615)]",0,"[np.float64(0.038667145), np.float64(-0.581357385)]",0,1,4,-0.27134512,0.016332855,-0.363642615
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.512883), np.float64(0.290783)]",0,"[np.float64(0.37711700000000004), np.float64(0.599217)]",0,1,3,0.488167,0.512883,0.290783
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.023884465), np.float64(-0.29609590499999994)]",0,"[np.float64(0.031115535), np.float64(-0.648904095)]",0,1,4,-0.30889428,0.023884465,-0.29609590499999994
