block_number,trial_number,state_id,stim_id,q_values,action
0,4992,State BH,BH,"[np.float64(-0.05995476917474012), np.float64(-0.8468604727309059)]",0
0,4993,State GH,GH,"[np.float64(0.05607486054548372), np.float64(-0.8468604727309059)]",0
0,4994,State AH,AH,"[np.float64(0.939528804863352), np.float64(-0.8468604727309059)]",0
0,4995,State BF,BF,"[np.float64(-0.05995476917474012), np.float64(-0.7839905661623024)]",0
0,4996,State DF,DF,"[np.float64(-0.006586422587967322), np.float64(-0.7839905661623024)]",0
0,4997,State HN,HN,"[np.float64(-0.8468604727309059), np.float64(-0.24)]",1
0,4998,State FN,FN,"[np.float64(-0.7839905661623024), np.float64(-0.24)]",1
0,4999,State AF,AF,"[np.float64(0.939528804863352), np.float64(-0.7839905661623024)]",0
0,5000,State AB,AB,"[np.float64(0.939528804863352), np.float64(-0.05995476917474012)]",0
0,5001,State CN,CN,"[np.float64(0.06579990549453085), np.float64(-0.24)]",1
0,5002,State BH,BH,"[np.float64(-0.05995476917474012), np.float64(-0.8468604727309059)]",0
0,5003,State CD,CD,"[np.float64(0.06579990549453085), np.float64(-0.006586422587967322)]",1
0,5004,State CB,CB,"[np.float64(0.06579990549453085), np.float64(-0.05995476917474012)]",1
0,5005,State AF,AF,"[np.float64(0.939528804863352), np.float64(-0.7839905661623024)]",0
0,5006,State CD,CD,"[np.float64(0.06579990549453085), np.float64(-0.006586422587967322)]",0
0,5007,State DN,DN,"[np.float64(-0.006586422587967322), np.float64(-0.24)]",1
0,5008,State GF,GF,"[np.float64(0.05607486054548372), np.float64(-0.7839905661623024)]",0
0,5009,State EF,EF,"[np.float64(-0.8184009137608171), np.float64(-0.7839905661623024)]",1
0,5010,State DF,DF,"[np.float64(-0.006586422587967322), np.float64(-0.7839905661623024)]",0
0,5011,State CE,CE,"[np.float64(0.06579990549453085), np.float64(-0.8184009137608171)]",0
0,5012,State AH,AH,"[np.float64(0.939528804863352), np.float64(-0.8468604727309059)]",0
0,5013,State AN,AN,"[np.float64(0.939528804863352), np.float64(-0.24)]",0
0,5014,State CH,CH,"[np.float64(0.06579990549453085), np.float64(-0.8468604727309059)]",0
0,5015,State BG,BG,"[np.float64(-0.05995476917474012), np.float64(0.05607486054548372)]",1
0,5016,State BF,BF,"[np.float64(-0.05995476917474012), np.float64(-0.7839905661623024)]",0
0,5017,State DF,DF,"[np.float64(-0.006586422587967322), np.float64(-0.7839905661623024)]",0
0,5018,State CN,CN,"[np.float64(0.06579990549453085), np.float64(-0.24)]",0
0,5019,State GN,GN,"[np.float64(0.05607486054548372), np.float64(-0.24)]",0
0,5020,State BF,BF,"[np.float64(-0.05995476917474012), np.float64(-0.7839905661623024)]",0
0,5021,State CD,CD,"[np.float64(0.06579990549453085), np.float64(-0.006586422587967322)]",1
0,5022,State DG,DG,"[np.float64(-0.006586422587967322), np.float64(0.05607486054548372)]",1
0,5023,State EN,EN,"[np.float64(-0.8184009137608171), np.float64(-0.24)]",1
0,5024,State AD,AD,"[np.float64(0.939528804863352), np.float64(-0.006586422587967322)]",0
0,5025,State AF,AF,"[np.float64(0.939528804863352), np.float64(-0.7839905661623024)]",0
0,5026,State FN,FN,"[np.float64(-0.7839905661623024), np.float64(-0.24)]",1
0,5027,State GH,GH,"[np.float64(0.05607486054548372), np.float64(-0.8468604727309059)]",0
0,5028,State CE,CE,"[np.float64(0.06579990549453085), np.float64(-0.8184009137608171)]",0
0,5029,State EH,EH,"[np.float64(-0.8184009137608171), np.float64(-0.8468604727309059)]",0
0,5030,State AB,AB,"[np.float64(0.939528804863352), np.float64(-0.05995476917474012)]",0
0,5031,State GN,GN,"[np.float64(0.05607486054548372), np.float64(-0.24)]",0
0,5032,State BF,BF,"[np.float64(-0.05995476917474012), np.float64(-0.7839905661623024)]",0
0,5033,State BE,BE,"[np.float64(-0.05995476917474012), np.float64(-0.8184009137608171)]",0
0,5034,State DH,DH,"[np.float64(-0.006586422587967322), np.float64(-0.8468604727309059)]",0
0,5035,State AE,AE,"[np.float64(0.939528804863352), np.float64(-0.8184009137608171)]",0
0,5036,State BH,BH,"[np.float64(-0.05995476917474012), np.float64(-0.8468604727309059)]",0
0,5037,State AG,AG,"[np.float64(0.939528804863352), np.float64(0.05607486054548372)]",0
0,5038,State BE,BE,"[np.float64(-0.05995476917474012), np.float64(-0.8184009137608171)]",0
0,5039,State AE,AE,"[np.float64(0.939528804863352), np.float64(-0.8184009137608171)]",0
0,5040,State CE,CE,"[np.float64(0.06579990549453085), np.float64(-0.8184009137608171)]",0
0,5041,State CN,CN,"[np.float64(0.06579990549453085), np.float64(-0.24)]",0
0,5042,State CG,CG,"[np.float64(0.06579990549453085), np.float64(0.05607486054548372)]",1
0,5043,State DE,DE,"[np.float64(-0.006586422587967322), np.float64(-0.8184009137608171)]",0
0,5044,State AF,AF,"[np.float64(0.939528804863352), np.float64(-0.7839905661623024)]",0
0,5045,State CG,CG,"[np.float64(0.06579990549453085), np.float64(0.05607486054548372)]",1
0,5046,State CB,CB,"[np.float64(0.06579990549453085), np.float64(-0.05995476917474012)]",0
0,5047,State EN,EN,"[np.float64(-0.8184009137608171), np.float64(-0.24)]",1
0,5048,State BG,BG,"[np.float64(-0.05995476917474012), np.float64(0.05607486054548372)]",1
0,5049,State EH,EH,"[np.float64(-0.8184009137608171), np.float64(-0.8468604727309059)]",0
0,5050,State AG,AG,"[np.float64(0.939528804863352), np.float64(0.05607486054548372)]",0
0,5051,State EF,EF,"[np.float64(-0.8184009137608171), np.float64(-0.7839905661623024)]",1
0,5052,State BN,BN,"[np.float64(-0.05995476917474012), np.float64(-0.24)]",0
0,5053,State HN,HN,"[np.float64(-0.8468604727309059), np.float64(-0.24)]",1
0,5054,State CD,CD,"[np.float64(0.06579990549453085), np.float64(-0.006586422587967322)]",1
0,5055,State DE,DE,"[np.float64(-0.006586422587967322), np.float64(-0.8184009137608171)]",0
0,5056,State CD,CD,"[np.float64(0.06579990549453085), np.float64(-0.006586422587967322)]",0
0,5057,State BN,BN,"[np.float64(-0.05995476917474012), np.float64(-0.24)]",0
0,5058,State AG,AG,"[np.float64(0.939528804863352), np.float64(0.05607486054548372)]",0
0,5059,State CB,CB,"[np.float64(0.06579990549453085), np.float64(-0.05995476917474012)]",0
0,5060,State AE,AE,"[np.float64(0.939528804863352), np.float64(-0.8184009137608171)]",0
0,5061,State AN,AN,"[np.float64(0.939528804863352), np.float64(-0.24)]",0
0,5062,State CD,CD,"[np.float64(0.06579990549453085), np.float64(-0.006586422587967322)]",1
0,5063,State CH,CH,"[np.float64(0.06579990549453085), np.float64(-0.8468604727309059)]",0
0,5064,State AD,AD,"[np.float64(0.939528804863352), np.float64(-0.006586422587967322)]",0
0,5065,State EN,EN,"[np.float64(-0.8184009137608171), np.float64(-0.24)]",1
0,5066,State DG,DG,"[np.float64(-0.006586422587967322), np.float64(0.05607486054548372)]",0
0,5067,State BE,BE,"[np.float64(-0.05995476917474012), np.float64(-0.8184009137608171)]",0
0,5068,State AH,AH,"[np.float64(0.939528804863352), np.float64(-0.8468604727309059)]",0
0,5069,State AB,AB,"[np.float64(0.939528804863352), np.float64(-0.05995476917474012)]",0
