block_number,trial_number,state_id,stim_id,action,w_values
0,85248,State BE,BE,1,"[np.float64(-0.9600425042358216), np.float64(-0.08501481644237159)]"
0,85249,State DN,DN,1,"[np.float64(-0.9156350217330094), np.float64(-0.2)]"
0,85250,State AF,AF,0,"[np.float64(0.03995749576417829), np.float64(-0.9149851835576285)]"
0,85251,State DN,DN,1,"[np.float64(-0.9156350217330094), np.float64(-0.2)]"
0,85252,State AG,AG,1,"[np.float64(0.03995749576417829), np.float64(-0.0013327067814721302)]"
0,85253,State AF,AF,0,"[np.float64(0.03995749576417829), np.float64(-0.9149851835576285)]"
0,85254,State BG,BG,1,"[np.float64(-0.9600425042358216), np.float64(-0.0013327067814721302)]"
0,85255,State AD,AD,0,"[np.float64(0.03995749576417829), np.float64(-0.9156350217330094)]"
0,85256,State AG,AG,1,"[np.float64(0.03995749576417829), np.float64(-0.0013327067814721302)]"
0,85257,State DG,DG,1,"[np.float64(-0.9156350217330094), np.float64(-0.0013327067814721302)]"
0,85258,State GN,GN,0,"[np.float64(-0.0013327067814721302), np.float64(-0.2)]"
0,85259,State GF,GF,0,"[np.float64(-0.0013327067814721302), np.float64(-0.9149851835576285)]"
0,85260,State EN,EN,1,"[np.float64(-0.08501481644237159), np.float64(-0.2)]"
0,85261,State BH,BH,0,"[np.float64(-0.9600425042358216), np.float64(-0.9986672932185279)]"
0,85262,State DE,DE,1,"[np.float64(-0.9156350217330094), np.float64(-0.08501481644237159)]"
0,85263,State DG,DG,1,"[np.float64(-0.9156350217330094), np.float64(-0.0013327067814721302)]"
0,85264,State CN,CN,0,"[np.float64(-0.08436497826699063), np.float64(-0.2)]"
0,85265,State DG,DG,1,"[np.float64(-0.9156350217330094), np.float64(-0.0013327067814721302)]"
0,85266,State AH,AH,0,"[np.float64(0.03995749576417829), np.float64(-0.9986672932185279)]"
0,85267,State AF,AF,0,"[np.float64(0.03995749576417829), np.float64(-0.9149851835576285)]"
0,85268,State GF,GF,0,"[np.float64(-0.0013327067814721302), np.float64(-0.9149851835576285)]"
0,85269,State FN,FN,1,"[np.float64(-0.9149851835576285), np.float64(-0.2)]"
0,85270,State AN,AN,0,"[np.float64(0.03995749576417829), np.float64(-0.2)]"
0,85271,State AE,AE,0,"[np.float64(0.03995749576417829), np.float64(-0.08501481644237159)]"
0,85272,State AB,AB,0,"[np.float64(0.03995749576417829), np.float64(-0.9600425042358216)]"
0,85273,State BE,BE,1,"[np.float64(-0.9600425042358216), np.float64(-0.08501481644237159)]"
0,85274,State DE,DE,1,"[np.float64(-0.9156350217330094), np.float64(-0.08501481644237159)]"
0,85275,State GF,GF,0,"[np.float64(-0.0013327067814721302), np.float64(-0.9149851835576285)]"
0,85276,State FN,FN,1,"[np.float64(-0.9149851835576285), np.float64(-0.2)]"
0,85277,State CG,CG,0,"[np.float64(-0.08436497826699063), np.float64(-0.0013327067814721302)]"
0,85278,State DE,DE,1,"[np.float64(-0.9156350217330094), np.float64(-0.08501481644237159)]"
0,85279,State AD,AD,0,"[np.float64(0.03995749576417829), np.float64(-0.9156350217330094)]"
0,85280,State CB,CB,0,"[np.float64(-0.08436497826699063), np.float64(-0.9600425042358216)]"
0,85281,State DN,DN,1,"[np.float64(-0.9156350217330094), np.float64(-0.2)]"
0,85282,State FN,FN,1,"[np.float64(-0.9149851835576285), np.float64(-0.2)]"
0,85283,State BG,BG,1,"[np.float64(-0.9600425042358216), np.float64(-0.0013327067814721302)]"
0,85284,State BF,BF,0,"[np.float64(-0.9600425042358216), np.float64(-0.9149851835576285)]"
0,85285,State CH,CH,0,"[np.float64(-0.08436497826699063), np.float64(-0.9986672932185279)]"
0,85286,State BG,BG,1,"[np.float64(-0.9600425042358216), np.float64(-0.0013327067814721302)]"
0,85287,State AB,AB,0,"[np.float64(0.03995749576417829), np.float64(-0.9600425042358216)]"
0,85288,State BH,BH,1,"[np.float64(-0.9600425042358216), np.float64(-0.9986672932185279)]"
0,85289,State AD,AD,0,"[np.float64(0.03995749576417829), np.float64(-0.9156350217330094)]"
0,85290,State EH,EH,0,"[np.float64(-0.08501481644237159), np.float64(-0.9986672932185279)]"
0,85291,State CB,CB,0,"[np.float64(-0.08436497826699063), np.float64(-0.9600425042358216)]"
0,85292,State BH,BH,0,"[np.float64(-0.9600425042358216), np.float64(-0.9986672932185279)]"
0,85293,State BF,BF,0,"[np.float64(-0.9600425042358216), np.float64(-0.9149851835576285)]"
0,85294,State GF,GF,0,"[np.float64(-0.0013327067814721302), np.float64(-0.9149851835576285)]"
0,85295,State BE,BE,1,"[np.float64(-0.9600425042358216), np.float64(-0.08501481644237159)]"
0,85296,State CF,CF,0,"[np.float64(-0.08436497826699063), np.float64(-0.9149851835576285)]"
0,85297,State GN,GN,0,"[np.float64(-0.0013327067814721302), np.float64(-0.2)]"
0,85298,State EF,EF,0,"[np.float64(-0.08501481644237159), np.float64(-0.9149851835576285)]"
0,85299,State DH,DH,1,"[np.float64(-0.9156350217330094), np.float64(-0.9986672932185279)]"
0,85300,State CG,CG,0,"[np.float64(-0.08436497826699063), np.float64(-0.0013327067814721302)]"
0,85301,State AN,AN,0,"[np.float64(0.03995749576417829), np.float64(-0.2)]"
