block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,41472,State AG,AG,"[np.float64(0.34075047765071287), np.float64(-0.8035766237311028)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.5062304826989187)]"
0,41473,State DG,DG,"[np.float64(0.0004235515044037771), np.float64(-0.8035766237311028)]",0,"[np.float64(-0.7359109385841655), np.float64(-0.5062304826989187)]"
0,41474,State BH,BH,"[np.float64(0.0034782375256431075), np.float64(-0.8099735179734908)]",0,"[np.float64(-0.8461442426643067), np.float64(-0.49376951730108126)]"
0,41475,State CF,CF,"[np.float64(0.6761631512266646), np.float64(-0.3662740971021193)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.668838297602958)]"
0,41476,State CN,CN,"[np.float64(0.6761631512266646), np.float64(-0.74)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.74)]"
0,41477,State DF,DF,"[np.float64(0.0004235515044037771), np.float64(-0.3662740971021193)]",0,"[np.float64(-0.7359109385841655), np.float64(-0.668838297602958)]"
0,41478,State EF,EF,"[np.float64(-0.10918573944437265), np.float64(-0.3662740971021193)]",0,"[np.float64(0.33116170239704196), np.float64(-0.668838297602958)]"
0,41479,State CN,CN,"[np.float64(0.6761631512266646), np.float64(-0.74)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.74)]"
0,41480,State CF,CF,"[np.float64(0.6761631512266646), np.float64(-0.3662740971021193)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.668838297602958)]"
0,41481,State EH,EH,"[np.float64(-0.10918573944437265), np.float64(-0.8099735179734908)]",0,"[np.float64(0.33116170239704196), np.float64(-0.49376951730108126)]"
0,41482,State BG,BG,"[np.float64(0.0034782375256431075), np.float64(-0.8035766237311028)]",0,"[np.float64(-0.8461442426643067), np.float64(-0.5062304826989187)]"
0,41483,State BE,BE,"[np.float64(0.0034782375256431075), np.float64(-0.10918573944437265)]",1,"[np.float64(-0.8461442426643067), np.float64(0.33116170239704196)]"
0,41484,State FN,FN,"[np.float64(-0.3662740971021193), np.float64(-0.74)]",0,"[np.float64(-0.668838297602958), np.float64(-0.74)]"
0,41485,State AB,AB,"[np.float64(0.34075047765071287), np.float64(0.0034782375256431075)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.8461442426643067)]"
0,41486,State BN,BN,"[np.float64(0.0034782375256431075), np.float64(-0.74)]",0,"[np.float64(-0.8461442426643067), np.float64(-0.74)]"
0,41487,State GF,GF,"[np.float64(-0.8035766237311028), np.float64(-0.3662740971021193)]",1,"[np.float64(-0.5062304826989187), np.float64(-0.668838297602958)]"
0,41488,State AG,AG,"[np.float64(0.34075047765071287), np.float64(-0.8035766237311028)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.5062304826989187)]"
0,41489,State GH,GH,"[np.float64(-0.8035766237311028), np.float64(-0.8099735179734908)]",1,"[np.float64(-0.5062304826989187), np.float64(-0.49376951730108126)]"
0,41490,State FN,FN,"[np.float64(-0.3662740971021193), np.float64(-0.74)]",0,"[np.float64(-0.668838297602958), np.float64(-0.74)]"
0,41491,State CB,CB,"[np.float64(0.6761631512266646), np.float64(0.0034782375256431075)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.8461442426643067)]"
0,41492,State AD,AD,"[np.float64(0.34075047765071287), np.float64(0.0004235515044037771)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.7359109385841655)]"
0,41493,State BE,BE,"[np.float64(0.0034782375256431075), np.float64(-0.10918573944437265)]",1,"[np.float64(-0.8461442426643067), np.float64(0.33116170239704196)]"
0,41494,State CH,CH,"[np.float64(0.6761631512266646), np.float64(-0.8099735179734908)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.49376951730108126)]"
0,41495,State CB,CB,"[np.float64(0.6761631512266646), np.float64(0.0034782375256431075)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.8461442426643067)]"
0,41496,State GN,GN,"[np.float64(-0.8035766237311028), np.float64(-0.74)]",0,"[np.float64(-0.5062304826989187), np.float64(-0.74)]"
0,41497,State GN,GN,"[np.float64(-0.8035766237311028), np.float64(-0.74)]",1,"[np.float64(-0.5062304826989187), np.float64(-0.74)]"
0,41498,State EF,EF,"[np.float64(-0.10918573944437265), np.float64(-0.3662740971021193)]",0,"[np.float64(0.33116170239704196), np.float64(-0.668838297602958)]"
0,41499,State EH,EH,"[np.float64(-0.10918573944437265), np.float64(-0.8099735179734908)]",0,"[np.float64(0.33116170239704196), np.float64(-0.49376951730108126)]"
0,41500,State EN,EN,"[np.float64(-0.10918573944437265), np.float64(-0.74)]",0,"[np.float64(0.33116170239704196), np.float64(-0.74)]"
0,41501,State FN,FN,"[np.float64(-0.3662740971021193), np.float64(-0.74)]",0,"[np.float64(-0.668838297602958), np.float64(-0.74)]"
0,41502,State AH,AH,"[np.float64(0.34075047765071287), np.float64(-0.8099735179734908)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.49376951730108126)]"
0,41503,State GN,GN,"[np.float64(-0.8035766237311028), np.float64(-0.74)]",0,"[np.float64(-0.5062304826989187), np.float64(-0.74)]"
0,41504,State AE,AE,"[np.float64(0.34075047765071287), np.float64(-0.10918573944437265)]",1,"[np.float64(-0.15385575733569326), np.float64(0.33116170239704196)]"
0,41505,State EF,EF,"[np.float64(-0.10918573944437265), np.float64(-0.3662740971021193)]",0,"[np.float64(0.33116170239704196), np.float64(-0.668838297602958)]"
0,41506,State DH,DH,"[np.float64(0.0004235515044037771), np.float64(-0.8099735179734908)]",0,"[np.float64(-0.7359109385841655), np.float64(-0.49376951730108126)]"
0,41507,State AB,AB,"[np.float64(0.34075047765071287), np.float64(0.0034782375256431075)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.8461442426643067)]"
0,41508,State CB,CB,"[np.float64(0.6761631512266646), np.float64(0.0034782375256431075)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.8461442426643067)]"
0,41509,State BG,BG,"[np.float64(0.0034782375256431075), np.float64(-0.8035766237311028)]",0,"[np.float64(-0.8461442426643067), np.float64(-0.5062304826989187)]"
0,41510,State AB,AB,"[np.float64(0.34075047765071287), np.float64(0.0034782375256431075)]",0,"[np.float64(-0.15385575733569326), np.float64(-0.8461442426643067)]"
0,41511,State BH,BH,"[np.float64(0.0034782375256431075), np.float64(-0.8099735179734908)]",1,"[np.float64(-0.8461442426643067), np.float64(-0.49376951730108126)]"
0,41512,State AE,AE,"[np.float64(0.34075047765071287), np.float64(-0.10918573944437265)]",1,"[np.float64(-0.15385575733569326), np.float64(0.33116170239704196)]"
0,41513,State CH,CH,"[np.float64(0.6761631512266646), np.float64(-0.8099735179734908)]",0,"[np.float64(-0.2640890614158345), np.float64(-0.49376951730108126)]"
0,41514,State CE,CE,"[np.float64(0.6761631512266646), np.float64(-0.10918573944437265)]",0,"[np.float64(-0.2640890614158345), np.float64(0.33116170239704196)]"
0,41515,State HN,HN,"[np.float64(-0.8099735179734908), np.float64(-0.74)]",0,"[np.float64(-0.49376951730108126), np.float64(-0.74)]"
0,41516,State DE,DE,"[np.float64(0.0004235515044037771), np.float64(-0.10918573944437265)]",1,"[np.float64(-0.7359109385841655), np.float64(0.33116170239704196)]"
0,41517,State BG,BG,"[np.float64(0.0034782375256431075), np.float64(-0.8035766237311028)]",0,"[np.float64(-0.8461442426643067), np.float64(-0.5062304826989187)]"
