block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.025), np.float64(-0.975)]",0,1,[-0.025],[-0.5],1,-0.475,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.975), np.float64(-0.025)]",0,1,[0.025],[0.5],1,0.475,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.10725), np.float64(-0.002)]",0,"[np.float64(-0.131), np.float64(-0.02175)]",0,1,[0.02375],[-0.025],2,-0.076375,0.10725,-0.002
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.975), np.float64(-0.025)]",0,0,[0.025],[0.5],1,0.475,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0027500000000000003), np.float64(-0.078)]",0,"[np.float64(0.046), np.float64(-0.8732500000000001)]",0,1,[-0.04875],[-0.475],2,-0.413625,0.0027500000000000003,-0.078
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.078), np.float64(-0.0027500000000000003)]",1,"[np.float64(0.8732500000000001), np.float64(-0.046)]",0,0,[0.04875],[0.475],2,0.413625,0.078,-0.0027500000000000003
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.025), np.float64(-0.975)]",0,1,[-0.025],[-0.5],2,-0.475,0.0,0.0
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.14786), np.float64(-0.007810000000000001)]",0,"[np.float64(0.7808275), np.float64(-0.0635025)]",0,1,[0.0713125],[0.45125],3,0.3586625,0.14786,-0.007810000000000001
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0027500000000000003), np.float64(-0.078)]",0,"[np.float64(0.046), np.float64(-0.8732500000000001)]",0,1,[-0.04875],[-0.475],3,-0.413625,0.0027500000000000003,-0.078
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.007810000000000001), np.float64(-0.14786)]",1,"[np.float64(0.038502499999999995), np.float64(0.1941725)]",0,0,[-0.0463125],[0.04875],3,0.1163375,0.007810000000000001,-0.14786
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.09283999999999999), np.float64(-0.0037400000000000003)]",0,"[np.float64(-0.11540249999999999), np.float64(-0.0188225)]",0,1,[0.0225625],[-0.02375],3,-0.06711249999999999,0.09283999999999999,-0.0037400000000000003
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.08014572499999999), np.float64(-0.0052458)]",0,"[np.float64(0.8734199), np.float64(-0.041188575)]",0,1,[0.04643437],[0.4774375],4,0.41611566250000004,0.08014572499999999,-0.0052458
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.010890200000000001), np.float64(-0.126501025)]",0,"[np.float64(0.033106674999999995), np.float64(0.17049789999999998)]",0,1,[-0.04399687],[0.0463125],4,0.10180228749999999,0.010890200000000001,-0.126501025
0,4,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.233751025), np.float64(-0.012890200000000001)]",0,"[np.float64(-0.3014979), np.float64(-0.054856674999999994)]",0,1,[0.06774687],[-0.0713125],4,-0.1781772875,0.233751025,-0.012890200000000001
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.007810000000000001), np.float64(-0.14786)]",0,"[np.float64(0.0635025), np.float64(-0.7808275)]",0,1,[-0.0713125],[-0.45125],4,-0.3586625,0.007810000000000001,-0.14786
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.01453193425), np.float64(-0.11286119299999998)]",0,"[np.float64(0.052265096999999996), np.float64(-0.82034177575)]",0,1,[-0.06679703],[-0.45600313],5,-0.384038339375,0.01453193425,-0.11286119299999998
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.17622191399999998), np.float64(-0.008540886000000001)]",0,"[np.float64(0.7546654297500001), np.float64(-0.060571770250000004)]",0,1,[0.06911266],[0.45356562],5,0.34704682975,0.17622191399999998,-0.008540886000000001
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.2592351112725), np.float64(-0.013386627620000001)]",0,"[np.float64(0.65010786529), np.float64(-0.0772703958175)]",0,1,[0.09065702],[0.43088734],6,0.28641873473625,0.2592351112725,-0.013386627620000001
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.02028109492), np.float64(-0.17848853505999998)]",1,"[np.float64(-0.9068239152324999), np.float64(-0.7080542852525)]",0,0,[-0.11345718],[-0.93320297],6,-0.8074391002425,0.02028109492,-0.17848853505999998
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.014795275), np.float64(-0.2103262)]",0,"[np.float64(0.07795160000000001), np.float64(-0.696926925)]",0,1,[-0.09274688],[-0.4286875],5,-0.3094876625,0.014795275,-0.2103262
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.20058625600000002), np.float64(-0.017278734)]",1,"[np.float64(0.71005421275), np.float64(-0.07208079725)]",0,0,[0.08935953],[0.43225313],5,0.31898670775000004,0.20058625600000002,-0.017278734
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.023369951), np.float64(-0.26608035399999996)]",0,"[np.float64(0.08973958025), np.float64(-0.62081011475)]",0,1,[-0.11310953],[-0.40725312],6,-0.26553526725,0.023369951,-0.26608035399999996
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.25739059302), np.float64(-0.0252076216975)]",0,"[np.float64(0.6327178522925), np.float64(-0.08468393299)]",0,1,[0.10989155],[0.41064047],6,0.27401695965125,0.25739059302,-0.0252076216975
0,7,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.326989556772175), np.float64(-0.0319823363367)]",0,"[np.float64(-0.4313865337253), np.float64(-0.072414640616425)]",0,1,[0.10439698],[-0.10989155],7,-0.2519005871708625,0.326989556772175,-0.0319823363367
0,8,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.279537038062392), np.float64(-0.037775507586014)]",1,"[np.float64(0.5712858338321392), np.float64(0.8885983794805452)]",0,0,[0.14917713],[0.89560302],8,0.7299421066563422,0.279537038062392,-0.037775507586014
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0332413048275), np.float64(-0.31574516317999995)]",0,"[np.float64(0.07421274986000001), np.float64(0.4231992178675)]",0,1,[-0.10745405],[0.11310953],7,0.24870598386374998,0.0332413048275,-0.31574516317999995
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.3307469764544), np.float64(-0.0195682592854)]",0,"[np.float64(0.533128851279975), np.float64(0.883444087019775)]",0,1,[0.13612417],[0.90934298],7,0.7082864691498749,0.3307469764544,-0.0195682592854
0,8,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.38939115009519726), np.float64(0.051107267676182)]",0,"[np.float64(0.456290886252459), np.float64(-0.20542523132852575)]",0,1,[0.15431796],[0.36387583],8,0.12543282746196663,0.38939115009519726,0.051107267676182
0,8,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0414047073121), np.float64(-0.28188922575059994)]",0,"[np.float64(0.08567664464102501), np.float64(-0.5910294222962751)]",0,1,[-0.12708135],[-0.39254595],8,-0.25267638882762505,0.0414047073121,-0.28188922575059994
