block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.125), np.float64(-0.875)]",0,1,1,-0.375,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0825), np.float64(-0.77)]",0,"[np.float64(0.042499999999999996), np.float64(-0.10499999999999998)]",0,1,2,-0.031249999999999993,0.0825,-0.77
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.125), np.float64(-0.875)]",0,0,1,-0.375,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.11), np.float64(-0.5775)]",0,"[np.float64(0.015), np.float64(-0.2975)]",0,1,2,-0.14125,0.11,-0.5775
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.875), np.float64(-0.125)]",0,0,1,0.375,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.77), np.float64(-0.0825)]",0,"[np.float64(0.10499999999999998), np.float64(-0.042499999999999996)]",0,1,2,0.031249999999999993,0.77,-0.0825
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,2,0.0,0.0,0.0
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.875), np.float64(-0.125)]",0,0,3,0.375,0.0,0.0
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.11055000000000001), np.float64(-0.8624)]",0,"[np.float64(0.01444999999999999), np.float64(-0.012599999999999945)]",0,1,3,0.000925000000000023,0.11055000000000001,-0.8624
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8393), np.float64(-0.1199)]",0,"[np.float64(0.035699999999999954), np.float64(-0.005099999999999993)]",0,1,3,0.01529999999999998,0.8393,-0.1199
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.862862), np.float64(-0.124388)]",0,"[np.float64(0.012137999999999982), np.float64(-0.0006120000000000014)]",0,1,4,0.00576299999999999,0.862862,-0.124388
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.1199), np.float64(-0.8392999999999999)]",0,"[np.float64(-0.8699), np.float64(0.08929999999999993)]",0,1,3,-0.39030000000000004,0.1199,-0.8392999999999999
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.454234), np.float64(-0.760716)]",1,"[np.float64(-0.295766), np.float64(0.010715999999999948)]",0,0,4,-0.142525,-0.454234,-0.760716
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.120087), np.float64(-0.873488)]",0,"[np.float64(0.004913000000000001), np.float64(-0.0015119999999999578)]",0,1,4,0.0017005000000000214,0.120087,-0.873488
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.77), np.float64(-0.0825)]",0,"[np.float64(0.10499999999999998), np.float64(-0.042499999999999996)]",0,1,4,0.031249999999999993,0.77,-0.0825
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.71450808), np.float64(-0.7536434399999999)]",1,"[np.float64(0.83950808), np.float64(-0.12135656000000006)]",0,0,5,0.35907575999999997,-0.71450808,-0.7536434399999999
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.12332958), np.float64(-0.87481856)]",0,"[np.float64(0.0016704200000000058), np.float64(-0.00018143999999997718)]",0,1,5,0.0007444900000000143,0.12332958,-0.87481856
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.87087308), np.float64(-0.12492656)]",0,"[np.float64(-0.12087307999999997), np.float64(0.87492656)]",0,1,5,0.37702674,0.87087308,-0.12492656
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7910968472), np.float64(0.6450088128)]",0,"[np.float64(-0.04109684719999995), np.float64(0.1049911872)]",0,1,6,0.031947170000000025,0.7910968472,0.6450088128
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.1244320572), np.float64(-0.8749782272)]",0,"[np.float64(0.0005679427999999986), np.float64(-2.177280000004167e-05)]",0,1,6,0.0002730849999999785,0.1244320572,-0.8749782272
0,5,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8393), np.float64(-0.1199)]",0,"[np.float64(-0.08930000000000005), np.float64(0.8699)]",0,1,5,0.3903,0.8393,-0.1199
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.024259030399999992), np.float64(-0.8337387696)]",0,"[np.float64(0.10074096960000001), np.float64(-0.04126123039999996)]",0,1,6,0.029739869600000024,0.024259030399999992,-0.8337387696
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.780362), np.float64(0.645612)]",0,"[np.float64(-0.030362), np.float64(0.10438800000000004)]",0,1,6,0.03701300000000002,0.780362,0.645612
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.763972928048), np.float64(0.737401057536)]",0,"[np.float64(0.11102707195200001), np.float64(-0.862401057536)]",0,1,7,-0.375686992792,0.763972928048,0.737401057536
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.090748070336), np.float64(-0.870048652352)]",0,"[np.float64(-0.090748070336), np.float64(0.870048652352)]",0,1,7,0.389650291008,0.090748070336,-0.870048652352
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.124806899448), np.float64(-0.874997387264)]",0,"[np.float64(-0.874806899448), np.float64(0.124997387264)]",0,1,7,-0.374904756092,0.124806899448,-0.874997387264
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.4525656541876801), np.float64(-0.76499968647168)]",0,"[np.float64(-0.2974343458123199), np.float64(0.01499968647168004)]",0,1,8,-0.14121732967031994,-0.4525656541876801,-0.76499968647168
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.76032308), np.float64(0.73747344)]",1,"[np.float64(0.11467691999999996), np.float64(-0.86247344)]",0,0,7,-0.37389826000000004,0.76032308,0.73747344
0,8,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.83725079553632), np.float64(-0.021511873095680034)]",0,"[np.float64(0.03774920446368002), np.float64(-0.10348812690431997)]",0,1,8,-0.03286946122031997,0.83725079553632,-0.021511873095680034
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.030854343914240002), np.float64(-0.10440583828224004)]",0,"[np.float64(-0.030854343914240002), np.float64(0.10440583828224004)]",0,1,8,0.03677574718400002,0.030854343914240002,-0.10440583828224004
0,8,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8612387696), np.float64(0.1682409696)]",0,"[np.float64(0.01376123039999999), np.float64(-0.2932409696)]",0,1,8,-0.1397398696,0.8612387696,0.1682409696
0,9,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0104904769308416), np.float64(-0.012528700593868805)]",1,"[np.float64(0.1145095230691584), np.float64(-0.8624712994061312)]",0,0,9,-0.3739808881684864,0.0104904769308416,-0.012528700593868805
0,9,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.870321181664), np.float64(-0.089811083648)]",0,"[np.float64(-0.12032118166399997), np.float64(0.839811083648)]",0,1,9,0.359744950992,0.870321181664,-0.089811083648
0,10,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.79090920176576), np.float64(0.6492226699622399)]",0,"[np.float64(-0.04090920176575996), np.float64(0.10077733003776013)]",0,1,10,0.029934064136000083,0.79090920176576,0.6492226699622399
0,9,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8621652704823488), np.float64(-0.1125814247714816)]",0,"[np.float64(-0.11216527048234881), np.float64(0.8625814247714816)]",0,1,9,0.3752080771445664,0.8621652704823488,-0.1125814247714816
0,10,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.111258857231701), np.float64(-0.5817597582019154)]",0,"[np.float64(0.013741142768299006), np.float64(-0.2932402417980846)]",0,1,10,-0.1397495495148928,0.111258857231701,-0.5817597582019154
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.6488723224238112), np.float64(-0.7517999623766016)]",0,"[np.float64(0.6488723224238112), np.float64(0.7517999623766016)]",0,1,9,0.7003361424002064,-0.6488723224238112,-0.7517999623766016
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.2206165896240958), np.float64(-0.09021599548519221)]",0,"[np.float64(0.2206165896240958), np.float64(0.09021599548519221)]",0,1,10,0.155416292554644,-0.2206165896240958,-0.09021599548519221
0,10,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7881361919639986), np.float64(0.6464902290274223)]",0,"[np.float64(-0.038136191963998645), np.float64(0.10350977097257774)]",0,1,10,0.03268678950428955,0.7881361919639986,0.6464902290274223
0,11,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.7629663052677595), np.float64(0.7375788274832906)]",0,"[np.float64(-0.8879663052677595), np.float64(0.13742117251670938)]",0,1,11,-0.3752725663755251,0.7629663052677595,0.7375788274832906
0,11,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7639091286003584), np.float64(0.7379067203954688)]",0,"[np.float64(0.11109087139964158), np.float64(-0.8629067203954688)]",0,1,11,-0.3759079244979136,0.7639091286003584,0.7379067203954688
0,11,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.07500964047219258), np.float64(-0.01082591945822306)]",1,"[np.float64(0.07500964047219258), np.float64(0.01082591945822306)]",0,0,11,0.04291777996520782,-0.07500964047219258,-0.01082591945822306
0,12,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.009001156856663112), np.float64(-0.00368081261579584)]",0,"[np.float64(0.009001156856663112), np.float64(0.00368081261579584)]",0,1,12,0.006340984736229476,-0.009001156856663112,-0.00368081261579584
0,12,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8372291037241218), np.float64(-0.021451193552543768)]",0,"[np.float64(0.03777089627587815), np.float64(-0.10354880644745623)]",0,1,12,-0.03288895508578904,0.8372291037241218,-0.021451193552543768
0,12,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.17690854379103826), np.float64(0.8585094592979949)]",1,"[np.float64(-0.30190854379103826), np.float64(0.016490540702005063)]",0,0,12,-0.1427090015445166,0.17690854379103826,0.8585094592979949
0,11,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.12032801145877833), np.float64(-0.8398111709842299)]",0,"[np.float64(0.004671988541221667), np.float64(-0.03518882901577014)]",0,1,11,-0.015258420237274237,0.12032801145877833,-0.8398111709842299
0,12,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.12341152389598463), np.float64(-0.8707773405181076)]",0,"[np.float64(0.001588476104015371), np.float64(-0.004222659481892377)]",0,1,12,-0.0013170916889385029,0.12341152389598463,-0.8707773405181076
0,13,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.08877097474507539), np.float64(0.8693932161613183)]",1,"[np.float64(0.08877097474507539), np.float64(-0.8693932161613183)]",0,0,13,-0.39031112070812146,-0.08877097474507539,0.8693932161613183
0,13,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.0030603933312654576), np.float64(-0.0004416975138955008)]",1,"[np.float64(-0.7469396066687345), np.float64(-0.7495583024861044)]",0,0,13,-0.7482489545774195,-0.0030603933312654576,-0.0004416975138955008
0,13,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.12445991812463478), np.float64(-0.8744932808621729)]",0,"[np.float64(0.0005400818753652226), np.float64(-0.0005067191378270719)]",0,1,13,1.6681368769075333e-05,0.12445991812463478,-0.8744932808621729
0,13,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.8621578952662015), np.float64(-0.11257414322630525)]",0,"[np.float64(-0.8621578952662015), np.float64(0.11257414322630525)]",0,1,13,-0.3747918760199481,0.8621578952662015,-0.11257414322630525
0,14,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.12481637216237583), np.float64(-0.8749391937034607)]",0,"[np.float64(0.00018362783762417012), np.float64(-6.080629653926195e-05)]",0,1,14,6.141077054245409e-05,0.12481637216237583,-0.8749391937034607
