block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[-1, -1]",0,1,"[0.01, 0.01]",[0],1,-1.0,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.89), np.float64(-0.10999999999999999)]",0,1,[-0.4702381 -0.5297619],[np.float64(-0.89)],2,0.39,-0.47023809523809523,-0.5297619047619048
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[1, 0]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[1, 0]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.98913043 0.01086957],[np.float64(0.0)],2,0.5,0.9891304347826086,0.010869565217391304
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.98913043 0.01086957],[np.float64(0.0)],2,0.5,0.9891304347826086,0.010869565217391304
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.89), np.float64(-0.10999999999999999)]",0,1,[ 0.0125 -0.9875],[np.float64(-0.89)],2,0.39,0.012499999999999999,-0.9875
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.09789999999999999), np.float64(0.09789999999999999)]",0,1,[ 0.27772004 -0.72227996],[np.float64(-0.09789999999999999)],3,0.09789999999999999,0.27772003719708993,-0.7222799628029101
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.10999999999999999), np.float64(-0.89)]",0,1,[0.99396135 0.00603865],[np.float64(0.89)],3,-0.39,0.9939613526570048,0.006038647342995169
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.9021), np.float64(0.09789999999999999)]",0,1,[ 0.40005522 -0.59994478],[np.float64(-0.09789999999999999)],3,-0.4021,0.4000552181115406,-0.5999447818884595
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.900769), np.float64(-0.09923099999999996)]",0,1,[-0.38589128 -0.61410872],[np.float64(-0.900769)],4,0.40076900000000004,-0.38589128479248525,-0.6141087152075149
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.10999999999999999), np.float64(-0.89)]",0,1,[0.99396135 0.00603865],[np.float64(0.89)],3,-0.39,0.9939613526570048,0.006038647342995169
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.0121), np.float64(-0.9879)]",0,1,[ 0.57645493 -0.42354507],[np.float64(0.9879)],4,-0.4879,0.5764549331699796,-0.42354506683002036
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.010769), np.float64(-0.989231)]",0,1,[ 0.35956013 -0.64043987],[np.float64(-0.010769)],4,-0.48923099999999997,0.35956013087838934,-0.6404398691216105
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.0121), np.float64(0.0121)]",0,1,[ 0.57645493 -0.42354507],[np.float64(0.9879)],4,0.0121,0.5764549331699796,-0.42354506683002036
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.90091541), np.float64(0.09908459000000003)]",0,1,[ 0.3224264 -0.6775736],[np.float64(-0.09908459000000003)],5,-0.40091540999999997,0.32242640124425,-0.6775735987557501
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.001330999999999971), np.float64(0.001330999999999971)]",0,1,[ 0.30868866 -0.69131134],[np.float64(0.998669)],5,0.001330999999999971,0.3086886560230355,-0.6913113439769645
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.99881541), np.float64(-0.99881541)]",0,1,[ 0.19388638 -0.80611362],[np.float64(-0.0011845899999999993)],5,-0.99881541,0.19388638269679764,-0.8061136173032024
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.001330999999999971), np.float64(-0.998669)]",0,1,[ 0.58684502 -0.41315498],[np.float64(0.998669)],5,-0.49866900000000003,0.5868450156389027,-0.41315498436109727
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.8901303049), np.float64(0.8901303049)]",0,1,[-0.2619524 -0.7380476],[np.float64(-0.8901303049)],6,0.8901303049,-0.2619523967023258,-0.7380476032976742
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.99985359), np.float64(-0.99985359)]",0,1,[ 0.30979469 -0.69020531],[np.float64(0.99985359)],6,-0.99985359,0.3097946896962341,-0.690205310303766
