block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.45), np.float64(0.45)]",0,1,[ 0.01123596 -0.98876404],[np.float64(-0.45)],2,0.45,0.011235955056179775,-0.9887640449438202
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.55), np.float64(-0.45)]",0,1,[0.98901099 0.01098901],[np.float64(0.45)],2,0.05000000000000002,0.989010989010989,0.010989010989010988
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.45), np.float64(-0.55)]",0,1,[ 0.01123596 -0.98876404],[np.float64(-0.45)],2,-0.05000000000000002,0.011235955056179775,-0.9887640449438202
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.55), np.float64(-0.45)]",0,1,[0.98901099 0.01098901],[np.float64(0.45)],2,0.05000000000000002,0.989010989010989,0.010989010989010988
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.3025), np.float64(-0.6975)]",0,1,[ 0.9717316 -0.0282684],[np.float64(0.6975)],3,-0.1975,0.9717316018879303,-0.02826839811206968
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.7525), np.float64(0.2475)]",0,1,[ 0.30578237 -0.69421763],[np.float64(-0.2475)],3,-0.25249999999999995,0.30578236543347925,-0.6942176345665209
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.586125), np.float64(-0.413875)]",0,1,[-0.35387136 -0.64612864],[np.float64(-0.586125)],4,0.08612500000000001,-0.3538713604107551,-0.6461286395892449
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.3025), np.float64(-0.6975)]",0,1,[ 0.9717316 -0.0282684],[np.float64(0.6975)],3,-0.1975,0.9717316018879303,-0.02826839811206968
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.16637499999999994), np.float64(0.16637499999999994)]",0,1,[ 0.91723976 -0.08276024],[np.float64(0.8336250000000001)],4,0.16637499999999994,0.9172397596969014,-0.08276024030309861
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.16637499999999994), np.float64(-0.8336250000000001)]",0,1,[ 0.91723976 -0.08276024],[np.float64(0.8336250000000001)],4,-0.33362500000000006,0.9172397596969014,-0.08276024030309861
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.2475), np.float64(-0.7525)]",0,1,[ 0.28076096 -0.71923904],[np.float64(-0.2475)],3,-0.25249999999999995,0.28076096492068175,-0.7192390350793183
