block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.08],[-0.5],1,-0.5,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[1, 1]",0,1,[0.16],[1.],1,1.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.61), np.float64(0.15)]",0,"[np.float64(0.22999999999999998), np.float64(0.69)]",0,1,[0.2944],[0.84],2,0.45999999999999996,0.61,0.15
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.61)]",1,"[np.float64(0.08), np.float64(-0.31000000000000005)]",0,0,[-0.1472],[-0.42],2,-0.11500000000000002,0.0,-0.61
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.08],[0.5],1,0.5,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.08],[-0.5],1,-0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.61), np.float64(0.0)]",0,"[np.float64(0.31000000000000005), np.float64(-0.08)]",0,1,[0.1472],[0.42],2,0.11500000000000002,0.61,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.15)]",0,"[np.float64(0.08), np.float64(-0.77)]",0,1,[-0.1472],[-0.42],2,-0.34500000000000003,0.0,-0.15
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.7503), np.float64(0.2535)]",0,"[np.float64(-1.0447), np.float64(0.4521)]",0,1,[0.327296],[0.2056],3,-0.2963,0.7503,0.2535
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.012), np.float64(-0.7991)]",1,"[np.float64(0.1352), np.float64(0.9463)]",0,0,[-0.123648],[0.1472],3,0.5407500000000001,0.012,-0.7991
