block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[1, 0]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",1,"[0, 0]",0,0,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.02173913 -0.97826087],[np.float64(0.0)],2,-1.0,0.021739130434782608,-0.9782608695652174
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(1.0), np.float64(1.0)]",0,1,[0.97916667 0.02083333],[np.float64(0.0)],2,1.0,0.9791666666666666,0.020833333333333332
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[ 0.02173913 -0.97826087],[np.float64(0.0)],2,0.0,0.021739130434782608,-0.9782608695652174
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(1.0), np.float64(0.0)]",0,0,[0.5 0.5],[np.float64(0.0)],2,0.5,0.5,0.5
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[ 0.02173913 -0.97826087],[np.float64(0.0)],3,0.0,0.021739130434782608,-0.9782608695652174
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.02173913 -0.97826087],[np.float64(0.0)],4,-1.0,0.021739130434782608,-0.9782608695652174
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]",1,"[np.float64(-0.19999999999999996), np.float64(0.8)]",0,0,[-0.19040627 -0.80959373],[np.float64(-0.8)],3,0.30000000000000004,-0.19040626529613314,-0.8095937347038669
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.19999999999999996), np.float64(-0.8)]",0,1,[0.73580586 0.26419414],[np.float64(0.8)],3,-0.30000000000000004,0.7358058608058609,0.2641941391941392
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.15999999999999992), np.float64(-0.8400000000000001)]",0,1,[-0.35125157 -0.64874843],[np.float64(-0.15999999999999992)],4,-0.3400000000000001,-0.35125157375140936,-0.6487484262485906
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.65753425 0.34246575],[np.float64(0.0)],3,0.0,0.6575342465753424,0.3424657534246575
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.96), np.float64(-0.96)]",0,1,[ 0.8861293 -0.1138707],[np.float64(0.96)],4,-0.96,0.8861293044561417,-0.11387069554385829
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.65753425 0.34246575],[np.float64(0.0)],4,0.5,0.6575342465753424,0.3424657534246575
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.8), np.float64(-0.8)]",0,1,[0.74818695 0.25181305],[np.float64(0.8)],5,-0.8,0.7481869460112812,0.2518130539887188
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.8400000000000001), np.float64(0.8400000000000001)]",0,1,[ 0.7984174 -0.2015826],[np.float64(0.15999999999999992)],6,0.8400000000000001,0.7984174029750587,-0.20158259702494133
