block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,768,State GF,GF,"[np.float64(-0.15816057740067532), np.float64(-0.7117751528649026)]",0,"[np.float64(0.022881036281540135), np.float64(-0.8988454385373975)]"
0,769,State AF,AF,"[np.float64(0.6405683054904563), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.8988454385373975)]"
0,770,State CG,CG,"[np.float64(0.6135031275680077), np.float64(-0.15816057740067532)]",0,"[np.float64(0.9388803305192917), np.float64(0.022881036281540135)]"
0,771,State HN,HN,"[np.float64(-0.5452403086276266), np.float64(-0.21)]",0,"[np.float64(-0.9771189637184599), np.float64(-0.21)]"
0,772,State GF,GF,"[np.float64(-0.15816057740067532), np.float64(-0.7117751528649026)]",0,"[np.float64(0.022881036281540135), np.float64(-0.8988454385373975)]"
0,773,State FN,FN,"[np.float64(-0.7117751528649026), np.float64(-0.21)]",1,"[np.float64(-0.8988454385373975), np.float64(-0.21)]"
0,774,State GF,GF,"[np.float64(-0.15816057740067532), np.float64(-0.7117751528649026)]",0,"[np.float64(0.022881036281540135), np.float64(-0.8988454385373975)]"
0,775,State CG,CG,"[np.float64(0.6135031275680077), np.float64(-0.15816057740067532)]",0,"[np.float64(0.9388803305192917), np.float64(0.022881036281540135)]"
0,776,State DN,DN,"[np.float64(0.2847474597264236), np.float64(-0.21)]",0,"[np.float64(0.0611196694807083), np.float64(-0.21)]"
0,777,State DF,DF,"[np.float64(0.2847474597264236), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0611196694807083), np.float64(-0.8988454385373975)]"
0,778,State BH,BH,"[np.float64(0.1270344017794406), np.float64(-0.5452403086276266)]",0,"[np.float64(-0.992255654738207), np.float64(-0.9771189637184599)]"
0,779,State DE,DE,"[np.float64(0.2847474597264236), np.float64(-0.17986550210080843)]",0,"[np.float64(0.0611196694807083), np.float64(0.10115456146260252)]"
0,780,State BF,BF,"[np.float64(0.1270344017794406), np.float64(-0.7117751528649026)]",0,"[np.float64(-0.992255654738207), np.float64(-0.8988454385373975)]"
0,781,State BE,BE,"[np.float64(0.1270344017794406), np.float64(-0.17986550210080843)]",1,"[np.float64(-0.992255654738207), np.float64(0.10115456146260252)]"
0,782,State CF,CF,"[np.float64(0.6135031275680077), np.float64(-0.7117751528649026)]",0,"[np.float64(0.9388803305192917), np.float64(-0.8988454385373975)]"
0,783,State BF,BF,"[np.float64(0.1270344017794406), np.float64(-0.7117751528649026)]",0,"[np.float64(-0.992255654738207), np.float64(-0.8988454385373975)]"
0,784,State HN,HN,"[np.float64(-0.5452403086276266), np.float64(-0.21)]",1,"[np.float64(-0.9771189637184599), np.float64(-0.21)]"
0,785,State GH,GH,"[np.float64(-0.15816057740067532), np.float64(-0.5452403086276266)]",0,"[np.float64(0.022881036281540135), np.float64(-0.9771189637184599)]"
0,786,State AF,AF,"[np.float64(0.6405683054904563), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.8988454385373975)]"
0,787,State CH,CH,"[np.float64(0.6135031275680077), np.float64(-0.5452403086276266)]",0,"[np.float64(0.9388803305192917), np.float64(-0.9771189637184599)]"
0,788,State CN,CN,"[np.float64(0.6135031275680077), np.float64(-0.21)]",0,"[np.float64(0.9388803305192917), np.float64(-0.21)]"
0,789,State BE,BE,"[np.float64(0.1270344017794406), np.float64(-0.17986550210080843)]",1,"[np.float64(-0.992255654738207), np.float64(0.10115456146260252)]"
0,790,State GN,GN,"[np.float64(-0.15816057740067532), np.float64(-0.21)]",1,"[np.float64(0.022881036281540135), np.float64(-0.21)]"
0,791,State CH,CH,"[np.float64(0.6135031275680077), np.float64(-0.5452403086276266)]",0,"[np.float64(0.9388803305192917), np.float64(-0.9771189637184599)]"
0,792,State AD,AD,"[np.float64(0.6405683054904563), np.float64(0.2847474597264236)]",0,"[np.float64(0.0077443452617930435), np.float64(0.0611196694807083)]"
0,793,State DE,DE,"[np.float64(0.2847474597264236), np.float64(-0.17986550210080843)]",0,"[np.float64(0.0611196694807083), np.float64(0.10115456146260252)]"
0,794,State AD,AD,"[np.float64(0.6405683054904563), np.float64(0.2847474597264236)]",0,"[np.float64(0.0077443452617930435), np.float64(0.0611196694807083)]"
0,795,State DE,DE,"[np.float64(0.2847474597264236), np.float64(-0.17986550210080843)]",0,"[np.float64(0.0611196694807083), np.float64(0.10115456146260252)]"
0,796,State BE,BE,"[np.float64(0.1270344017794406), np.float64(-0.17986550210080843)]",0,"[np.float64(-0.992255654738207), np.float64(0.10115456146260252)]"
0,797,State CB,CB,"[np.float64(0.6135031275680077), np.float64(0.1270344017794406)]",0,"[np.float64(0.9388803305192917), np.float64(-0.992255654738207)]"
0,798,State BG,BG,"[np.float64(0.1270344017794406), np.float64(-0.15816057740067532)]",0,"[np.float64(-0.992255654738207), np.float64(0.022881036281540135)]"
0,799,State DG,DG,"[np.float64(0.2847474597264236), np.float64(-0.15816057740067532)]",0,"[np.float64(0.0611196694807083), np.float64(0.022881036281540135)]"
0,800,State AG,AG,"[np.float64(0.6405683054904563), np.float64(-0.15816057740067532)]",0,"[np.float64(0.0077443452617930435), np.float64(0.022881036281540135)]"
0,801,State BN,BN,"[np.float64(0.1270344017794406), np.float64(-0.21)]",0,"[np.float64(-0.992255654738207), np.float64(-0.21)]"
0,802,State AF,AF,"[np.float64(0.6405683054904563), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.8988454385373975)]"
0,803,State CN,CN,"[np.float64(0.6135031275680077), np.float64(-0.21)]",0,"[np.float64(0.9388803305192917), np.float64(-0.21)]"
0,804,State CB,CB,"[np.float64(0.6135031275680077), np.float64(0.1270344017794406)]",0,"[np.float64(0.9388803305192917), np.float64(-0.992255654738207)]"
0,805,State BG,BG,"[np.float64(0.1270344017794406), np.float64(-0.15816057740067532)]",0,"[np.float64(-0.992255654738207), np.float64(0.022881036281540135)]"
0,806,State DH,DH,"[np.float64(0.2847474597264236), np.float64(-0.5452403086276266)]",0,"[np.float64(0.0611196694807083), np.float64(-0.9771189637184599)]"
0,807,State BN,BN,"[np.float64(0.1270344017794406), np.float64(-0.21)]",1,"[np.float64(-0.992255654738207), np.float64(-0.21)]"
0,808,State CD,CD,"[np.float64(0.6135031275680077), np.float64(0.2847474597264236)]",0,"[np.float64(0.9388803305192917), np.float64(0.0611196694807083)]"
0,809,State AN,AN,"[np.float64(0.6405683054904563), np.float64(-0.21)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.21)]"
0,810,State GN,GN,"[np.float64(-0.15816057740067532), np.float64(-0.21)]",0,"[np.float64(0.022881036281540135), np.float64(-0.21)]"
0,811,State CB,CB,"[np.float64(0.6135031275680077), np.float64(0.1270344017794406)]",0,"[np.float64(0.9388803305192917), np.float64(-0.992255654738207)]"
0,812,State AF,AF,"[np.float64(0.6405683054904563), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.8988454385373975)]"
0,813,State CD,CD,"[np.float64(0.6135031275680077), np.float64(0.2847474597264236)]",0,"[np.float64(0.9388803305192917), np.float64(0.0611196694807083)]"
0,814,State AE,AE,"[np.float64(0.6405683054904563), np.float64(-0.17986550210080843)]",0,"[np.float64(0.0077443452617930435), np.float64(0.10115456146260252)]"
0,815,State BF,BF,"[np.float64(0.1270344017794406), np.float64(-0.7117751528649026)]",0,"[np.float64(-0.992255654738207), np.float64(-0.8988454385373975)]"
0,816,State HN,HN,"[np.float64(-0.5452403086276266), np.float64(-0.21)]",0,"[np.float64(-0.9771189637184599), np.float64(-0.21)]"
0,817,State CF,CF,"[np.float64(0.6135031275680077), np.float64(-0.7117751528649026)]",0,"[np.float64(0.9388803305192917), np.float64(-0.8988454385373975)]"
0,818,State AD,AD,"[np.float64(0.6405683054904563), np.float64(0.2847474597264236)]",1,"[np.float64(0.0077443452617930435), np.float64(0.0611196694807083)]"
0,819,State DH,DH,"[np.float64(0.2847474597264236), np.float64(-0.5452403086276266)]",0,"[np.float64(0.0611196694807083), np.float64(-0.9771189637184599)]"
0,820,State GH,GH,"[np.float64(-0.15816057740067532), np.float64(-0.5452403086276266)]",0,"[np.float64(0.022881036281540135), np.float64(-0.9771189637184599)]"
0,821,State AB,AB,"[np.float64(0.6405683054904563), np.float64(0.1270344017794406)]",1,"[np.float64(0.0077443452617930435), np.float64(-0.992255654738207)]"
0,822,State HN,HN,"[np.float64(-0.5452403086276266), np.float64(-0.21)]",1,"[np.float64(-0.9771189637184599), np.float64(-0.21)]"
0,823,State EN,EN,"[np.float64(-0.17986550210080843), np.float64(-0.21)]",0,"[np.float64(0.10115456146260252), np.float64(-0.21)]"
0,824,State AF,AF,"[np.float64(0.6405683054904563), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.8988454385373975)]"
0,825,State CH,CH,"[np.float64(0.6135031275680077), np.float64(-0.5452403086276266)]",0,"[np.float64(0.9388803305192917), np.float64(-0.9771189637184599)]"
0,826,State AD,AD,"[np.float64(0.6405683054904563), np.float64(0.2847474597264236)]",0,"[np.float64(0.0077443452617930435), np.float64(0.0611196694807083)]"
0,827,State DF,DF,"[np.float64(0.2847474597264236), np.float64(-0.7117751528649026)]",0,"[np.float64(0.0611196694807083), np.float64(-0.8988454385373975)]"
0,828,State BE,BE,"[np.float64(0.1270344017794406), np.float64(-0.17986550210080843)]",0,"[np.float64(-0.992255654738207), np.float64(0.10115456146260252)]"
0,829,State EH,EH,"[np.float64(-0.17986550210080843), np.float64(-0.5452403086276266)]",0,"[np.float64(0.10115456146260252), np.float64(-0.9771189637184599)]"
0,830,State CF,CF,"[np.float64(0.6135031275680077), np.float64(-0.7117751528649026)]",0,"[np.float64(0.9388803305192917), np.float64(-0.8988454385373975)]"
0,831,State BG,BG,"[np.float64(0.1270344017794406), np.float64(-0.15816057740067532)]",0,"[np.float64(-0.992255654738207), np.float64(0.022881036281540135)]"
0,832,State DG,DG,"[np.float64(0.2847474597264236), np.float64(-0.15816057740067532)]",1,"[np.float64(0.0611196694807083), np.float64(0.022881036281540135)]"
0,833,State DN,DN,"[np.float64(0.2847474597264236), np.float64(-0.21)]",0,"[np.float64(0.0611196694807083), np.float64(-0.21)]"
0,834,State CN,CN,"[np.float64(0.6135031275680077), np.float64(-0.21)]",0,"[np.float64(0.9388803305192917), np.float64(-0.21)]"
0,835,State GH,GH,"[np.float64(-0.15816057740067532), np.float64(-0.5452403086276266)]",0,"[np.float64(0.022881036281540135), np.float64(-0.9771189637184599)]"
0,836,State CF,CF,"[np.float64(0.6135031275680077), np.float64(-0.7117751528649026)]",0,"[np.float64(0.9388803305192917), np.float64(-0.8988454385373975)]"
0,837,State HN,HN,"[np.float64(-0.5452403086276266), np.float64(-0.21)]",1,"[np.float64(-0.9771189637184599), np.float64(-0.21)]"
0,838,State AH,AH,"[np.float64(0.6405683054904563), np.float64(-0.5452403086276266)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.9771189637184599)]"
0,839,State AN,AN,"[np.float64(0.6405683054904563), np.float64(-0.21)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.21)]"
0,840,State BE,BE,"[np.float64(0.1270344017794406), np.float64(-0.17986550210080843)]",0,"[np.float64(-0.992255654738207), np.float64(0.10115456146260252)]"
0,841,State AB,AB,"[np.float64(0.6405683054904563), np.float64(0.1270344017794406)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.992255654738207)]"
0,842,State EN,EN,"[np.float64(-0.17986550210080843), np.float64(-0.21)]",1,"[np.float64(0.10115456146260252), np.float64(-0.21)]"
0,843,State CH,CH,"[np.float64(0.6135031275680077), np.float64(-0.5452403086276266)]",0,"[np.float64(0.9388803305192917), np.float64(-0.9771189637184599)]"
0,844,State CD,CD,"[np.float64(0.6135031275680077), np.float64(0.2847474597264236)]",1,"[np.float64(0.9388803305192917), np.float64(0.0611196694807083)]"
0,845,State DG,DG,"[np.float64(0.2847474597264236), np.float64(-0.15816057740067532)]",0,"[np.float64(0.0611196694807083), np.float64(0.022881036281540135)]"
0,846,State AB,AB,"[np.float64(0.6405683054904563), np.float64(0.1270344017794406)]",0,"[np.float64(0.0077443452617930435), np.float64(-0.992255654738207)]"
