block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.175],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.175],[-0.5],1,-0.5,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.65), np.float64(0.0)]",0,"[np.float64(-0.825), np.float64(-0.175)]",0,1,[0.11375],[-0.175],2,-0.5,0.65,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.175],[-0.5],1,-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.22)]",0,"[np.float64(0.175), np.float64(-0.605)]",0,1,[-0.28875],[-0.325],2,-0.215,0.0,-0.22
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.22)]",0,"[np.float64(0.175), np.float64(-0.605)]",0,1,[-0.28875],[-0.325],2,-0.215,0.0,-0.22
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(1.0), np.float64(0.0)]",0,0,[0.175],[0.5],2,0.5,0.0,0.0
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0385), np.float64(-0.61325)]",0,"[np.float64(0.25025), np.float64(-0.09800000000000009)]",0,1,[-0.3626875],[-0.21125],3,0.07612499999999994,0.0385,-0.61325
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.093555), np.float64(-0.67695)]",0,"[np.float64(0.26913249999999994), np.float64(0.03963749999999999)]",0,1,[-0.41074687],[-0.1373125],4,0.15438499999999997,0.093555,-0.67695
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.65), np.float64(0.0)]",0,"[np.float64(-0.825), np.float64(-0.175)]",0,1,[0.11375],[-0.175],3,-0.5,0.65,0.0
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0385), np.float64(-0.61325)]",0,"[np.float64(0.25025), np.float64(-0.09800000000000009)]",0,1,[-0.3626875],[-0.21125],3,0.07612499999999994,0.0385,-0.61325
