block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,7680,State CH,CH,"[np.float64(0.9999939830794208), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5728595110660017), np.float64(-0.9592828302605869)]"
0,7681,State HN,HN,"[np.float64(-0.029973028390082535), np.float64(-0.12)]",1,"[np.float64(-0.9592828302605869), np.float64(-0.12)]"
0,7682,State FN,FN,"[np.float64(-0.8146435019313265), np.float64(-0.12)]",1,"[np.float64(-0.7229822371092444), np.float64(-0.12)]"
0,7683,State DH,DH,"[np.float64(4.4784937364229485e-09), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.9592828302605869)]"
0,7684,State BF,BF,"[np.float64(0.02927002530000067), np.float64(-0.8146435019313265)]",0,"[np.float64(0.4134722148542605), np.float64(-0.7229822371092444)]"
0,7685,State BE,BE,"[np.float64(0.02927002530000067), np.float64(-0.9944385100002565)]",0,"[np.float64(0.4134722148542605), np.float64(0.2770177628907556)]"
0,7686,State AG,AG,"[np.float64(0.9999988339163937), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5865277851457396), np.float64(-0.0407171697394131)]"
0,7687,State AD,AD,"[np.float64(0.9999988339163937), np.float64(4.4784937364229485e-09)]",0,"[np.float64(0.5865277851457396), np.float64(-0.4271404889339983)]"
0,7688,State CE,CE,"[np.float64(0.9999939830794208), np.float64(-0.9944385100002565)]",0,"[np.float64(0.5728595110660017), np.float64(0.2770177628907556)]"
0,7689,State CE,CE,"[np.float64(0.9999939830794208), np.float64(-0.9944385100002565)]",0,"[np.float64(0.5728595110660017), np.float64(0.2770177628907556)]"
0,7690,State BN,BN,"[np.float64(0.02927002530000067), np.float64(-0.12)]",0,"[np.float64(0.4134722148542605), np.float64(-0.12)]"
0,7691,State DH,DH,"[np.float64(4.4784937364229485e-09), np.float64(-0.029973028390082535)]",1,"[np.float64(-0.4271404889339983), np.float64(-0.9592828302605869)]"
0,7692,State AE,AE,"[np.float64(0.9999988339163937), np.float64(-0.9944385100002565)]",0,"[np.float64(0.5865277851457396), np.float64(0.2770177628907556)]"
0,7693,State EN,EN,"[np.float64(-0.9944385100002565), np.float64(-0.12)]",1,"[np.float64(0.2770177628907556), np.float64(-0.12)]"
0,7694,State BE,BE,"[np.float64(0.02927002530000067), np.float64(-0.9944385100002565)]",0,"[np.float64(0.4134722148542605), np.float64(0.2770177628907556)]"
0,7695,State FN,FN,"[np.float64(-0.8146435019313265), np.float64(-0.12)]",1,"[np.float64(-0.7229822371092444), np.float64(-0.12)]"
0,7696,State CG,CG,"[np.float64(0.9999939830794208), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5728595110660017), np.float64(-0.0407171697394131)]"
0,7697,State GH,GH,"[np.float64(-0.15410459714819147), np.float64(-0.029973028390082535)]",1,"[np.float64(-0.0407171697394131), np.float64(-0.9592828302605869)]"
0,7698,State AH,AH,"[np.float64(0.9999988339163937), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5865277851457396), np.float64(-0.9592828302605869)]"
0,7699,State AN,AN,"[np.float64(0.9999988339163937), np.float64(-0.12)]",0,"[np.float64(0.5865277851457396), np.float64(-0.12)]"
0,7700,State AB,AB,"[np.float64(0.9999988339163937), np.float64(0.02927002530000067)]",0,"[np.float64(0.5865277851457396), np.float64(0.4134722148542605)]"
0,7701,State EF,EF,"[np.float64(-0.9944385100002565), np.float64(-0.8146435019313265)]",1,"[np.float64(0.2770177628907556), np.float64(-0.7229822371092444)]"
0,7702,State CG,CG,"[np.float64(0.9999939830794208), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5728595110660017), np.float64(-0.0407171697394131)]"
0,7703,State CF,CF,"[np.float64(0.9999939830794208), np.float64(-0.8146435019313265)]",0,"[np.float64(0.5728595110660017), np.float64(-0.7229822371092444)]"
0,7704,State HN,HN,"[np.float64(-0.029973028390082535), np.float64(-0.12)]",1,"[np.float64(-0.9592828302605869), np.float64(-0.12)]"
0,7705,State DH,DH,"[np.float64(4.4784937364229485e-09), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.9592828302605869)]"
0,7706,State GN,GN,"[np.float64(-0.15410459714819147), np.float64(-0.12)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.12)]"
0,7707,State CD,CD,"[np.float64(0.9999939830794208), np.float64(4.4784937364229485e-09)]",0,"[np.float64(0.5728595110660017), np.float64(-0.4271404889339983)]"
0,7708,State AN,AN,"[np.float64(0.9999988339163937), np.float64(-0.12)]",0,"[np.float64(0.5865277851457396), np.float64(-0.12)]"
0,7709,State DG,DG,"[np.float64(4.4784937364229485e-09), np.float64(-0.15410459714819147)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.0407171697394131)]"
0,7710,State DF,DF,"[np.float64(4.4784937364229485e-09), np.float64(-0.8146435019313265)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.7229822371092444)]"
0,7711,State BG,BG,"[np.float64(0.02927002530000067), np.float64(-0.15410459714819147)]",0,"[np.float64(0.4134722148542605), np.float64(-0.0407171697394131)]"
0,7712,State DN,DN,"[np.float64(4.4784937364229485e-09), np.float64(-0.12)]",1,"[np.float64(-0.4271404889339983), np.float64(-0.12)]"
0,7713,State DH,DH,"[np.float64(4.4784937364229485e-09), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.9592828302605869)]"
0,7714,State CG,CG,"[np.float64(0.9999939830794208), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5728595110660017), np.float64(-0.0407171697394131)]"
0,7715,State HN,HN,"[np.float64(-0.029973028390082535), np.float64(-0.12)]",1,"[np.float64(-0.9592828302605869), np.float64(-0.12)]"
0,7716,State CF,CF,"[np.float64(0.9999939830794208), np.float64(-0.8146435019313265)]",0,"[np.float64(0.5728595110660017), np.float64(-0.7229822371092444)]"
0,7717,State CD,CD,"[np.float64(0.9999939830794208), np.float64(4.4784937364229485e-09)]",0,"[np.float64(0.5728595110660017), np.float64(-0.4271404889339983)]"
0,7718,State GN,GN,"[np.float64(-0.15410459714819147), np.float64(-0.12)]",1,"[np.float64(-0.0407171697394131), np.float64(-0.12)]"
0,7719,State GH,GH,"[np.float64(-0.15410459714819147), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.9592828302605869)]"
0,7720,State GN,GN,"[np.float64(-0.15410459714819147), np.float64(-0.12)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.12)]"
0,7721,State CH,CH,"[np.float64(0.9999939830794208), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5728595110660017), np.float64(-0.9592828302605869)]"
0,7722,State EF,EF,"[np.float64(-0.9944385100002565), np.float64(-0.8146435019313265)]",0,"[np.float64(0.2770177628907556), np.float64(-0.7229822371092444)]"
0,7723,State CH,CH,"[np.float64(0.9999939830794208), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5728595110660017), np.float64(-0.9592828302605869)]"
0,7724,State GH,GH,"[np.float64(-0.15410459714819147), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.9592828302605869)]"
0,7725,State BE,BE,"[np.float64(0.02927002530000067), np.float64(-0.9944385100002565)]",0,"[np.float64(0.4134722148542605), np.float64(0.2770177628907556)]"
0,7726,State DE,DE,"[np.float64(4.4784937364229485e-09), np.float64(-0.9944385100002565)]",0,"[np.float64(-0.4271404889339983), np.float64(0.2770177628907556)]"
0,7727,State CN,CN,"[np.float64(0.9999939830794208), np.float64(-0.12)]",0,"[np.float64(0.5728595110660017), np.float64(-0.12)]"
0,7728,State CG,CG,"[np.float64(0.9999939830794208), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5728595110660017), np.float64(-0.0407171697394131)]"
0,7729,State CD,CD,"[np.float64(0.9999939830794208), np.float64(4.4784937364229485e-09)]",0,"[np.float64(0.5728595110660017), np.float64(-0.4271404889339983)]"
0,7730,State DG,DG,"[np.float64(4.4784937364229485e-09), np.float64(-0.15410459714819147)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.0407171697394131)]"
0,7731,State BH,BH,"[np.float64(0.02927002530000067), np.float64(-0.029973028390082535)]",0,"[np.float64(0.4134722148542605), np.float64(-0.9592828302605869)]"
0,7732,State AF,AF,"[np.float64(0.9999988339163937), np.float64(-0.8146435019313265)]",0,"[np.float64(0.5865277851457396), np.float64(-0.7229822371092444)]"
0,7733,State DN,DN,"[np.float64(4.4784937364229485e-09), np.float64(-0.12)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.12)]"
0,7734,State HN,HN,"[np.float64(-0.029973028390082535), np.float64(-0.12)]",1,"[np.float64(-0.9592828302605869), np.float64(-0.12)]"
0,7735,State CN,CN,"[np.float64(0.9999939830794208), np.float64(-0.12)]",0,"[np.float64(0.5728595110660017), np.float64(-0.12)]"
0,7736,State BH,BH,"[np.float64(0.02927002530000067), np.float64(-0.029973028390082535)]",0,"[np.float64(0.4134722148542605), np.float64(-0.9592828302605869)]"
0,7737,State DH,DH,"[np.float64(4.4784937364229485e-09), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.9592828302605869)]"
0,7738,State AH,AH,"[np.float64(0.9999988339163937), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5865277851457396), np.float64(-0.9592828302605869)]"
0,7739,State FN,FN,"[np.float64(-0.8146435019313265), np.float64(-0.12)]",1,"[np.float64(-0.7229822371092444), np.float64(-0.12)]"
0,7740,State AG,AG,"[np.float64(0.9999988339163937), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5865277851457396), np.float64(-0.0407171697394131)]"
0,7741,State AB,AB,"[np.float64(0.9999988339163937), np.float64(0.02927002530000067)]",0,"[np.float64(0.5865277851457396), np.float64(0.4134722148542605)]"
0,7742,State GF,GF,"[np.float64(-0.15410459714819147), np.float64(-0.8146435019313265)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.7229822371092444)]"
0,7743,State BF,BF,"[np.float64(0.02927002530000067), np.float64(-0.8146435019313265)]",0,"[np.float64(0.4134722148542605), np.float64(-0.7229822371092444)]"
0,7744,State DN,DN,"[np.float64(4.4784937364229485e-09), np.float64(-0.12)]",1,"[np.float64(-0.4271404889339983), np.float64(-0.12)]"
0,7745,State FN,FN,"[np.float64(-0.8146435019313265), np.float64(-0.12)]",1,"[np.float64(-0.7229822371092444), np.float64(-0.12)]"
0,7746,State AE,AE,"[np.float64(0.9999988339163937), np.float64(-0.9944385100002565)]",0,"[np.float64(0.5865277851457396), np.float64(0.2770177628907556)]"
0,7747,State GN,GN,"[np.float64(-0.15410459714819147), np.float64(-0.12)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.12)]"
0,7748,State CD,CD,"[np.float64(0.9999939830794208), np.float64(4.4784937364229485e-09)]",0,"[np.float64(0.5728595110660017), np.float64(-0.4271404889339983)]"
0,7749,State DH,DH,"[np.float64(4.4784937364229485e-09), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.9592828302605869)]"
0,7750,State AN,AN,"[np.float64(0.9999988339163937), np.float64(-0.12)]",0,"[np.float64(0.5865277851457396), np.float64(-0.12)]"
0,7751,State GF,GF,"[np.float64(-0.15410459714819147), np.float64(-0.8146435019313265)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.7229822371092444)]"
0,7752,State BN,BN,"[np.float64(0.02927002530000067), np.float64(-0.12)]",0,"[np.float64(0.4134722148542605), np.float64(-0.12)]"
0,7753,State CF,CF,"[np.float64(0.9999939830794208), np.float64(-0.8146435019313265)]",0,"[np.float64(0.5728595110660017), np.float64(-0.7229822371092444)]"
0,7754,State BF,BF,"[np.float64(0.02927002530000067), np.float64(-0.8146435019313265)]",0,"[np.float64(0.4134722148542605), np.float64(-0.7229822371092444)]"
0,7755,State BG,BG,"[np.float64(0.02927002530000067), np.float64(-0.15410459714819147)]",0,"[np.float64(0.4134722148542605), np.float64(-0.0407171697394131)]"
0,7756,State AD,AD,"[np.float64(0.9999988339163937), np.float64(4.4784937364229485e-09)]",0,"[np.float64(0.5865277851457396), np.float64(-0.4271404889339983)]"
0,7757,State AF,AF,"[np.float64(0.9999988339163937), np.float64(-0.8146435019313265)]",0,"[np.float64(0.5865277851457396), np.float64(-0.7229822371092444)]"
0,7758,State BE,BE,"[np.float64(0.02927002530000067), np.float64(-0.9944385100002565)]",0,"[np.float64(0.4134722148542605), np.float64(0.2770177628907556)]"
0,7759,State CH,CH,"[np.float64(0.9999939830794208), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5728595110660017), np.float64(-0.9592828302605869)]"
0,7760,State AH,AH,"[np.float64(0.9999988339163937), np.float64(-0.029973028390082535)]",0,"[np.float64(0.5865277851457396), np.float64(-0.9592828302605869)]"
0,7761,State BE,BE,"[np.float64(0.02927002530000067), np.float64(-0.9944385100002565)]",0,"[np.float64(0.4134722148542605), np.float64(0.2770177628907556)]"
0,7762,State BG,BG,"[np.float64(0.02927002530000067), np.float64(-0.15410459714819147)]",0,"[np.float64(0.4134722148542605), np.float64(-0.0407171697394131)]"
0,7763,State AN,AN,"[np.float64(0.9999988339163937), np.float64(-0.12)]",0,"[np.float64(0.5865277851457396), np.float64(-0.12)]"
0,7764,State BN,BN,"[np.float64(0.02927002530000067), np.float64(-0.12)]",0,"[np.float64(0.4134722148542605), np.float64(-0.12)]"
0,7765,State EF,EF,"[np.float64(-0.9944385100002565), np.float64(-0.8146435019313265)]",0,"[np.float64(0.2770177628907556), np.float64(-0.7229822371092444)]"
0,7766,State GF,GF,"[np.float64(-0.15410459714819147), np.float64(-0.8146435019313265)]",1,"[np.float64(-0.0407171697394131), np.float64(-0.7229822371092444)]"
0,7767,State DF,DF,"[np.float64(4.4784937364229485e-09), np.float64(-0.8146435019313265)]",0,"[np.float64(-0.4271404889339983), np.float64(-0.7229822371092444)]"
0,7768,State DG,DG,"[np.float64(4.4784937364229485e-09), np.float64(-0.15410459714819147)]",1,"[np.float64(-0.4271404889339983), np.float64(-0.0407171697394131)]"
0,7769,State AG,AG,"[np.float64(0.9999988339163937), np.float64(-0.15410459714819147)]",0,"[np.float64(0.5865277851457396), np.float64(-0.0407171697394131)]"
0,7770,State CE,CE,"[np.float64(0.9999939830794208), np.float64(-0.9944385100002565)]",0,"[np.float64(0.5728595110660017), np.float64(0.2770177628907556)]"
0,7771,State EN,EN,"[np.float64(-0.9944385100002565), np.float64(-0.12)]",1,"[np.float64(0.2770177628907556), np.float64(-0.12)]"
0,7772,State GH,GH,"[np.float64(-0.15410459714819147), np.float64(-0.029973028390082535)]",0,"[np.float64(-0.0407171697394131), np.float64(-0.9592828302605869)]"
