block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",1,"[np.float64(-0.6950000000000001), np.float64(0.305)]",0,0,1,-0.19500000000000003,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.6950000000000001), np.float64(-0.305)]",0,0,1,0.19500000000000003,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.305), np.float64(-0.6950000000000001)]",0,1,1,-0.19500000000000003,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.6950000000000001), np.float64(-0.305)]",0,1,2,0.19500000000000003,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.22265), np.float64(-0.06255000000000001)]",1,"[np.float64(-0.61265), np.float64(-0.32745)]",0,0,2,-0.47005,0.22265,-0.06255000000000001
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.06255000000000001), np.float64(0.22265)]",0,"[np.float64(-0.32745), np.float64(-0.61265)]",0,1,2,-0.47005,-0.06255000000000001,0.22265
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.06255000000000001), np.float64(-0.22265)]",0,"[np.float64(0.6324500000000001), np.float64(-0.08235)]",0,1,2,0.27505,0.06255000000000001,-0.22265
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.30158850000000004), np.float64(0.16751149999999998)]",1,"[np.float64(0.6065885), np.float64(-0.8625115000000001)]",0,0,3,-0.12796150000000006,-0.30158850000000004,0.16751149999999998
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.5073500000000001), np.float64(-0.02745)]",0,"[np.float64(0.18764999999999998), np.float64(-0.27755)]",0,1,3,-0.04495000000000002,0.5073500000000001,-0.02745
