block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[1, 1]",0,1,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[np.float64(0.87), np.float64(0.87)]",0,0,[0.52293578 0.47706422],[np.float64(0.13)],2,0.87,0.5229357798165137,0.4770642201834862
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.01960784 -0.98039216],[np.float64(0.0)],2,-0.5,0.0196078431372549,-0.9803921568627451
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.87), np.float64(-0.13)]",0,1,[0.98275862 0.01724138],[np.float64(0.13)],2,0.37,0.9827586206896551,0.017241379310344827
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,0.0,0.5,0.5
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.7569), np.float64(-0.2431)]",0,1,[ 0.96770371 -0.03229629],[np.float64(0.2431)],3,0.2569,0.9677037104298377,-0.032296289570162194
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.01298533 -0.98701467],[np.float64(0.0)],3,-0.5,0.012985326580963514,-0.9870146734190365
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.0), np.float64(-1.0)]",0,0,[0.5 0.5],[np.float64(0.0)],3,-0.5,0.5,0.5
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(0.7569), np.float64(-0.2431)]",0,0,[0.50061411 0.49938589],[np.float64(0.2431)],3,0.2569,0.5006141073160256,0.4993858926839745
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.13), np.float64(-0.87)]",0,1,[ 0.89285714 -0.10714286],[np.float64(-0.13)],4,-0.37,0.8928571428571428,-0.10714285714285723
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.788503), np.float64(-0.21149700000000002)]",0,1,[0.70937288 0.29062712],[np.float64(0.21149700000000002)],4,0.28850299999999995,0.7093728831546837,0.2906271168453163
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.00859955 -0.99140045],[np.float64(0.0)],4,-0.5,0.008599554027128154,-0.9914004459728719
