block_number,trial_number,state_id,stim_id,action,w_values
0,66432,State HN,HN,1,"[np.float64(-0.5934494628733732), np.float64(-0.13)]"
0,66433,State DN,DN,1,"[np.float64(-0.45358074765333267), np.float64(-0.13)]"
0,66434,State DN,DN,1,"[np.float64(-0.45358074765333267), np.float64(-0.13)]"
0,66435,State AD,AD,0,"[np.float64(0.2779546727435553), np.float64(-0.45358074765333267)]"
0,66436,State DE,DE,1,"[np.float64(-0.45358074765333267), np.float64(0.6529166688499705)]"
0,66437,State AN,AN,0,"[np.float64(0.2779546727435553), np.float64(-0.13)]"
0,66438,State GH,GH,0,"[np.float64(-0.40655053712662687), np.float64(-0.5934494628733732)]"
0,66439,State AB,AB,0,"[np.float64(0.2779546727435553), np.float64(-0.7220453272564448)]"
0,66440,State CG,CG,0,"[np.float64(0.5464192523466672), np.float64(-0.40655053712662687)]"
0,66441,State CN,CN,0,"[np.float64(0.5464192523466672), np.float64(-0.13)]"
0,66442,State DG,DG,1,"[np.float64(-0.45358074765333267), np.float64(-0.40655053712662687)]"
0,66443,State DG,DG,1,"[np.float64(-0.45358074765333267), np.float64(-0.40655053712662687)]"
0,66444,State GN,GN,1,"[np.float64(-0.40655053712662687), np.float64(-0.13)]"
0,66445,State CH,CH,0,"[np.float64(0.5464192523466672), np.float64(-0.5934494628733732)]"
0,66446,State CB,CB,0,"[np.float64(0.5464192523466672), np.float64(-0.7220453272564448)]"
0,66447,State BF,BF,1,"[np.float64(-0.7220453272564448), np.float64(-0.3470833311500296)]"
0,66448,State BE,BE,1,"[np.float64(-0.7220453272564448), np.float64(0.6529166688499705)]"
0,66449,State AG,AG,0,"[np.float64(0.2779546727435553), np.float64(-0.40655053712662687)]"
0,66450,State AE,AE,1,"[np.float64(0.2779546727435553), np.float64(0.6529166688499705)]"
0,66451,State BH,BH,0,"[np.float64(-0.7220453272564448), np.float64(-0.5934494628733732)]"
0,66452,State CE,CE,0,"[np.float64(0.5464192523466672), np.float64(0.6529166688499705)]"
0,66453,State GN,GN,1,"[np.float64(-0.40655053712662687), np.float64(-0.13)]"
0,66454,State AF,AF,1,"[np.float64(0.2779546727435553), np.float64(-0.3470833311500296)]"
0,66455,State AE,AE,1,"[np.float64(0.2779546727435553), np.float64(0.6529166688499705)]"
0,66456,State AB,AB,0,"[np.float64(0.2779546727435553), np.float64(-0.7220453272564448)]"
0,66457,State DE,DE,1,"[np.float64(-0.45358074765333267), np.float64(0.6529166688499705)]"
0,66458,State BH,BH,1,"[np.float64(-0.7220453272564448), np.float64(-0.5934494628733732)]"
0,66459,State AB,AB,0,"[np.float64(0.2779546727435553), np.float64(-0.7220453272564448)]"
0,66460,State BG,BG,1,"[np.float64(-0.7220453272564448), np.float64(-0.40655053712662687)]"
0,66461,State DE,DE,1,"[np.float64(-0.45358074765333267), np.float64(0.6529166688499705)]"
0,66462,State DH,DH,1,"[np.float64(-0.45358074765333267), np.float64(-0.5934494628733732)]"
0,66463,State GN,GN,1,"[np.float64(-0.40655053712662687), np.float64(-0.13)]"
0,66464,State GF,GF,1,"[np.float64(-0.40655053712662687), np.float64(-0.3470833311500296)]"
0,66465,State BH,BH,1,"[np.float64(-0.7220453272564448), np.float64(-0.5934494628733732)]"
0,66466,State GN,GN,1,"[np.float64(-0.40655053712662687), np.float64(-0.13)]"
0,66467,State DF,DF,1,"[np.float64(-0.45358074765333267), np.float64(-0.3470833311500296)]"
0,66468,State BE,BE,1,"[np.float64(-0.7220453272564448), np.float64(0.6529166688499705)]"
0,66469,State CE,CE,1,"[np.float64(0.5464192523466672), np.float64(0.6529166688499705)]"
0,66470,State HN,HN,1,"[np.float64(-0.5934494628733732), np.float64(-0.13)]"
0,66471,State DH,DH,1,"[np.float64(-0.45358074765333267), np.float64(-0.5934494628733732)]"
0,66472,State DG,DG,0,"[np.float64(-0.45358074765333267), np.float64(-0.40655053712662687)]"
0,66473,State DH,DH,0,"[np.float64(-0.45358074765333267), np.float64(-0.5934494628733732)]"
0,66474,State GN,GN,1,"[np.float64(-0.40655053712662687), np.float64(-0.13)]"
0,66475,State DF,DF,1,"[np.float64(-0.45358074765333267), np.float64(-0.3470833311500296)]"
0,66476,State AG,AG,0,"[np.float64(0.2779546727435553), np.float64(-0.40655053712662687)]"
0,66477,State CH,CH,0,"[np.float64(0.5464192523466672), np.float64(-0.5934494628733732)]"
0,66478,State HN,HN,1,"[np.float64(-0.5934494628733732), np.float64(-0.13)]"
0,66479,State CD,CD,0,"[np.float64(0.5464192523466672), np.float64(-0.45358074765333267)]"
0,66480,State EF,EF,0,"[np.float64(0.6529166688499705), np.float64(-0.3470833311500296)]"
0,66481,State BG,BG,1,"[np.float64(-0.7220453272564448), np.float64(-0.40655053712662687)]"
0,66482,State CH,CH,0,"[np.float64(0.5464192523466672), np.float64(-0.5934494628733732)]"
0,66483,State DG,DG,0,"[np.float64(-0.45358074765333267), np.float64(-0.40655053712662687)]"
0,66484,State BG,BG,1,"[np.float64(-0.7220453272564448), np.float64(-0.40655053712662687)]"
0,66485,State CF,CF,0,"[np.float64(0.5464192523466672), np.float64(-0.3470833311500296)]"
0,66486,State CF,CF,0,"[np.float64(0.5464192523466672), np.float64(-0.3470833311500296)]"
0,66487,State CG,CG,0,"[np.float64(0.5464192523466672), np.float64(-0.40655053712662687)]"
0,66488,State BG,BG,1,"[np.float64(-0.7220453272564448), np.float64(-0.40655053712662687)]"
0,66489,State AE,AE,1,"[np.float64(0.2779546727435553), np.float64(0.6529166688499705)]"
0,66490,State CF,CF,0,"[np.float64(0.5464192523466672), np.float64(-0.3470833311500296)]"
0,66491,State CD,CD,0,"[np.float64(0.5464192523466672), np.float64(-0.45358074765333267)]"
0,66492,State AD,AD,0,"[np.float64(0.2779546727435553), np.float64(-0.45358074765333267)]"
0,66493,State DH,DH,0,"[np.float64(-0.45358074765333267), np.float64(-0.5934494628733732)]"
0,66494,State AH,AH,0,"[np.float64(0.2779546727435553), np.float64(-0.5934494628733732)]"
0,66495,State AE,AE,1,"[np.float64(0.2779546727435553), np.float64(0.6529166688499705)]"
0,66496,State EF,EF,0,"[np.float64(0.6529166688499705), np.float64(-0.3470833311500296)]"
0,66497,State DE,DE,1,"[np.float64(-0.45358074765333267), np.float64(0.6529166688499705)]"
0,66498,State FN,FN,1,"[np.float64(-0.3470833311500296), np.float64(-0.13)]"
0,66499,State BG,BG,1,"[np.float64(-0.7220453272564448), np.float64(-0.40655053712662687)]"
0,66500,State EN,EN,0,"[np.float64(0.6529166688499705), np.float64(-0.13)]"
0,66501,State DE,DE,1,"[np.float64(-0.45358074765333267), np.float64(0.6529166688499705)]"
0,66502,State CH,CH,0,"[np.float64(0.5464192523466672), np.float64(-0.5934494628733732)]"
0,66503,State AN,AN,0,"[np.float64(0.2779546727435553), np.float64(-0.13)]"
0,66504,State GH,GH,0,"[np.float64(-0.40655053712662687), np.float64(-0.5934494628733732)]"
0,66505,State GF,GF,1,"[np.float64(-0.40655053712662687), np.float64(-0.3470833311500296)]"
0,66506,State AH,AH,0,"[np.float64(0.2779546727435553), np.float64(-0.5934494628733732)]"
0,66507,State CD,CD,0,"[np.float64(0.5464192523466672), np.float64(-0.45358074765333267)]"
0,66508,State EH,EH,0,"[np.float64(0.6529166688499705), np.float64(-0.5934494628733732)]"
0,66509,State AB,AB,0,"[np.float64(0.2779546727435553), np.float64(-0.7220453272564448)]"
0,66510,State CN,CN,0,"[np.float64(0.5464192523466672), np.float64(-0.13)]"
0,66511,State CB,CB,0,"[np.float64(0.5464192523466672), np.float64(-0.7220453272564448)]"
0,66512,State AN,AN,0,"[np.float64(0.2779546727435553), np.float64(-0.13)]"
0,66513,State GN,GN,1,"[np.float64(-0.40655053712662687), np.float64(-0.13)]"
0,66514,State CD,CD,0,"[np.float64(0.5464192523466672), np.float64(-0.45358074765333267)]"
0,66515,State EH,EH,0,"[np.float64(0.6529166688499705), np.float64(-0.5934494628733732)]"
0,66516,State CD,CD,0,"[np.float64(0.5464192523466672), np.float64(-0.45358074765333267)]"
0,66517,State FN,FN,1,"[np.float64(-0.3470833311500296), np.float64(-0.13)]"
0,66518,State AH,AH,0,"[np.float64(0.2779546727435553), np.float64(-0.5934494628733732)]"
0,66519,State FN,FN,1,"[np.float64(-0.3470833311500296), np.float64(-0.13)]"
0,66520,State AE,AE,1,"[np.float64(0.2779546727435553), np.float64(0.6529166688499705)]"
0,66521,State AB,AB,0,"[np.float64(0.2779546727435553), np.float64(-0.7220453272564448)]"
