block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,1,0.5,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,1,-1.0,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.6), np.float64(-0.36)]",1,"[np.float64(-0.4), np.float64(-0.64)]",0,0,2,-0.52,-0.6,-0.36
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,1,-0.5,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.36)]",0,"[np.float64(0.0), np.float64(-0.64)]",0,1,2,-0.32,0.0,-0.36
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,1,0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.36), np.float64(0.0)]",0,"[np.float64(0.64), np.float64(0.0)]",0,1,2,0.32,0.36,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.36), np.float64(0.0)]",0,"[np.float64(0.64), np.float64(0.0)]",0,1,2,0.32,0.36,0.0
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.744)]",0,"[np.float64(-1.0), np.float64(-0.256)]",0,1,3,-0.628,0.0,-0.744
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5904), np.float64(0.0)]",0,"[np.float64(0.40959999999999996), np.float64(1.0)]",0,1,3,0.7048,0.5904,0.0
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.84), np.float64(-0.5904)]",1,"[np.float64(0.84), np.float64(0.5904)]",0,0,3,0.7152000000000001,-0.84,-0.5904
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7378560000000001), np.float64(0.6)]",0,"[np.float64(0.26214399999999993), np.float64(0.4)]",0,1,4,0.331072,0.7378560000000001,0.6
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.33599999999999997), np.float64(-0.377856)]",1,"[np.float64(0.33599999999999997), np.float64(0.377856)]",0,0,4,0.356928,-0.33599999999999997,-0.377856
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.36), np.float64(-0.8976)]",0,"[np.float64(-0.64), np.float64(-0.10240000000000005)]",0,1,4,-0.37120000000000003,-0.36,-0.8976
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5904), np.float64(0.0)]",0,"[np.float64(0.40959999999999996), np.float64(1.0)]",0,1,3,0.7048,0.5904,0.0
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7378560000000001), np.float64(0.6)]",0,"[np.float64(0.26214399999999993), np.float64(0.4)]",0,1,4,0.331072,0.7378560000000001,0.6
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.5904), np.float64(-0.95904)]",0,"[np.float64(0.5904), np.float64(-0.040959999999999996)]",0,1,5,0.27472,-0.5904,-0.95904
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.83222784), np.float64(0.84)]",1,"[np.float64(0.16777215999999995), np.float64(-0.84)]",0,0,5,-0.33611392,0.83222784,0.84
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.377856), np.float64(-0.983616)]",0,"[np.float64(0.377856), np.float64(-0.016383999999999954)]",0,1,6,0.18073600000000004,-0.377856,-0.983616
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.83222784), np.float64(0.84)]",0,"[np.float64(0.16777215999999995), np.float64(0.16000000000000003)]",0,1,5,0.16388608,0.83222784,0.84
