block_number,trial_number,state_id,stim_id,q_values,action
0,57216,State AB,AB,"[np.float64(0.6874114278893269), np.float64(0.3945601642119896)]",0
0,57217,State EH,EH,"[np.float64(-0.0002408868565010934), np.float64(-0.4825350061006064)]",0
0,57218,State AG,AG,"[np.float64(0.6874114278893269), np.float64(-0.6567992596350551)]",0
0,57219,State BG,BG,"[np.float64(0.3945601642119896), np.float64(-0.6567992596350551)]",0
0,57220,State GF,GF,"[np.float64(-0.6567992596350551), np.float64(-0.9495697375443609)]",0
0,57221,State CB,CB,"[np.float64(0.7589423616191193), np.float64(0.3945601642119896)]",0
0,57222,State CG,CG,"[np.float64(0.7589423616191193), np.float64(-0.6567992596350551)]",0
0,57223,State FN,FN,"[np.float64(-0.9495697375443609), np.float64(-0.72)]",1
0,57224,State HN,HN,"[np.float64(-0.4825350061006064), np.float64(-0.72)]",1
0,57225,State AB,AB,"[np.float64(0.6874114278893269), np.float64(0.3945601642119896)]",0
0,57226,State CG,CG,"[np.float64(0.7589423616191193), np.float64(-0.6567992596350551)]",0
0,57227,State BG,BG,"[np.float64(0.3945601642119896), np.float64(-0.6567992596350551)]",0
0,57228,State AF,AF,"[np.float64(0.6874114278893269), np.float64(-0.9495697375443609)]",0
0,57229,State AB,AB,"[np.float64(0.6874114278893269), np.float64(0.3945601642119896)]",0
0,57230,State EF,EF,"[np.float64(-0.0002408868565010934), np.float64(-0.9495697375443609)]",0
0,57231,State DE,DE,"[np.float64(0.00043411630366449824), np.float64(-0.0002408868565010934)]",0
0,57232,State HN,HN,"[np.float64(-0.4825350061006064), np.float64(-0.72)]",0
0,57233,State BE,BE,"[np.float64(0.3945601642119896), np.float64(-0.0002408868565010934)]",0
0,57234,State CD,CD,"[np.float64(0.7589423616191193), np.float64(0.00043411630366449824)]",0
0,57235,State BF,BF,"[np.float64(0.3945601642119896), np.float64(-0.9495697375443609)]",0
0,57236,State BF,BF,"[np.float64(0.3945601642119896), np.float64(-0.9495697375443609)]",0
0,57237,State AG,AG,"[np.float64(0.6874114278893269), np.float64(-0.6567992596350551)]",0
0,57238,State AB,AB,"[np.float64(0.6874114278893269), np.float64(0.3945601642119896)]",0
0,57239,State EF,EF,"[np.float64(-0.0002408868565010934), np.float64(-0.9495697375443609)]",0
0,57240,State CG,CG,"[np.float64(0.7589423616191193), np.float64(-0.6567992596350551)]",0
0,57241,State AD,AD,"[np.float64(0.6874114278893269), np.float64(0.00043411630366449824)]",0
0,57242,State AE,AE,"[np.float64(0.6874114278893269), np.float64(-0.0002408868565010934)]",0
0,57243,State AG,AG,"[np.float64(0.6874114278893269), np.float64(-0.6567992596350551)]",0
0,57244,State DN,DN,"[np.float64(0.00043411630366449824), np.float64(-0.72)]",0
0,57245,State AF,AF,"[np.float64(0.6874114278893269), np.float64(-0.9495697375443609)]",0
0,57246,State BF,BF,"[np.float64(0.3945601642119896), np.float64(-0.9495697375443609)]",0
0,57247,State GH,GH,"[np.float64(-0.6567992596350551), np.float64(-0.4825350061006064)]",1
0,57248,State GF,GF,"[np.float64(-0.6567992596350551), np.float64(-0.9495697375443609)]",0
0,57249,State EN,EN,"[np.float64(-0.0002408868565010934), np.float64(-0.72)]",0
0,57250,State GF,GF,"[np.float64(-0.6567992596350551), np.float64(-0.9495697375443609)]",0
0,57251,State DE,DE,"[np.float64(0.00043411630366449824), np.float64(-0.0002408868565010934)]",0
0,57252,State GH,GH,"[np.float64(-0.6567992596350551), np.float64(-0.4825350061006064)]",0
0,57253,State BE,BE,"[np.float64(0.3945601642119896), np.float64(-0.0002408868565010934)]",0
0,57254,State GH,GH,"[np.float64(-0.6567992596350551), np.float64(-0.4825350061006064)]",1
0,57255,State DE,DE,"[np.float64(0.00043411630366449824), np.float64(-0.0002408868565010934)]",0
0,57256,State AH,AH,"[np.float64(0.6874114278893269), np.float64(-0.4825350061006064)]",0
