block_number,trial_number,state_id,stim_id,action,w_values
0,5760,State DG,DG,1,"[np.float64(-0.9762579172765917), np.float64(-0.010296665866029077)]"
0,5761,State GH,GH,0,"[np.float64(-0.010296665866029077), np.float64(-0.989703334133971)]"
0,5762,State BN,BN,1,"[np.float64(-0.9479175336641502), np.float64(0.8)]"
0,5763,State EH,EH,0,"[np.float64(0.12582714407218962), np.float64(-0.989703334133971)]"
0,5764,State CG,CG,0,"[np.float64(0.023742082723408255), np.float64(-0.010296665866029077)]"
0,5765,State DE,DE,1,"[np.float64(-0.9762579172765917), np.float64(0.12582714407218962)]"
0,5766,State CE,CE,1,"[np.float64(0.023742082723408255), np.float64(0.12582714407218962)]"
0,5767,State DF,DF,0,"[np.float64(-0.9762579172765917), np.float64(-0.8741728559278105)]"
0,5768,State DE,DE,1,"[np.float64(-0.9762579172765917), np.float64(0.12582714407218962)]"
0,5769,State GF,GF,0,"[np.float64(-0.010296665866029077), np.float64(-0.8741728559278105)]"
0,5770,State DH,DH,0,"[np.float64(-0.9762579172765917), np.float64(-0.989703334133971)]"
0,5771,State FN,FN,1,"[np.float64(-0.8741728559278105), np.float64(0.8)]"
0,5772,State GN,GN,1,"[np.float64(-0.010296665866029077), np.float64(0.8)]"
0,5773,State BG,BG,1,"[np.float64(-0.9479175336641502), np.float64(-0.010296665866029077)]"
0,5774,State BF,BF,0,"[np.float64(-0.9479175336641502), np.float64(-0.8741728559278105)]"
0,5775,State AG,AG,0,"[np.float64(0.052082466335849835), np.float64(-0.010296665866029077)]"
0,5776,State AN,AN,1,"[np.float64(0.052082466335849835), np.float64(0.8)]"
0,5777,State CD,CD,0,"[np.float64(0.023742082723408255), np.float64(-0.9762579172765917)]"
0,5778,State GH,GH,0,"[np.float64(-0.010296665866029077), np.float64(-0.989703334133971)]"
0,5779,State CD,CD,0,"[np.float64(0.023742082723408255), np.float64(-0.9762579172765917)]"
0,5780,State DF,DF,1,"[np.float64(-0.9762579172765917), np.float64(-0.8741728559278105)]"
0,5781,State EF,EF,0,"[np.float64(0.12582714407218962), np.float64(-0.8741728559278105)]"
0,5782,State EN,EN,1,"[np.float64(0.12582714407218962), np.float64(0.8)]"
0,5783,State GH,GH,0,"[np.float64(-0.010296665866029077), np.float64(-0.989703334133971)]"
0,5784,State CD,CD,0,"[np.float64(0.023742082723408255), np.float64(-0.9762579172765917)]"
0,5785,State DH,DH,1,"[np.float64(-0.9762579172765917), np.float64(-0.989703334133971)]"
0,5786,State DH,DH,1,"[np.float64(-0.9762579172765917), np.float64(-0.989703334133971)]"
0,5787,State BE,BE,1,"[np.float64(-0.9479175336641502), np.float64(0.12582714407218962)]"
0,5788,State BE,BE,1,"[np.float64(-0.9479175336641502), np.float64(0.12582714407218962)]"
0,5789,State CN,CN,1,"[np.float64(0.023742082723408255), np.float64(0.8)]"
0,5790,State GN,GN,1,"[np.float64(-0.010296665866029077), np.float64(0.8)]"
0,5791,State DN,DN,1,"[np.float64(-0.9762579172765917), np.float64(0.8)]"
0,5792,State GH,GH,0,"[np.float64(-0.010296665866029077), np.float64(-0.989703334133971)]"
