block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.27), np.float64(-0.73)]",0,1,1,-0.22999999999999998,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.1458), np.float64(-0.2555)]",0,"[np.float64(0.1242), np.float64(-0.4745)]",0,1,2,-0.17514999999999997,0.1458,-0.2555
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.73), np.float64(-0.27)]",0,1,1,0.22999999999999998,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.73), np.float64(-0.27)]",0,0,1,0.22999999999999998,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.3942), np.float64(-0.0945)]",0,"[np.float64(0.3358), np.float64(-0.17550000000000002)]",0,1,2,0.08014999999999999,0.3942,-0.0945
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.2555), np.float64(-0.1458)]",0,"[np.float64(0.4745), np.float64(-0.1242)]",0,1,2,0.17514999999999997,0.2555,-0.1458
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.27), np.float64(-0.73)]",0,0,2,-0.22999999999999998,0.0,0.0
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.51173), np.float64(-0.18927000000000002)]",0,"[np.float64(0.21826999999999996), np.float64(-0.08073)]",0,1,3,0.06876999999999998,0.51173,-0.18927000000000002
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0945), np.float64(-0.3942)]",0,"[np.float64(0.17550000000000002), np.float64(-0.3358)]",0,1,3,-0.08014999999999999,0.0945,-0.3942
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.18927000000000002), np.float64(-0.51173)]",0,"[np.float64(0.08073), np.float64(-0.21826999999999996)]",0,1,4,-0.06876999999999998,0.18927000000000002,-0.51173
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.212868), np.float64(-0.421575)]",0,"[np.float64(-0.672868), np.float64(-0.03842499999999999)]",0,1,3,-0.3556465,0.212868,-0.421575
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.6295958), np.float64(-0.2175255)]",0,"[np.float64(-0.6295958), np.float64(0.2175255)]",0,1,4,-0.20603515,0.6295958,-0.2175255
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5755319999999999), np.float64(-0.155925)]",0,"[np.float64(0.15446800000000005), np.float64(-0.11407500000000001)]",0,1,3,0.02019650000000002,0.5755319999999999,-0.155925
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.15048072), np.float64(-0.43502375)]",0,"[np.float64(0.42048072000000003), np.float64(-0.29497625)]",0,1,4,0.06275223500000002,-0.15048072,-0.43502375
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6589447199999999), np.float64(-0.19585125)]",0,"[np.float64(0.07105528000000005), np.float64(-0.07414875000000001)]",0,1,4,-0.0015467349999999797,0.6589447199999999,-0.19585125
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.289614068), np.float64(-0.141391575)]",0,"[np.float64(0.17038593199999996), np.float64(0.601391575)]",0,1,5,0.38588875349999996,0.289614068,-0.141391575
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(0.23286420000000002), np.float64(-0.5881244999999999)]",0,"[np.float64(-0.9628642000000001), np.float64(0.8581245)]",0,1,5,-0.05236985000000005,0.23286420000000002,-0.5881244999999999
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0765788688), np.float64(-0.5382654375)]",0,"[np.float64(0.1934211312), np.float64(-0.19173456249999998)]",0,1,5,0.0008432843500000148,0.0765788688,-0.5382654375
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.38162247128), np.float64(0.06909547624999998)]",0,"[np.float64(0.34837752872), np.float64(-0.33909547625)]",0,1,6,0.004641026234999984,0.38162247128,0.06909547624999998
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.6973145712), np.float64(-0.22180331250000002)]",0,"[np.float64(0.03268542880000003), np.float64(-0.0481966875)]",0,1,5,-0.007755629349999987,0.6973145712,-0.22180331250000002
