block_number,trial_number,state_id,stim_id,action,w_values
0,87552,State DE,DE,1,"[np.float64(-0.6663363386578083), np.float64(0.10775810013118546)]"
0,87553,State CH,CH,0,"[np.float64(0.3336636613421918), np.float64(-0.2614561830263199)]"
0,87554,State CE,CE,0,"[np.float64(0.3336636613421918), np.float64(0.10775810013118546)]"
0,87555,State HN,HN,1,"[np.float64(-0.2614561830263199), np.float64(0.96)]"
0,87556,State AB,AB,0,"[np.float64(0.08522114385267934), np.float64(-0.9147788561473207)]"
0,87557,State AE,AE,1,"[np.float64(0.08522114385267934), np.float64(0.10775810013118546)]"
0,87558,State EN,EN,1,"[np.float64(0.10775810013118546), np.float64(0.96)]"
0,87559,State AB,AB,0,"[np.float64(0.08522114385267934), np.float64(-0.9147788561473207)]"
0,87560,State EH,EH,0,"[np.float64(0.10775810013118546), np.float64(-0.2614561830263199)]"
0,87561,State CH,CH,0,"[np.float64(0.3336636613421918), np.float64(-0.2614561830263199)]"
0,87562,State GH,GH,0,"[np.float64(0.7385438169736801), np.float64(-0.2614561830263199)]"
0,87563,State CN,CN,1,"[np.float64(0.3336636613421918), np.float64(0.96)]"
0,87564,State BN,BN,1,"[np.float64(-0.9147788561473207), np.float64(0.96)]"
0,87565,State CF,CF,0,"[np.float64(0.3336636613421918), np.float64(-0.8922418998688145)]"
0,87566,State GF,GF,0,"[np.float64(0.7385438169736801), np.float64(-0.8922418998688145)]"
0,87567,State AG,AG,1,"[np.float64(0.08522114385267934), np.float64(0.7385438169736801)]"
0,87568,State DE,DE,1,"[np.float64(-0.6663363386578083), np.float64(0.10775810013118546)]"
0,87569,State BE,BE,1,"[np.float64(-0.9147788561473207), np.float64(0.10775810013118546)]"
0,87570,State EH,EH,0,"[np.float64(0.10775810013118546), np.float64(-0.2614561830263199)]"
0,87571,State GH,GH,0,"[np.float64(0.7385438169736801), np.float64(-0.2614561830263199)]"
0,87572,State DG,DG,1,"[np.float64(-0.6663363386578083), np.float64(0.7385438169736801)]"
0,87573,State GN,GN,1,"[np.float64(0.7385438169736801), np.float64(0.96)]"
0,87574,State CB,CB,0,"[np.float64(0.3336636613421918), np.float64(-0.9147788561473207)]"
0,87575,State AN,AN,1,"[np.float64(0.08522114385267934), np.float64(0.96)]"
0,87576,State AE,AE,1,"[np.float64(0.08522114385267934), np.float64(0.10775810013118546)]"
0,87577,State AD,AD,0,"[np.float64(0.08522114385267934), np.float64(-0.6663363386578083)]"
0,87578,State AN,AN,1,"[np.float64(0.08522114385267934), np.float64(0.96)]"
0,87579,State CG,CG,0,"[np.float64(0.3336636613421918), np.float64(0.7385438169736801)]"
0,87580,State AB,AB,0,"[np.float64(0.08522114385267934), np.float64(-0.9147788561473207)]"
0,87581,State AD,AD,0,"[np.float64(0.08522114385267934), np.float64(-0.6663363386578083)]"
0,87582,State BF,BF,0,"[np.float64(-0.9147788561473207), np.float64(-0.8922418998688145)]"
0,87583,State DE,DE,1,"[np.float64(-0.6663363386578083), np.float64(0.10775810013118546)]"
0,87584,State BF,BF,1,"[np.float64(-0.9147788561473207), np.float64(-0.8922418998688145)]"
0,87585,State BH,BH,1,"[np.float64(-0.9147788561473207), np.float64(-0.2614561830263199)]"
0,87586,State AH,AH,0,"[np.float64(0.08522114385267934), np.float64(-0.2614561830263199)]"
0,87587,State DG,DG,1,"[np.float64(-0.6663363386578083), np.float64(0.7385438169736801)]"
0,87588,State DE,DE,1,"[np.float64(-0.6663363386578083), np.float64(0.10775810013118546)]"
0,87589,State GN,GN,0,"[np.float64(0.7385438169736801), np.float64(0.96)]"
0,87590,State CE,CE,1,"[np.float64(0.3336636613421918), np.float64(0.10775810013118546)]"
0,87591,State CN,CN,0,"[np.float64(0.3336636613421918), np.float64(0.96)]"
0,87592,State CF,CF,0,"[np.float64(0.3336636613421918), np.float64(-0.8922418998688145)]"
0,87593,State AH,AH,0,"[np.float64(0.08522114385267934), np.float64(-0.2614561830263199)]"
0,87594,State AF,AF,0,"[np.float64(0.08522114385267934), np.float64(-0.8922418998688145)]"
0,87595,State GN,GN,1,"[np.float64(0.7385438169736801), np.float64(0.96)]"
0,87596,State FN,FN,1,"[np.float64(-0.8922418998688145), np.float64(0.96)]"
0,87597,State GN,GN,0,"[np.float64(0.7385438169736801), np.float64(0.96)]"
0,87598,State AE,AE,1,"[np.float64(0.08522114385267934), np.float64(0.10775810013118546)]"
0,87599,State CB,CB,0,"[np.float64(0.3336636613421918), np.float64(-0.9147788561473207)]"
0,87600,State CD,CD,0,"[np.float64(0.3336636613421918), np.float64(-0.6663363386578083)]"
0,87601,State AB,AB,0,"[np.float64(0.08522114385267934), np.float64(-0.9147788561473207)]"
0,87602,State BN,BN,1,"[np.float64(-0.9147788561473207), np.float64(0.96)]"
0,87603,State CB,CB,0,"[np.float64(0.3336636613421918), np.float64(-0.9147788561473207)]"
0,87604,State AE,AE,1,"[np.float64(0.08522114385267934), np.float64(0.10775810013118546)]"
0,87605,State GH,GH,0,"[np.float64(0.7385438169736801), np.float64(-0.2614561830263199)]"
0,87606,State CF,CF,0,"[np.float64(0.3336636613421918), np.float64(-0.8922418998688145)]"
0,87607,State CH,CH,0,"[np.float64(0.3336636613421918), np.float64(-0.2614561830263199)]"
0,87608,State GH,GH,0,"[np.float64(0.7385438169736801), np.float64(-0.2614561830263199)]"
0,87609,State AH,AH,0,"[np.float64(0.08522114385267934), np.float64(-0.2614561830263199)]"
0,87610,State BE,BE,1,"[np.float64(-0.9147788561473207), np.float64(0.10775810013118546)]"
0,87611,State CN,CN,1,"[np.float64(0.3336636613421918), np.float64(0.96)]"
0,87612,State BN,BN,1,"[np.float64(-0.9147788561473207), np.float64(0.96)]"
0,87613,State CH,CH,0,"[np.float64(0.3336636613421918), np.float64(-0.2614561830263199)]"
0,87614,State EH,EH,0,"[np.float64(0.10775810013118546), np.float64(-0.2614561830263199)]"
0,87615,State EF,EF,0,"[np.float64(0.10775810013118546), np.float64(-0.8922418998688145)]"
0,87616,State AG,AG,1,"[np.float64(0.08522114385267934), np.float64(0.7385438169736801)]"
0,87617,State AF,AF,0,"[np.float64(0.08522114385267934), np.float64(-0.8922418998688145)]"
0,87618,State BH,BH,1,"[np.float64(-0.9147788561473207), np.float64(-0.2614561830263199)]"
0,87619,State AN,AN,1,"[np.float64(0.08522114385267934), np.float64(0.96)]"
0,87620,State EF,EF,0,"[np.float64(0.10775810013118546), np.float64(-0.8922418998688145)]"
0,87621,State AN,AN,1,"[np.float64(0.08522114385267934), np.float64(0.96)]"
0,87622,State AF,AF,0,"[np.float64(0.08522114385267934), np.float64(-0.8922418998688145)]"
0,87623,State CD,CD,0,"[np.float64(0.3336636613421918), np.float64(-0.6663363386578083)]"
0,87624,State BG,BG,1,"[np.float64(-0.9147788561473207), np.float64(0.7385438169736801)]"
0,87625,State EN,EN,1,"[np.float64(0.10775810013118546), np.float64(0.96)]"
0,87626,State AB,AB,0,"[np.float64(0.08522114385267934), np.float64(-0.9147788561473207)]"
0,87627,State DG,DG,1,"[np.float64(-0.6663363386578083), np.float64(0.7385438169736801)]"
0,87628,State AB,AB,0,"[np.float64(0.08522114385267934), np.float64(-0.9147788561473207)]"
0,87629,State DH,DH,1,"[np.float64(-0.6663363386578083), np.float64(-0.2614561830263199)]"
0,87630,State HN,HN,1,"[np.float64(-0.2614561830263199), np.float64(0.96)]"
0,87631,State DF,DF,0,"[np.float64(-0.6663363386578083), np.float64(-0.8922418998688145)]"
0,87632,State AG,AG,1,"[np.float64(0.08522114385267934), np.float64(0.7385438169736801)]"
0,87633,State DH,DH,1,"[np.float64(-0.6663363386578083), np.float64(-0.2614561830263199)]"
0,87634,State BN,BN,1,"[np.float64(-0.9147788561473207), np.float64(0.96)]"
0,87635,State BE,BE,1,"[np.float64(-0.9147788561473207), np.float64(0.10775810013118546)]"
0,87636,State AD,AD,0,"[np.float64(0.08522114385267934), np.float64(-0.6663363386578083)]"
0,87637,State DH,DH,1,"[np.float64(-0.6663363386578083), np.float64(-0.2614561830263199)]"
0,87638,State EH,EH,0,"[np.float64(0.10775810013118546), np.float64(-0.2614561830263199)]"
0,87639,State BN,BN,1,"[np.float64(-0.9147788561473207), np.float64(0.96)]"
0,87640,State CE,CE,0,"[np.float64(0.3336636613421918), np.float64(0.10775810013118546)]"
0,87641,State DE,DE,1,"[np.float64(-0.6663363386578083), np.float64(0.10775810013118546)]"
0,87642,State BE,BE,1,"[np.float64(-0.9147788561473207), np.float64(0.10775810013118546)]"
0,87643,State FN,FN,1,"[np.float64(-0.8922418998688145), np.float64(0.96)]"
0,87644,State DF,DF,0,"[np.float64(-0.6663363386578083), np.float64(-0.8922418998688145)]"
0,87645,State AE,AE,1,"[np.float64(0.08522114385267934), np.float64(0.10775810013118546)]"
0,87646,State DG,DG,1,"[np.float64(-0.6663363386578083), np.float64(0.7385438169736801)]"
0,87647,State CG,CG,1,"[np.float64(0.3336636613421918), np.float64(0.7385438169736801)]"
0,87648,State EH,EH,0,"[np.float64(0.10775810013118546), np.float64(-0.2614561830263199)]"
0,87649,State DF,DF,0,"[np.float64(-0.6663363386578083), np.float64(-0.8922418998688145)]"
0,87650,State FN,FN,1,"[np.float64(-0.8922418998688145), np.float64(0.96)]"
0,87651,State CB,CB,0,"[np.float64(0.3336636613421918), np.float64(-0.9147788561473207)]"
0,87652,State BH,BH,1,"[np.float64(-0.9147788561473207), np.float64(-0.2614561830263199)]"
0,87653,State FN,FN,1,"[np.float64(-0.8922418998688145), np.float64(0.96)]"
0,87654,State GN,GN,0,"[np.float64(0.7385438169736801), np.float64(0.96)]"
0,87655,State GH,GH,0,"[np.float64(0.7385438169736801), np.float64(-0.2614561830263199)]"
0,87656,State BH,BH,1,"[np.float64(-0.9147788561473207), np.float64(-0.2614561830263199)]"
0,87657,State CB,CB,0,"[np.float64(0.3336636613421918), np.float64(-0.9147788561473207)]"
0,87658,State BG,BG,1,"[np.float64(-0.9147788561473207), np.float64(0.7385438169736801)]"
0,87659,State FN,FN,1,"[np.float64(-0.8922418998688145), np.float64(0.96)]"
0,87660,State BG,BG,1,"[np.float64(-0.9147788561473207), np.float64(0.7385438169736801)]"
0,87661,State AE,AE,0,"[np.float64(0.08522114385267934), np.float64(0.10775810013118546)]"
0,87662,State CH,CH,0,"[np.float64(0.3336636613421918), np.float64(-0.2614561830263199)]"
0,87663,State DN,DN,1,"[np.float64(-0.6663363386578083), np.float64(0.96)]"
0,87664,State AH,AH,0,"[np.float64(0.08522114385267934), np.float64(-0.2614561830263199)]"
0,87665,State AF,AF,0,"[np.float64(0.08522114385267934), np.float64(-0.8922418998688145)]"
0,87666,State GN,GN,0,"[np.float64(0.7385438169736801), np.float64(0.96)]"
0,87667,State DG,DG,1,"[np.float64(-0.6663363386578083), np.float64(0.7385438169736801)]"
0,87668,State DF,DF,0,"[np.float64(-0.6663363386578083), np.float64(-0.8922418998688145)]"
0,87669,State CB,CB,0,"[np.float64(0.3336636613421918), np.float64(-0.9147788561473207)]"
0,87670,State CD,CD,0,"[np.float64(0.3336636613421918), np.float64(-0.6663363386578083)]"
0,87671,State DN,DN,1,"[np.float64(-0.6663363386578083), np.float64(0.96)]"
0,87672,State AH,AH,0,"[np.float64(0.08522114385267934), np.float64(-0.2614561830263199)]"
0,87673,State CH,CH,0,"[np.float64(0.3336636613421918), np.float64(-0.2614561830263199)]"
