block_number,trial_number,state_id,stim_id,action,w_values
0,7296,State BH,BH,1,"[np.float64(-0.933093936665442), np.float64(-0.9584650278872029)]"
0,7297,State DN,DN,1,"[np.float64(-0.9318407551595399), np.float64(0.22)]"
0,7298,State BG,BG,1,"[np.float64(-0.933093936665442), np.float64(0.04153497211279708)]"
0,7299,State DH,DH,0,"[np.float64(-0.9318407551595399), np.float64(-0.9584650278872029)]"
0,7300,State AB,AB,0,"[np.float64(-0.06690606333455794), np.float64(-0.933093936665442)]"
0,7301,State BE,BE,1,"[np.float64(-0.933093936665442), np.float64(-0.056935284341990265)]"
0,7302,State GF,GF,0,"[np.float64(0.04153497211279708), np.float64(-0.9430647156580096)]"
0,7303,State DE,DE,1,"[np.float64(-0.9318407551595399), np.float64(-0.056935284341990265)]"
0,7304,State CF,CF,0,"[np.float64(-0.06815924484046014), np.float64(-0.9430647156580096)]"
0,7305,State DH,DH,1,"[np.float64(-0.9318407551595399), np.float64(-0.9584650278872029)]"
0,7306,State GH,GH,0,"[np.float64(0.04153497211279708), np.float64(-0.9584650278872029)]"
0,7307,State AH,AH,0,"[np.float64(-0.06690606333455794), np.float64(-0.9584650278872029)]"
0,7308,State EN,EN,1,"[np.float64(-0.056935284341990265), np.float64(0.22)]"
0,7309,State AF,AF,0,"[np.float64(-0.06690606333455794), np.float64(-0.9430647156580096)]"
0,7310,State AG,AG,1,"[np.float64(-0.06690606333455794), np.float64(0.04153497211279708)]"
0,7311,State AD,AD,0,"[np.float64(-0.06690606333455794), np.float64(-0.9318407551595399)]"
0,7312,State CN,CN,1,"[np.float64(-0.06815924484046014), np.float64(0.22)]"
0,7313,State CF,CF,0,"[np.float64(-0.06815924484046014), np.float64(-0.9430647156580096)]"
0,7314,State EF,EF,0,"[np.float64(-0.056935284341990265), np.float64(-0.9430647156580096)]"
0,7315,State AD,AD,0,"[np.float64(-0.06690606333455794), np.float64(-0.9318407551595399)]"
0,7316,State AN,AN,1,"[np.float64(-0.06690606333455794), np.float64(0.22)]"
0,7317,State CD,CD,0,"[np.float64(-0.06815924484046014), np.float64(-0.9318407551595399)]"
0,7318,State AH,AH,0,"[np.float64(-0.06690606333455794), np.float64(-0.9584650278872029)]"
0,7319,State CG,CG,1,"[np.float64(-0.06815924484046014), np.float64(0.04153497211279708)]"
0,7320,State CE,CE,1,"[np.float64(-0.06815924484046014), np.float64(-0.056935284341990265)]"
0,7321,State BF,BF,1,"[np.float64(-0.933093936665442), np.float64(-0.9430647156580096)]"
0,7322,State DN,DN,1,"[np.float64(-0.9318407551595399), np.float64(0.22)]"
0,7323,State GN,GN,0,"[np.float64(0.04153497211279708), np.float64(0.22)]"
0,7324,State AH,AH,0,"[np.float64(-0.06690606333455794), np.float64(-0.9584650278872029)]"
0,7325,State AE,AE,0,"[np.float64(-0.06690606333455794), np.float64(-0.056935284341990265)]"
0,7326,State BF,BF,1,"[np.float64(-0.933093936665442), np.float64(-0.9430647156580096)]"
0,7327,State FN,FN,1,"[np.float64(-0.9430647156580096), np.float64(0.22)]"
0,7328,State AG,AG,0,"[np.float64(-0.06690606333455794), np.float64(0.04153497211279708)]"
0,7329,State CN,CN,1,"[np.float64(-0.06815924484046014), np.float64(0.22)]"
0,7330,State DN,DN,1,"[np.float64(-0.9318407551595399), np.float64(0.22)]"
0,7331,State BG,BG,1,"[np.float64(-0.933093936665442), np.float64(0.04153497211279708)]"
0,7332,State AH,AH,0,"[np.float64(-0.06690606333455794), np.float64(-0.9584650278872029)]"
0,7333,State DG,DG,1,"[np.float64(-0.9318407551595399), np.float64(0.04153497211279708)]"
0,7334,State AG,AG,1,"[np.float64(-0.06690606333455794), np.float64(0.04153497211279708)]"
0,7335,State DN,DN,1,"[np.float64(-0.9318407551595399), np.float64(0.22)]"
0,7336,State CH,CH,0,"[np.float64(-0.06815924484046014), np.float64(-0.9584650278872029)]"
0,7337,State AF,AF,0,"[np.float64(-0.06690606333455794), np.float64(-0.9430647156580096)]"
0,7338,State CB,CB,0,"[np.float64(-0.06815924484046014), np.float64(-0.933093936665442)]"
0,7339,State CN,CN,1,"[np.float64(-0.06815924484046014), np.float64(0.22)]"
0,7340,State BG,BG,1,"[np.float64(-0.933093936665442), np.float64(0.04153497211279708)]"
0,7341,State CN,CN,1,"[np.float64(-0.06815924484046014), np.float64(0.22)]"
