block_number,trial_number,state_id,stim_id,q_values,action
0,768,State GF,GF,"[np.float64(0.2709757143620018), np.float64(-0.36327358847505825)]",0
0,769,State AF,AF,"[np.float64(0.3233268958415119), np.float64(-0.36327358847505825)]",0
0,770,State CG,CG,"[np.float64(0.15533946033834908), np.float64(0.2709757143620018)]",0
0,771,State HN,HN,"[np.float64(-0.2595786248581117), np.float64(-0.28)]",1
0,772,State GF,GF,"[np.float64(0.2709757143620018), np.float64(-0.36327358847505825)]",0
0,773,State FN,FN,"[np.float64(-0.36327358847505825), np.float64(-0.28)]",1
0,774,State GF,GF,"[np.float64(0.2709757143620018), np.float64(-0.36327358847505825)]",0
0,775,State CG,CG,"[np.float64(0.15533946033834908), np.float64(0.2709757143620018)]",1
0,776,State DN,DN,"[np.float64(-0.1854001581089708), np.float64(-0.28)]",1
0,777,State DF,DF,"[np.float64(-0.1854001581089708), np.float64(-0.36327358847505825)]",1
0,778,State BH,BH,"[np.float64(-0.2657585119988938), np.float64(-0.2595786248581117)]",1
0,779,State DE,DE,"[np.float64(-0.1854001581089708), np.float64(0.3586345961616081)]",1
0,780,State BF,BF,"[np.float64(-0.2657585119988938), np.float64(-0.36327358847505825)]",0
0,781,State BE,BE,"[np.float64(-0.2657585119988938), np.float64(0.3586345961616081)]",1
0,782,State CF,CF,"[np.float64(0.15533946033834908), np.float64(-0.36327358847505825)]",0
0,783,State BF,BF,"[np.float64(-0.2657585119988938), np.float64(-0.36327358847505825)]",0
0,784,State HN,HN,"[np.float64(-0.2595786248581117), np.float64(-0.28)]",1
0,785,State GH,GH,"[np.float64(0.2709757143620018), np.float64(-0.2595786248581117)]",0
0,786,State AF,AF,"[np.float64(0.3233268958415119), np.float64(-0.36327358847505825)]",0
0,787,State CH,CH,"[np.float64(0.15533946033834908), np.float64(-0.2595786248581117)]",0
0,788,State CN,CN,"[np.float64(0.15533946033834908), np.float64(-0.28)]",0
0,789,State BE,BE,"[np.float64(-0.2657585119988938), np.float64(0.3586345961616081)]",1
0,790,State GN,GN,"[np.float64(0.2709757143620018), np.float64(-0.28)]",0
0,791,State CH,CH,"[np.float64(0.15533946033834908), np.float64(-0.2595786248581117)]",0
0,792,State AD,AD,"[np.float64(0.3233268958415119), np.float64(-0.1854001581089708)]",0
0,793,State DE,DE,"[np.float64(-0.1854001581089708), np.float64(0.3586345961616081)]",1
0,794,State AD,AD,"[np.float64(0.3233268958415119), np.float64(-0.1854001581089708)]",0
0,795,State DE,DE,"[np.float64(-0.1854001581089708), np.float64(0.3586345961616081)]",0
