block_number,trial_number,state_id,stim_id,action,w_values
0,0,State AG,AG,1,"[np.float64(-0.3432496392306273), np.float64(0.5277087298321157)]"
0,1,State DN,DN,1,"[np.float64(-0.6418178850735748), np.float64(-0.46)]"
0,2,State AN,AN,0,"[np.float64(-0.3432496392306273), np.float64(-0.46)]"
0,3,State CE,CE,1,"[np.float64(-0.3581821149264251), np.float64(-0.3061713231592981)]"
0,4,State CD,CD,0,"[np.float64(-0.3581821149264251), np.float64(-0.6418178850735748)]"
0,5,State CH,CH,1,"[np.float64(-0.3581821149264251), np.float64(-0.47229127016788436)]"
0,6,State GN,GN,0,"[np.float64(0.5277087298321157), np.float64(-0.46)]"
0,7,State CF,CF,0,"[np.float64(-0.3581821149264251), np.float64(-0.6938286768407019)]"
0,8,State CF,CF,0,"[np.float64(-0.3581821149264251), np.float64(-0.6938286768407019)]"
0,9,State EF,EF,0,"[np.float64(-0.3061713231592981), np.float64(-0.6938286768407019)]"
0,10,State CB,CB,0,"[np.float64(-0.3581821149264251), np.float64(-0.6567503607693727)]"
0,11,State DN,DN,1,"[np.float64(-0.6418178850735748), np.float64(-0.46)]"
0,12,State BG,BG,1,"[np.float64(-0.6567503607693727), np.float64(0.5277087298321157)]"
0,13,State EN,EN,1,"[np.float64(-0.3061713231592981), np.float64(-0.46)]"
0,14,State GH,GH,0,"[np.float64(0.5277087298321157), np.float64(-0.47229127016788436)]"
0,15,State BH,BH,1,"[np.float64(-0.6567503607693727), np.float64(-0.47229127016788436)]"
0,16,State BN,BN,1,"[np.float64(-0.6567503607693727), np.float64(-0.46)]"
0,17,State DN,DN,1,"[np.float64(-0.6418178850735748), np.float64(-0.46)]"
0,18,State CF,CF,0,"[np.float64(-0.3581821149264251), np.float64(-0.6938286768407019)]"
0,19,State CF,CF,0,"[np.float64(-0.3581821149264251), np.float64(-0.6938286768407019)]"
0,20,State DE,DE,1,"[np.float64(-0.6418178850735748), np.float64(-0.3061713231592981)]"
0,21,State CH,CH,0,"[np.float64(-0.3581821149264251), np.float64(-0.47229127016788436)]"
0,22,State AN,AN,0,"[np.float64(-0.3432496392306273), np.float64(-0.46)]"
0,23,State GN,GN,0,"[np.float64(0.5277087298321157), np.float64(-0.46)]"
0,24,State HN,HN,1,"[np.float64(-0.47229127016788436), np.float64(-0.46)]"
0,25,State BH,BH,0,"[np.float64(-0.6567503607693727), np.float64(-0.47229127016788436)]"
0,26,State AF,AF,0,"[np.float64(-0.3432496392306273), np.float64(-0.6938286768407019)]"
0,27,State BN,BN,1,"[np.float64(-0.6567503607693727), np.float64(-0.46)]"
0,28,State CG,CG,1,"[np.float64(-0.3581821149264251), np.float64(0.5277087298321157)]"
