block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",1,"[np.float64(-0.52), np.float64(0.48)]",0,0,1,-0.020000000000000018,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.48), np.float64(-0.52)]",0,0,1,-0.020000000000000018,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[0, 0]",1,"[np.float64(-0.48), np.float64(0.52)]",0,0,1,0.020000000000000018,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.27040000000000003), np.float64(0.192)]",1,"[np.float64(0.7504), np.float64(-0.712)]",0,0,2,0.019199999999999995,-0.27040000000000003,0.192
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.040000000000000036), np.float64(0.040000000000000036)]",0,0,1,0.040000000000000036,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(-0.2496), np.float64(0.20800000000000002)]",1,"[np.float64(0.7696000000000001), np.float64(-0.688)]",0,0,2,0.04080000000000006,-0.2496,0.20800000000000002
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.02080000000000002), np.float64(0.016000000000000014)]",1,"[np.float64(-0.02080000000000002), np.float64(-0.016000000000000014)]",0,0,2,-0.018400000000000017,0.02080000000000002,0.016000000000000014
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.2496), np.float64(-0.20800000000000002)]",0,"[np.float64(-0.2896), np.float64(0.16799999999999998)]",0,1,2,-0.06080000000000002,0.2496,-0.20800000000000002
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.11980799999999997), np.float64(-0.0928)]",0,"[np.float64(0.360192), np.float64(-0.4272)]",0,1,3,-0.033504000000000006,0.11980799999999997,-0.0928
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.15059200000000006), np.float64(-0.06719999999999998)]",0,"[np.float64(-0.630592), np.float64(0.5871999999999999)]",0,1,3,-0.02169600000000005,0.15059200000000006,-0.06719999999999998
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.009984000000000008), np.float64(0.009600000000000008)]",1,"[np.float64(0.510016), np.float64(-0.4896)]",0,0,3,0.010208000000000023,0.009984000000000008,0.009600000000000008
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.2638848), np.float64(-0.314944)]",0,"[np.float64(0.2161152), np.float64(-0.20505600000000002)]",0,1,4,0.005529599999999996,0.2638848,-0.314944
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.10164479999999998), np.float64(0.23814400000000002)]",1,"[np.float64(0.6216448), np.float64(-0.718144)]",0,0,4,-0.048249600000000004,-0.10164479999999998,0.23814400000000002
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.13376), np.float64(-0.12064000000000002)]",0,"[np.float64(0.34624), np.float64(-0.39936)]",0,1,3,-0.02656,0.13376,-0.12064000000000002
