block_number,trial_number,state_id,stim_id,action,w_values
0,53376,State EN,EN,0,"[np.float64(0.5061937443045206), np.float64(-0.94)]"
0,53377,State CB,CB,0,"[np.float64(0.3881585531983134), np.float64(-0.7414500117383148)]"
0,53378,State CH,CH,0,"[np.float64(0.3881585531983134), np.float64(-0.6114112970269477)]"
0,53379,State FN,FN,0,"[np.float64(-0.4938062556954794), np.float64(-0.94)]"
0,53380,State BF,BF,1,"[np.float64(-0.7414500117383148), np.float64(-0.4938062556954794)]"
0,53381,State EF,EF,0,"[np.float64(0.5061937443045206), np.float64(-0.4938062556954794)]"
0,53382,State BH,BH,0,"[np.float64(-0.7414500117383148), np.float64(-0.6114112970269477)]"
0,53383,State AB,AB,0,"[np.float64(-0.2585499882616852), np.float64(-0.7414500117383148)]"
0,53384,State CN,CN,0,"[np.float64(0.3881585531983134), np.float64(-0.94)]"
0,53385,State AE,AE,1,"[np.float64(-0.2585499882616852), np.float64(0.5061937443045206)]"
0,53386,State EN,EN,0,"[np.float64(0.5061937443045206), np.float64(-0.94)]"
0,53387,State AH,AH,1,"[np.float64(-0.2585499882616852), np.float64(-0.6114112970269477)]"
0,53388,State HN,HN,0,"[np.float64(-0.6114112970269477), np.float64(-0.94)]"
0,53389,State EF,EF,0,"[np.float64(0.5061937443045206), np.float64(-0.4938062556954794)]"
0,53390,State GN,GN,0,"[np.float64(0.3885887029730523), np.float64(-0.94)]"
0,53391,State AN,AN,0,"[np.float64(-0.2585499882616852), np.float64(-0.94)]"
0,53392,State EN,EN,0,"[np.float64(0.5061937443045206), np.float64(-0.94)]"
0,53393,State GF,GF,0,"[np.float64(0.3885887029730523), np.float64(-0.4938062556954794)]"
0,53394,State AB,AB,0,"[np.float64(-0.2585499882616852), np.float64(-0.7414500117383148)]"
0,53395,State AN,AN,0,"[np.float64(-0.2585499882616852), np.float64(-0.94)]"
0,53396,State BF,BF,1,"[np.float64(-0.7414500117383148), np.float64(-0.4938062556954794)]"
0,53397,State BE,BE,1,"[np.float64(-0.7414500117383148), np.float64(0.5061937443045206)]"
0,53398,State DE,DE,1,"[np.float64(-0.6118414468016867), np.float64(0.5061937443045206)]"
0,53399,State CF,CF,0,"[np.float64(0.3881585531983134), np.float64(-0.4938062556954794)]"
0,53400,State AD,AD,0,"[np.float64(-0.2585499882616852), np.float64(-0.6118414468016867)]"
0,53401,State CG,CG,0,"[np.float64(0.3881585531983134), np.float64(0.3885887029730523)]"
0,53402,State AB,AB,1,"[np.float64(-0.2585499882616852), np.float64(-0.7414500117383148)]"
0,53403,State BE,BE,1,"[np.float64(-0.7414500117383148), np.float64(0.5061937443045206)]"
