block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.8), np.float64(0.8)]",0,1,[0.2],[1.],1,0.8,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.1), np.float64(-0.9)]",0,0,[-0.1],[-0.5],1,-0.4,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[np.float64(-0.8), np.float64(-0.8)]",0,1,[-0.2],[-1.],1,-0.8,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.2), np.float64(-0.05600000000000001)]",1,"[np.float64(-0.4399999999999999), np.float64(-0.5839999999999999)]",0,0,[-0.36],[-0.8],2,-0.5119999999999999,-0.2,-0.05600000000000001
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.2), np.float64(0.05600000000000001)]",0,"[np.float64(0.4399999999999999), np.float64(0.5839999999999999)]",0,1,[0.36],[0.8],2,0.5119999999999999,0.2,0.05600000000000001
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.9), np.float64(-0.1)]",0,1,[0.1],[0.5],1,0.4,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.007000000000000001), np.float64(-0.225)]",0,"[np.float64(0.17300000000000001), np.float64(-0.595)]",0,1,[-0.18],[-0.4],2,-0.21099999999999997,0.007000000000000001,-0.225
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.225), np.float64(-0.007000000000000001)]",0,"[np.float64(0.595), np.float64(-0.17300000000000001)]",0,1,[0.18],[0.4],2,0.21099999999999997,0.225,-0.007000000000000001
0,3,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.37375), np.float64(-0.019110000000000002)]",0,"[np.float64(-0.51775), np.float64(-0.12489000000000001)]",0,1,[0.144],[-0.18],3,-0.32132000000000005,0.37375,-0.019110000000000002
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.2308), np.float64(-0.20199999999999996)]",0,"[np.float64(0.6188), np.float64(-0.41000000000000003)]",0,1,[-0.388],[-0.14],3,0.10439999999999999,-0.2308,-0.20199999999999996
