block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,64512,State BF,BF,"[np.float64(5.994965408252241e-07), np.float64(-0.9425911029756187)]",0,"[np.float64(-0.9828164687185109), np.float64(-0.6873615055141536)]"
0,64513,State DF,DF,"[np.float64(3.639956053188386e-08), np.float64(-0.9425911029756187)]",0,"[np.float64(-0.9431860709717763), np.float64(-0.6873615055141536)]"
0,64514,State BH,BH,"[np.float64(5.994965408252241e-07), np.float64(-0.05759999997641213)]",1,"[np.float64(-0.9828164687185109), np.float64(-0.899695877873404)]"
0,64515,State DE,DE,"[np.float64(3.639956053188386e-08), np.float64(-0.7988414628709644)]",1,"[np.float64(-0.9431860709717763), np.float64(-0.3126384944858463)]"
0,64516,State DG,DG,"[np.float64(3.639956053188386e-08), np.float64(-0.0013410155213980594)]",1,"[np.float64(-0.9431860709717763), np.float64(0.10030412212659602)]"
0,64517,State AD,AD,"[np.float64(0.9999865537996281), np.float64(3.639956053188386e-08)]",0,"[np.float64(0.01718353128148901), np.float64(-0.9431860709717763)]"
0,64518,State EF,EF,"[np.float64(-0.7988414628709644), np.float64(-0.9425911029756187)]",0,"[np.float64(-0.3126384944858463), np.float64(-0.6873615055141536)]"
0,64519,State EN,EN,"[np.float64(-0.7988414628709644), np.float64(0.37)]",1,"[np.float64(-0.3126384944858463), np.float64(0.37)]"
0,64520,State CE,CE,"[np.float64(0.9983869786089801), np.float64(-0.7988414628709644)]",0,"[np.float64(0.0568139290282237), np.float64(-0.3126384944858463)]"
0,64521,State CE,CE,"[np.float64(0.9983869786089801), np.float64(-0.7988414628709644)]",0,"[np.float64(0.0568139290282237), np.float64(-0.3126384944858463)]"
0,64522,State DG,DG,"[np.float64(3.639956053188386e-08), np.float64(-0.0013410155213980594)]",1,"[np.float64(-0.9431860709717763), np.float64(0.10030412212659602)]"
0,64523,State GN,GN,"[np.float64(-0.0013410155213980594), np.float64(0.37)]",1,"[np.float64(0.10030412212659602), np.float64(0.37)]"
0,64524,State AG,AG,"[np.float64(0.9999865537996281), np.float64(-0.0013410155213980594)]",0,"[np.float64(0.01718353128148901), np.float64(0.10030412212659602)]"
0,64525,State GF,GF,"[np.float64(-0.0013410155213980594), np.float64(-0.9425911029756187)]",0,"[np.float64(0.10030412212659602), np.float64(-0.6873615055141536)]"
0,64526,State AH,AH,"[np.float64(0.9999865537996281), np.float64(-0.05759999997641213)]",0,"[np.float64(0.01718353128148901), np.float64(-0.899695877873404)]"
0,64527,State AB,AB,"[np.float64(0.9999865537996281), np.float64(5.994965408252241e-07)]",0,"[np.float64(0.01718353128148901), np.float64(-0.9828164687185109)]"
0,64528,State AN,AN,"[np.float64(0.9999865537996281), np.float64(0.37)]",0,"[np.float64(0.01718353128148901), np.float64(0.37)]"
0,64529,State DH,DH,"[np.float64(3.639956053188386e-08), np.float64(-0.05759999997641213)]",0,"[np.float64(-0.9431860709717763), np.float64(-0.899695877873404)]"
0,64530,State EF,EF,"[np.float64(-0.7988414628709644), np.float64(-0.9425911029756187)]",0,"[np.float64(-0.3126384944858463), np.float64(-0.6873615055141536)]"
0,64531,State AN,AN,"[np.float64(0.9999865537996281), np.float64(0.37)]",0,"[np.float64(0.01718353128148901), np.float64(0.37)]"
0,64532,State EF,EF,"[np.float64(-0.7988414628709644), np.float64(-0.9425911029756187)]",0,"[np.float64(-0.3126384944858463), np.float64(-0.6873615055141536)]"
0,64533,State GN,GN,"[np.float64(-0.0013410155213980594), np.float64(0.37)]",1,"[np.float64(0.10030412212659602), np.float64(0.37)]"
0,64534,State CF,CF,"[np.float64(0.9983869786089801), np.float64(-0.9425911029756187)]",0,"[np.float64(0.0568139290282237), np.float64(-0.6873615055141536)]"
0,64535,State DE,DE,"[np.float64(3.639956053188386e-08), np.float64(-0.7988414628709644)]",0,"[np.float64(-0.9431860709717763), np.float64(-0.3126384944858463)]"
0,64536,State DG,DG,"[np.float64(3.639956053188386e-08), np.float64(-0.0013410155213980594)]",1,"[np.float64(-0.9431860709717763), np.float64(0.10030412212659602)]"
