block_number,trial_number,state_id,stim_id,action,w_values
0,768,State GF,GF,0,"[np.float64(0.05575559492510013), np.float64(-0.6199582215407423)]"
0,769,State AF,AF,0,"[np.float64(0.4314538293917152), np.float64(-0.6199582215407423)]"
0,770,State CG,CG,0,"[np.float64(0.3743228407869697), np.float64(0.05575559492510013)]"
0,771,State HN,HN,1,"[np.float64(-0.9442444050748998), np.float64(0.11)]"
0,772,State GF,GF,0,"[np.float64(0.05575559492510013), np.float64(-0.6199582215407423)]"
0,773,State FN,FN,1,"[np.float64(-0.6199582215407423), np.float64(0.11)]"
0,774,State GF,GF,0,"[np.float64(0.05575559492510013), np.float64(-0.6199582215407423)]"
0,775,State CG,CG,0,"[np.float64(0.3743228407869697), np.float64(0.05575559492510013)]"
0,776,State DN,DN,1,"[np.float64(-0.6256771592130302), np.float64(0.11)]"
0,777,State DF,DF,0,"[np.float64(-0.6256771592130302), np.float64(-0.6199582215407423)]"
0,778,State BH,BH,0,"[np.float64(-0.5685461706082848), np.float64(-0.9442444050748998)]"
0,779,State DE,DE,1,"[np.float64(-0.6256771592130302), np.float64(0.38004177845925774)]"
0,780,State BF,BF,0,"[np.float64(-0.5685461706082848), np.float64(-0.6199582215407423)]"
0,781,State BE,BE,1,"[np.float64(-0.5685461706082848), np.float64(0.38004177845925774)]"
0,782,State CF,CF,0,"[np.float64(0.3743228407869697), np.float64(-0.6199582215407423)]"
0,783,State BF,BF,0,"[np.float64(-0.5685461706082848), np.float64(-0.6199582215407423)]"
0,784,State HN,HN,1,"[np.float64(-0.9442444050748998), np.float64(0.11)]"
0,785,State GH,GH,0,"[np.float64(0.05575559492510013), np.float64(-0.9442444050748998)]"
0,786,State AF,AF,0,"[np.float64(0.4314538293917152), np.float64(-0.6199582215407423)]"
0,787,State CH,CH,0,"[np.float64(0.3743228407869697), np.float64(-0.9442444050748998)]"
0,788,State CN,CN,0,"[np.float64(0.3743228407869697), np.float64(0.11)]"
0,789,State BE,BE,1,"[np.float64(-0.5685461706082848), np.float64(0.38004177845925774)]"
0,790,State GN,GN,0,"[np.float64(0.05575559492510013), np.float64(0.11)]"
0,791,State CH,CH,0,"[np.float64(0.3743228407869697), np.float64(-0.9442444050748998)]"
0,792,State AD,AD,0,"[np.float64(0.4314538293917152), np.float64(-0.6256771592130302)]"
0,793,State DE,DE,1,"[np.float64(-0.6256771592130302), np.float64(0.38004177845925774)]"
0,794,State AD,AD,0,"[np.float64(0.4314538293917152), np.float64(-0.6256771592130302)]"
0,795,State DE,DE,1,"[np.float64(-0.6256771592130302), np.float64(0.38004177845925774)]"
0,796,State BE,BE,1,"[np.float64(-0.5685461706082848), np.float64(0.38004177845925774)]"
0,797,State CB,CB,0,"[np.float64(0.3743228407869697), np.float64(-0.5685461706082848)]"
0,798,State BG,BG,1,"[np.float64(-0.5685461706082848), np.float64(0.05575559492510013)]"
0,799,State DG,DG,1,"[np.float64(-0.6256771592130302), np.float64(0.05575559492510013)]"
0,800,State AG,AG,0,"[np.float64(0.4314538293917152), np.float64(0.05575559492510013)]"
0,801,State BN,BN,1,"[np.float64(-0.5685461706082848), np.float64(0.11)]"
0,802,State AF,AF,0,"[np.float64(0.4314538293917152), np.float64(-0.6199582215407423)]"
0,803,State CN,CN,0,"[np.float64(0.3743228407869697), np.float64(0.11)]"
0,804,State CB,CB,0,"[np.float64(0.3743228407869697), np.float64(-0.5685461706082848)]"
0,805,State BG,BG,1,"[np.float64(-0.5685461706082848), np.float64(0.05575559492510013)]"
