block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.525), np.float64(-0.475)]",0,0,[0.475],[0.5],1,0.025000000000000022,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.126), np.float64(-0.014249999999999999)]",0,"[np.float64(-0.14975), np.float64(-0.009499999999999995)]",0,1,[0.02375],[-0.475],2,-0.079625,0.126,-0.014249999999999999
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.475), np.float64(-0.525)]",0,1,[-0.475],[-0.5],2,-0.025000000000000022,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.525), np.float64(-0.475)]",0,1,[0.475],[0.5],1,0.025000000000000022,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.050000000000000044), np.float64(-0.050000000000000044)]",0,0,[-0.95],[-1.],1,-0.050000000000000044,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.01200000000000001), np.float64(-0.0015000000000000013)]",0,"[np.float64(0.5345), np.float64(-0.47600000000000003)]",0,1,[-0.5225],[0.45],2,0.02924999999999997,-0.01200000000000001,-0.0015000000000000013
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.01575), np.float64(-0.11399999999999999)]",0,"[np.float64(0.4855), np.float64(-0.38475000000000004)]",0,1,[0.49875],[0.025],2,0.050374999999999975,0.01575,-0.11399999999999999
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.030315), np.float64(-0.20634)]",0,"[np.float64(-0.0552525), np.float64(0.1814025)]",0,1,[0.0249375],[-0.49875],3,0.06307499999999999,0.030315,-0.20634
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.1215075), np.float64(-0.016529999999999996)]",1,"[np.float64(0.402305), np.float64(-0.4596575)]",0,0,[0.4761875],[0.47625],3,-0.028676249999999986,0.1215075,-0.016529999999999996
