block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.08],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],2,0.0,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.08],[0.5],1,0.5,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.72)]",0,"[np.float64(0.08), np.float64(-0.20000000000000007)]",0,1,[-0.1472],[-0.42],2,-0.06000000000000003,0.0,-0.72
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.72), np.float64(0.0)]",0,"[np.float64(0.20000000000000007), np.float64(-0.08)]",0,1,[0.1472],[0.42],2,0.06000000000000003,0.72,0.0
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],3,0.0,0.0,0.0
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0336), np.float64(-0.864)]",0,"[np.float64(0.1136), np.float64(1.0112)]",0,1,[-0.123648],[0.1472],3,0.5624,0.0336,-0.864
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.081312), np.float64(-0.13593599999999995)]",0,"[np.float64(0.042336), np.float64(0.2595839999999999)]",0,1,[-0.10386432],[0.123648],4,0.15095999999999996,0.081312,-0.13593599999999995
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.804), np.float64(-0.0576)]",0,"[np.float64(0.048799999999999955), np.float64(-0.0896)]",0,1,[0.203648],[0.3528],3,-0.020400000000000022,0.804,-0.0576
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.08],[0.5],3,0.5,0.0,0.0
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.824496), np.float64(-0.122112)]",0,"[np.float64(-0.028144000000000058), np.float64(-0.081536)]",0,1,[0.25106432],[0.296352],4,-0.05484000000000003,0.824496,-0.122112
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.42), np.float64(0.0)]",0,"[np.float64(0.5), np.float64(-0.08)]",0,1,[0.1472],[0.42],4,0.21,0.42,0.0
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],4,0.0,0.0,0.0
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.63), np.float64(-0.0576)]",0,"[np.float64(0.2228), np.float64(-0.0896)]",0,1,[0.203648],[0.3528],5,0.06659999999999999,0.63,-0.0576
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.09909311999999999), np.float64(0.050964480000000006)]",1,"[np.float64(0.004771200000000003), np.float64(0.05289983999999999)]",0,0,[-0.08724603],[0.10386432],5,0.028835519999999996,0.09909311999999999,0.050964480000000006
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[-0.08],[-0.5],5,-0.5,0.0,0.0
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.81267552), np.float64(-0.18081792)]",0,"[np.float64(-0.06373983999999999), np.float64(-0.07024640000000001)]",0,1,[0.29089403],[0.24893568],5,-0.06699312,0.81267552,-0.18081792
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.102528384), np.float64(0.0731824128)]",1,"[np.float64(-0.0152823552), np.float64(0.014063616000000001)]",0,0,[-0.07328666],[0.08724603],6,-0.0006093695999999996,0.102528384,0.0731824128
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.72)]",0,"[np.float64(0.08), np.float64(-0.20000000000000007)]",0,1,[-0.1472],[-0.42],6,-0.06000000000000003,0.0,-0.72
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.723576), np.float64(-0.122112)]",0,"[np.float64(0.07277599999999995), np.float64(-0.081536)]",0,1,[0.25106432],[0.296352],6,-0.004380000000000023,0.723576,-0.122112
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7859047872), np.float64(-0.231395328)]",0,"[np.float64(-0.07679881600000005), np.float64(-0.059498700800000026)]",0,1,[0.32435098],[0.20910597],6,-0.06814875840000004,0.7859047872,-0.231395328
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0336), np.float64(-0.864)]",0,"[np.float64(0.1136), np.float64(0.011199999999999988)]",0,1,[-0.203648],[-0.3528],7,0.0624,0.0336,-0.864
