block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[-1, -1]",0,0,"[0.01, 0.01]",[0],1,-1.0,0.01,0.01
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.51), np.float64(-0.49)]",0,1,[0.98529412 0.01470588],[np.float64(0.49)],2,0.010000000000000009,0.9852941176470588,0.014705882352941176
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[np.float64(-1.0), np.float64(-1.0)]",0,0,[0.5 0.5],[np.float64(0.0)],2,-1.0,0.5,0.5
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[np.float64(-0.51), np.float64(-0.51)]",0,0,[-0.54545455 -0.45454545],[np.float64(-0.49)],2,-0.51,-0.5454545454545454,-0.45454545454545453
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.49), np.float64(-0.49)]",0,1,[0.98529412 0.01470588],[np.float64(0.49)],2,-0.49,0.9852941176470588,0.014705882352941176
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.7501), np.float64(0.7501)]",0,1,[ 0.63995132 -0.36004868],[np.float64(0.2499)],3,0.7501,0.639951316335758,-0.360048683664242
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.2601), np.float64(-0.7399)]",0,1,[ 0.78020616 -0.21979384],[np.float64(0.7399)],3,-0.2399,0.7802061597964094,-0.21979384020359063
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.13265099999999996), np.float64(-0.867349)]",0,1,[ 0.54201071 -0.45798929],[np.float64(0.867349)],4,-0.36734900000000004,0.5420107083109084,-0.4579892916890915
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.7399), np.float64(-0.2601)]",0,1,[-0.54518801 -0.45481199],[np.float64(-0.7399)],3,0.2399,-0.5451880111839871,-0.454811988816013
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.49), np.float64(-0.51)]",0,0,[-0.64444444 -0.35555556],[np.float64(-0.49)],3,-0.010000000000000009,-0.6444444444444444,-0.35555555555555557
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.382551), np.float64(-0.617449)]",0,1,[0.82996547 0.17003453],[np.float64(0.617449)],4,-0.11744900000000003,0.8299654719291145,0.17003452807088557
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.377349), np.float64(-0.6226510000000001)]",0,1,[-0.07927826 -0.92072174],[np.float64(-0.377349)],4,-0.12265100000000004,-0.07927826476373262,-0.9207217352362674
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.7399), np.float64(-0.2601)]",0,1,[-0.27103154 -0.72896846],[np.float64(-0.7399)],4,0.2399,-0.2710315370662921,-0.7289684629337079
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.06765200999999998), np.float64(-0.93234799)]",0,1,[ 0.35513099 -0.64486901],[np.float64(0.93234799)],5,-0.43234799,0.3551309892864171,-0.6448690107135829
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.19510101000000002), np.float64(-0.80489899)]",0,1,[ 0.77306789 -0.22693211],[np.float64(0.80489899)],5,-0.30489899,0.7730678919892066,-0.22693210801079347
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.19244798999999999), np.float64(-0.80755201)]",0,1,[ 0.10728852 -0.89271148],[np.float64(-0.19244798999999999)],5,-0.30755201,0.10728851865453855,-0.8927114813454614
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.377349), np.float64(-0.6226510000000001)]",0,1,[ 0.18867157 -0.81132843],[np.float64(-0.377349)],5,-0.12265100000000004,0.18867156667715973,-0.8113284333228402
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.09814847489999999), np.float64(-0.9018515251)]",0,1,[ 0.13275162 -0.86724838],[np.float64(-0.09814847489999999)],6,-0.4018515251,0.13275162225017073,-0.8672483777498293
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.80755201), np.float64(-0.80755201)]",0,1,[ 0.25142782 -0.74857218],[np.float64(-0.19244798999999999)],6,-0.80755201,0.25142781633276856,-0.7485721836672313
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.03450252509999996), np.float64(-0.9654974749)]",0,1,[ 0.22444427 -0.77555573],[np.float64(0.9654974749)],6,-0.46549747490000004,0.22444427357410798,-0.775555726425892
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.09950151510000005), np.float64(0.09950151510000005)]",0,1,[ 0.51105957 -0.48894043],[np.float64(0.9004984849)],6,0.09950151510000005,0.5110595695836186,-0.48894043041638136
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.982403712199), np.float64(-0.982403712199)]",0,1,[ 0.1384564 -0.8615436],[np.float64(0.982403712199)],7,-0.982403712199,0.13845640366517356,-0.8615435963348265
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.4118515251), np.float64(-0.4118515251)]",0,1,[-0.16878928 -0.83121072],[np.float64(-0.5881484749)],7,-0.4118515251,-0.16878927584534129,-0.8312107241546587
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.050055722198999994), np.float64(0.050055722198999994)]",0,1,[ 0.11114399 -0.88885601],[np.float64(-0.050055722198999994)],7,0.050055722198999994,0.11114398622382879,-0.8888560137761713
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.050745772701), np.float64(0.050745772701)]",0,1,[ 0.58428846 -0.41571154],[np.float64(0.949254227299)],7,0.050745772701,0.5842884558087115,-0.41571154419128853
