block_number,trial_number,state_id,stim_id,action,w_values
0,48384,State EF,EF,0,"[np.float64(-0.012018252568437153), np.float64(-0.9879817474315629)]"
0,48385,State FN,FN,1,"[np.float64(-0.9879817474315629), np.float64(0.9)]"
0,48386,State CF,CF,0,"[np.float64(0.09541201949175165), np.float64(-0.9879817474315629)]"
0,48387,State FN,FN,1,"[np.float64(-0.9879817474315629), np.float64(0.9)]"
0,48388,State AN,AN,1,"[np.float64(0.04283907209179158), np.float64(0.9)]"
0,48389,State BE,BE,1,"[np.float64(-0.9571609279082085), np.float64(-0.012018252568437153)]"
0,48390,State DH,DH,1,"[np.float64(-0.9045879805082483), np.float64(-0.9429318912041947)]"
0,48391,State DN,DN,1,"[np.float64(-0.9045879805082483), np.float64(0.9)]"
0,48392,State AB,AB,0,"[np.float64(0.04283907209179158), np.float64(-0.9571609279082085)]"
0,48393,State EH,EH,0,"[np.float64(-0.012018252568437153), np.float64(-0.9429318912041947)]"
0,48394,State CE,CE,0,"[np.float64(0.09541201949175165), np.float64(-0.012018252568437153)]"
0,48395,State CG,CG,0,"[np.float64(0.09541201949175165), np.float64(0.057068108795805206)]"
0,48396,State GF,GF,0,"[np.float64(0.057068108795805206), np.float64(-0.9879817474315629)]"
0,48397,State GH,GH,0,"[np.float64(0.057068108795805206), np.float64(-0.9429318912041947)]"
0,48398,State DH,DH,0,"[np.float64(-0.9045879805082483), np.float64(-0.9429318912041947)]"
0,48399,State DE,DE,1,"[np.float64(-0.9045879805082483), np.float64(-0.012018252568437153)]"
0,48400,State EF,EF,0,"[np.float64(-0.012018252568437153), np.float64(-0.9879817474315629)]"
0,48401,State CG,CG,0,"[np.float64(0.09541201949175165), np.float64(0.057068108795805206)]"
0,48402,State AF,AF,0,"[np.float64(0.04283907209179158), np.float64(-0.9879817474315629)]"
0,48403,State GF,GF,0,"[np.float64(0.057068108795805206), np.float64(-0.9879817474315629)]"
0,48404,State DF,DF,1,"[np.float64(-0.9045879805082483), np.float64(-0.9879817474315629)]"
0,48405,State HN,HN,1,"[np.float64(-0.9429318912041947), np.float64(0.9)]"
0,48406,State BF,BF,0,"[np.float64(-0.9571609279082085), np.float64(-0.9879817474315629)]"
0,48407,State HN,HN,1,"[np.float64(-0.9429318912041947), np.float64(0.9)]"
0,48408,State DF,DF,0,"[np.float64(-0.9045879805082483), np.float64(-0.9879817474315629)]"
0,48409,State CE,CE,1,"[np.float64(0.09541201949175165), np.float64(-0.012018252568437153)]"
0,48410,State DG,DG,1,"[np.float64(-0.9045879805082483), np.float64(0.057068108795805206)]"
0,48411,State DH,DH,1,"[np.float64(-0.9045879805082483), np.float64(-0.9429318912041947)]"
0,48412,State BH,BH,1,"[np.float64(-0.9571609279082085), np.float64(-0.9429318912041947)]"
0,48413,State EN,EN,1,"[np.float64(-0.012018252568437153), np.float64(0.9)]"
0,48414,State BH,BH,1,"[np.float64(-0.9571609279082085), np.float64(-0.9429318912041947)]"
0,48415,State CB,CB,0,"[np.float64(0.09541201949175165), np.float64(-0.9571609279082085)]"
0,48416,State DG,DG,1,"[np.float64(-0.9045879805082483), np.float64(0.057068108795805206)]"
0,48417,State EN,EN,1,"[np.float64(-0.012018252568437153), np.float64(0.9)]"
0,48418,State CH,CH,0,"[np.float64(0.09541201949175165), np.float64(-0.9429318912041947)]"
0,48419,State CG,CG,0,"[np.float64(0.09541201949175165), np.float64(0.057068108795805206)]"
0,48420,State GF,GF,0,"[np.float64(0.057068108795805206), np.float64(-0.9879817474315629)]"
0,48421,State BG,BG,1,"[np.float64(-0.9571609279082085), np.float64(0.057068108795805206)]"
0,48422,State BG,BG,1,"[np.float64(-0.9571609279082085), np.float64(0.057068108795805206)]"
0,48423,State DE,DE,1,"[np.float64(-0.9045879805082483), np.float64(-0.012018252568437153)]"
0,48424,State AD,AD,0,"[np.float64(0.04283907209179158), np.float64(-0.9045879805082483)]"
0,48425,State EH,EH,0,"[np.float64(-0.012018252568437153), np.float64(-0.9429318912041947)]"
0,48426,State BE,BE,1,"[np.float64(-0.9571609279082085), np.float64(-0.012018252568437153)]"
0,48427,State DE,DE,1,"[np.float64(-0.9045879805082483), np.float64(-0.012018252568437153)]"
0,48428,State CG,CG,0,"[np.float64(0.09541201949175165), np.float64(0.057068108795805206)]"
0,48429,State BH,BH,0,"[np.float64(-0.9571609279082085), np.float64(-0.9429318912041947)]"
0,48430,State AN,AN,1,"[np.float64(0.04283907209179158), np.float64(0.9)]"
0,48431,State CE,CE,0,"[np.float64(0.09541201949175165), np.float64(-0.012018252568437153)]"
0,48432,State GF,GF,0,"[np.float64(0.057068108795805206), np.float64(-0.9879817474315629)]"
0,48433,State AD,AD,0,"[np.float64(0.04283907209179158), np.float64(-0.9045879805082483)]"
0,48434,State BG,BG,1,"[np.float64(-0.9571609279082085), np.float64(0.057068108795805206)]"
