block_number,trial_number,state_id,stim_id,action,w_values
0,21120,State AD,AD,0,"[np.float64(0.12237597170535734), np.float64(-0.9455985347968386)]"
0,21121,State CF,CF,0,"[np.float64(0.05440146520316136), np.float64(-0.9956848534650204)]"
0,21122,State GF,GF,0,"[np.float64(-0.052281492013065145), np.float64(-0.9956848534650204)]"
0,21123,State CH,CH,0,"[np.float64(0.05440146520316136), np.float64(-0.9477185079869349)]"
0,21124,State CF,CF,0,"[np.float64(0.05440146520316136), np.float64(-0.9956848534650204)]"
0,21125,State AB,AB,0,"[np.float64(0.12237597170535734), np.float64(-0.8776240282946426)]"
0,21126,State DE,DE,1,"[np.float64(-0.9455985347968386), np.float64(0.004315146534979588)]"
0,21127,State CH,CH,0,"[np.float64(0.05440146520316136), np.float64(-0.9477185079869349)]"
0,21128,State DH,DH,0,"[np.float64(-0.9455985347968386), np.float64(-0.9477185079869349)]"
0,21129,State AG,AG,1,"[np.float64(0.12237597170535734), np.float64(-0.052281492013065145)]"
0,21130,State DF,DF,1,"[np.float64(-0.9455985347968386), np.float64(-0.9956848534650204)]"
0,21131,State AN,AN,0,"[np.float64(0.12237597170535734), np.float64(0.16)]"
0,21132,State AH,AH,0,"[np.float64(0.12237597170535734), np.float64(-0.9477185079869349)]"
0,21133,State BF,BF,1,"[np.float64(-0.8776240282946426), np.float64(-0.9956848534650204)]"
0,21134,State CF,CF,0,"[np.float64(0.05440146520316136), np.float64(-0.9956848534650204)]"
0,21135,State BF,BF,0,"[np.float64(-0.8776240282946426), np.float64(-0.9956848534650204)]"
0,21136,State GH,GH,0,"[np.float64(-0.052281492013065145), np.float64(-0.9477185079869349)]"
0,21137,State BH,BH,0,"[np.float64(-0.8776240282946426), np.float64(-0.9477185079869349)]"
0,21138,State CB,CB,0,"[np.float64(0.05440146520316136), np.float64(-0.8776240282946426)]"
0,21139,State AH,AH,0,"[np.float64(0.12237597170535734), np.float64(-0.9477185079869349)]"
0,21140,State CG,CG,1,"[np.float64(0.05440146520316136), np.float64(-0.052281492013065145)]"
0,21141,State BE,BE,1,"[np.float64(-0.8776240282946426), np.float64(0.004315146534979588)]"
0,21142,State CD,CD,0,"[np.float64(0.05440146520316136), np.float64(-0.9455985347968386)]"
0,21143,State DE,DE,1,"[np.float64(-0.9455985347968386), np.float64(0.004315146534979588)]"
0,21144,State EH,EH,0,"[np.float64(0.004315146534979588), np.float64(-0.9477185079869349)]"
0,21145,State DN,DN,1,"[np.float64(-0.9455985347968386), np.float64(0.16)]"
0,21146,State BN,BN,1,"[np.float64(-0.8776240282946426), np.float64(0.16)]"
0,21147,State AF,AF,0,"[np.float64(0.12237597170535734), np.float64(-0.9956848534650204)]"
0,21148,State AN,AN,1,"[np.float64(0.12237597170535734), np.float64(0.16)]"
0,21149,State AF,AF,0,"[np.float64(0.12237597170535734), np.float64(-0.9956848534650204)]"
0,21150,State BE,BE,1,"[np.float64(-0.8776240282946426), np.float64(0.004315146534979588)]"
0,21151,State HN,HN,1,"[np.float64(-0.9477185079869349), np.float64(0.16)]"
0,21152,State DE,DE,1,"[np.float64(-0.9455985347968386), np.float64(0.004315146534979588)]"
0,21153,State DE,DE,1,"[np.float64(-0.9455985347968386), np.float64(0.004315146534979588)]"
0,21154,State DF,DF,1,"[np.float64(-0.9455985347968386), np.float64(-0.9956848534650204)]"
0,21155,State FN,FN,1,"[np.float64(-0.9956848534650204), np.float64(0.16)]"
0,21156,State GN,GN,0,"[np.float64(-0.052281492013065145), np.float64(0.16)]"
0,21157,State EN,EN,1,"[np.float64(0.004315146534979588), np.float64(0.16)]"
0,21158,State BH,BH,1,"[np.float64(-0.8776240282946426), np.float64(-0.9477185079869349)]"
0,21159,State GF,GF,0,"[np.float64(-0.052281492013065145), np.float64(-0.9956848534650204)]"
0,21160,State BG,BG,1,"[np.float64(-0.8776240282946426), np.float64(-0.052281492013065145)]"
0,21161,State CG,CG,1,"[np.float64(0.05440146520316136), np.float64(-0.052281492013065145)]"
0,21162,State AH,AH,0,"[np.float64(0.12237597170535734), np.float64(-0.9477185079869349)]"
0,21163,State EH,EH,0,"[np.float64(0.004315146534979588), np.float64(-0.9477185079869349)]"
0,21164,State DE,DE,1,"[np.float64(-0.9455985347968386), np.float64(0.004315146534979588)]"
0,21165,State DN,DN,1,"[np.float64(-0.9455985347968386), np.float64(0.16)]"
0,21166,State BN,BN,1,"[np.float64(-0.8776240282946426), np.float64(0.16)]"
0,21167,State DG,DG,1,"[np.float64(-0.9455985347968386), np.float64(-0.052281492013065145)]"
0,21168,State DH,DH,1,"[np.float64(-0.9455985347968386), np.float64(-0.9477185079869349)]"
0,21169,State CG,CG,0,"[np.float64(0.05440146520316136), np.float64(-0.052281492013065145)]"
0,21170,State FN,FN,1,"[np.float64(-0.9956848534650204), np.float64(0.16)]"
0,21171,State EF,EF,0,"[np.float64(0.004315146534979588), np.float64(-0.9956848534650204)]"
0,21172,State BF,BF,0,"[np.float64(-0.8776240282946426), np.float64(-0.9956848534650204)]"
0,21173,State AD,AD,0,"[np.float64(0.12237597170535734), np.float64(-0.9455985347968386)]"
0,21174,State BF,BF,1,"[np.float64(-0.8776240282946426), np.float64(-0.9956848534650204)]"
0,21175,State GF,GF,0,"[np.float64(-0.052281492013065145), np.float64(-0.9956848534650204)]"
0,21176,State EF,EF,0,"[np.float64(0.004315146534979588), np.float64(-0.9956848534650204)]"
0,21177,State AN,AN,0,"[np.float64(0.12237597170535734), np.float64(0.16)]"
0,21178,State GH,GH,0,"[np.float64(-0.052281492013065145), np.float64(-0.9477185079869349)]"
0,21179,State HN,HN,1,"[np.float64(-0.9477185079869349), np.float64(0.16)]"
0,21180,State AN,AN,1,"[np.float64(0.12237597170535734), np.float64(0.16)]"
0,21181,State BE,BE,1,"[np.float64(-0.8776240282946426), np.float64(0.004315146534979588)]"
0,21182,State AG,AG,0,"[np.float64(0.12237597170535734), np.float64(-0.052281492013065145)]"
0,21183,State CN,CN,1,"[np.float64(0.05440146520316136), np.float64(0.16)]"
0,21184,State BN,BN,1,"[np.float64(-0.8776240282946426), np.float64(0.16)]"
0,21185,State DE,DE,1,"[np.float64(-0.9455985347968386), np.float64(0.004315146534979588)]"
0,21186,State CB,CB,0,"[np.float64(0.05440146520316136), np.float64(-0.8776240282946426)]"
0,21187,State AD,AD,0,"[np.float64(0.12237597170535734), np.float64(-0.9455985347968386)]"
0,21188,State CH,CH,0,"[np.float64(0.05440146520316136), np.float64(-0.9477185079869349)]"
0,21189,State AE,AE,0,"[np.float64(0.12237597170535734), np.float64(0.004315146534979588)]"
0,21190,State HN,HN,1,"[np.float64(-0.9477185079869349), np.float64(0.16)]"
